teks;label
mesti nyuruh mantan pilih ahy sylvi pilih paslon anies sandi face with open mouth thumbs up hand folded hands thinking face smiling face with sunglasses https twitter com restyseterah status;0
kenape kagak lawan ama pasang ahy dickychandra pilgub jabar demokrat emang hrs pilgub dki thinking face thinking face thinking face;0
gara kemaren ahy pake seragam hitam thinking face thinking face thinking face smiling face with open mouth closed eyes smiling face with sunglasses;0
fpi suka ahok pas ahy udah kalah otomatis dukung lari mas anisa aniessandi grimacing face;0
nan;0
ahoker ngebully program ahy face with tears of joy face with tears of joy face with tears of joy;0
kirim kaos ahy sejati smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes;0
ahy frowning face;0
ahy humor lagu kisah sedih ahy lagu jatuh bangun frowning face frowning face;0
ahy cuit hati sby cuit sby jokowi mantan mantan indah pilgub dki tongue tongue;0
owalah kasihan dik moga orang miskin aamiin thumbs up ahy hati tongue;0
bangga anak memo tongue face with stuck out tongue closed eyes face with tears of joy ahy moshing;0
dukung ahy sulit lupa bully thumbs down;0
versi video ahyangarukkepala bingung bicara banjir kota apung face with stuck out tongue closed eyes muka tanah air bikin bengong smiling face with open mouth closed eyes;0
ahokers dadak ahy gak salah tuh banget face with stuck out tongue closed eyes face with stuck out tongue closed eyes face with stuck out tongue closed eyes face with stuck out tongue closed eyes face with stuck out tongue closed eyes;0
hoax tidakada habis foto coblos foto hoax tulisanya penuh dusta angry face;0
deklarasi konsultasi tuju ahy;0
kena telikung nama ahy bajak face with stuck out tongue closed eyes;0
pilih ahy mules kontestasi politik putar politikpalsu cuih pig nose pig nose;0
biar korban juang ahy lawan rezim koplak nunggu komando fire fire;0
gak hati cermat susup masuk pantau person bowing team ahy;0
ayo dukung ahy dukung gembos tongue fire fire;0
suara ahy direbuntukan melanjuntukan program usung expressionless face;0
tweet kontraproduktif ahy zipper mouth face zipper mouth face zipper mouth face;0
ahy sby jakarta jatim jabar presiden ngopisore ahy nyungsep jakarta;0
suara ahy rusak gara gara nyanyi si aa peka moga sby bikin jeblos penjara pupus sana guegeram face with steam from nose;0
awas dadak metamorfosis kecebong brubah jd anjing jilat ahy aniessandi hand clapping hands;0
tinggal tunggu sikap ahy manuver agus clapping hands face with cold sweat face with cold sweat;0
catat warga dki hilang ahok pilkadadki;0
ahokmenang pilkadadki warga dki cerdas mudah provokasi isue sara gombalinahok;0
kalah pilkadadki besok kalah adil penjarakanahok;0
sedih hilang sosok gubenur jujur kerja keras layan warga pilkadadki ahokkalah;0
ahok kalah telak seluruh tps wilayah fpi ruji fokus pilkadadki;0
ahok menang tipis tps habib rizieq coblos ruji fokus pilkadadki;0
langsung deh cuit curang black campaign nongol legowo demokrasi nama hahaa pilkadadki;0
hasil tps rt rw lurah pela mampang sedih lihat pilkadadki ahokdjarot;0
pilkadadki tenang aja curang pilih yaa hati aja awasin tuh kemarin tahu sembako;0
tunjuk orang orang zalim haram pimpin kafir pilkadadki pilkadadki islamrahmatanlilalamin;0
harap jakarta bebas korupsi suara beli muslimvotemuslim ottsembakoahok pilihanmumasadepanmu pilkadadki;0
syukur lembar c tangan sabar colok mata ahok pilkadadki;0
nista agama ahok;0
sembako rejeki ahoker kasihan dukung ahokdjarot sembako pilkadadki;0
ahokers tukang plintir lihat nehh pilkadadki;0
selamatharisembako warga jakarta raya terima sembakonya pilih beri pilkadadki;0
rumit beda hitam putih pilkadadki doyan gaduh;0
gubernur udah bosan pilkadadki;0
warga dki pesan rasulullah saw serah ahli pilkadadki cc;0
ahok lawan djarot pilih djarot ahok ajar humas diplomasi pilkadadki;0
hoaks muktamar nu wajib nahdliyin pilih pimpin muslim pilkadadki;0
biar gue badjauntukjakarta pilkadadki;0
djarot kan kronologi usir sholat jumat ahokdjarot pilkadadki;0
iblis halang halang manusia ibadah masjid semangat djarot garagarapilkada pilkadad;0
larang pilih cagub nonmuslim habib pilih djarot pilkadadki;0
aneh aneh umat usir pilkada pilkadadki;0
sembako gratis tim langgar pasal ayat uu no thn pilkadadki;0
mui sesal beri gelar sunan ahok nasional mui pilkadadki;0
lihat ahok kalah pilkadadki menang;0
amat polisi kes pihak ahok ruji fokus pilkadadki;0
kubu badja sindir anies spanduk jakarta bersyariah pilkadadki ahok djarot aniesbaswedan ahok jakarta;0
virall bocah injak baju kotak kecewa wingstourinjakarta pilkadadki freeahok;0
turun pangkat jakarta butuh nista agama iya;0
mulut ahokers jorok tanda suara anies kuat pilkadadki yangbikinberantem;0
pkb dukung ahokpenistaagama pilkadadki putar tinggal pilih umat islam milu;0
ahok djarot apbd alat kampanye putar http dlvr it ntyvw;0
sedih indonesia batas jakarta bhinneka batas ahok savejakarta savenkri lilin ahokdjarot;0
djarot menang pimpin nyanyianuntukahok cek ahokdjarot balaikota visuallyyours;0
hilang ahok ahok ahokdjarot teman temanahokfair temanahok https ww instagram com p btdssfhpl;0
ohh tertib ahokdjarot gub tertib;0
kafirr nista saveahok ripjusticeindonesia ahok ahokdjarot  iqra iqra iqra http ww nu or id;0
lihat raut wajah bpk djarot bikin miris sabar kuat indonesiaberkabung ahokdjarot;0
remuk negara nyata bohong nyata pakai otak ahok ahokdjarot;0
orang pakai sarana hina gubernur riphukum ripjusticeinindonesia ahokdjarot ahokishope;0
remuk hati lihat beliau riphukum ripjusticeinindonesia freeahok ahokdjarot ahok ahokishope;0
politik indonesia jaman sedih riphukum ripjusticeinindonesia freeahok ahokdjarot ahok ahokishope;0
mental tempe benci hukum indonesa mental badja juang indonesia indonesiasatu pancasila ahokdjarot ahokishope ahok;0
mati hukum benar indonesia saveahok ripjusticeindonesia ahokdjarot ripjusticeindonesia tegakkankebenaran;0
tangis sedih djarot pd paradenyanyianuntukahok yg pimpin balai kota cek ahokdjarot;0
mulia buruh sidoarjo buruh demo bakar karang bunga beri masyarakat ahokdjarot;0
habiburokhman sindir ahok via puisi sembako aniessandigubernurkita ahokdjarot anies https twitter com;0
buahahahhaha emang raya gak dukung raya bayar ahokdicintairakyat ahokdjarot ahok;0
ahokdjarot kpudkijakarta sumarmo saksi ahok djarot tolak tandatangani rekapitulasi suara pilkada http dlvr it pdbny;0
ahokdjarot ahok abused kaum islamist radicals;0
deddy corbuzier sindir karang bunga ahok indoharian ahok djarot ahokdjarot karanganbunga dki jakarta dkijakarta politik;0
bawa ganja polisi ciduk nyanyi pro ahok ahokdjarot iwak anies aniessandi pilkadadki pilkadajakarta;0
takjub besar cinta warga dki ahokdjarot geli kalimat kalimat karanganbungaahok;0
yah nama manusia suka khilaf sayang a ajak komitment b ujung ujung nyesel ahokdjarot;0
salah faktor kalah kompak pukul isu agama ahokdjarot;0
ahokdjarot menang kerja aja nuntut bom bom mau jakarta tanyakenapa;0
enak sih gubernur tinggal terima rapi semangat ahokdjarot;0
bukti ahokdjarot begtiu cinta warga kalah terhornat karna kelici jijik lawa;0
stress pikir duit itung bunga x rp udah dana cinta ahokdjarot lebih materi;0
saran dpr bikin pansus karang bunga undang lsm bentuk tim cari fakta karang bunga gila;0
karanganbunga karanganbungaahok ahokdjarot karang bunga sindir ahok djarot rusak http dlvr it ppjtx;0
sebentar komen nih mas settingan citra suruh ahok hahaha ahokdjarot;0
gembira bunga ahokdjarot kaga bahas a s benci tetep fokus badja yaa perhati;0
dukung menang stres ni kembang ahokdjarot hati rakyat bohong menang menang;0
paksa putus lantas kawin paksa bandot bini susah move on nyah pilkadajakarta ahokdjarot;0
karang bunga ahok djarot nyasar rumah anis orang orang ngomong ahokdjarot orangkokbisanyinyirbgt;0
masuk muri usul masuk ahokdjarot badja indonesiahebat;0
galon adaaqua nya saing ni ye bunga ahokdjarot;0
catat sejarah dunia ahokdjarot kalah banjir bunga ahokrekormuri;0
hati hati komentar ahokdjarot kalahpilkada ujung tuduh nyinyir;0
tukang karang bunga pilih ahok terima order buatin bunga orang kapir karanganbungaahok ahokdjarot;0
jakarta ahok bis om telolet om gombalinahok ahokdjarot ahokfornobel;0
lantik oktober kayak gin gak ahokdjarot ahokmandikembang;0
menang pilkada aniessandi yg banjir ucap selamat karang bunga ahokdjarot fenomena alam;0
kirim bunga ahokdjarot nyinyir juta pingsan;0
karanganbungaahok biar hibur wkkwwkkwk ahokdjarot ahokbali;0
sakit jiwa warga cinta ahokdjarot karanganbungaahok gombalinahok kamis lawansekulerradikal;0
ahokdjarot kalah sasar kreator hoax;0
kirim karang bunga mending bikin acara sembako ahokdjarot kalahpilkada;0
ahok nista agama nista orang aku agama ahokdjarot;0
balaikota museum paris moto lukis monalisa ahokdjarot ahokdicintairakyat savejakarta;0
menit sedih banget huhuhu bapak nang ahokdjarot savejakarta;0
haha kayak sebentar bunga tanding nih ahokdjarot;0
saran aja biar kalo aja ngiri nganan aja takut bikin macet kalo ikut ngiri ahokdjarot;0
stress guberner dukung harap warga jakarta ahokdjarot savejakarta;0
gak murah nih ahok gubenur sayang warga jakarta emang buang duit ahokdjarot;0
ampun sek yah dada ngelawan bangsa issue sara ahokdjarot ganti;0
karang bunga karang karang ahokdjarot sungguh gila pasca gila tuntut jpu ahokpenistaagama;0
kafir laku ask ahokdjarot aniessandimenang;0
benci basuki benci goblok ahokdjarot badja;0
amat jungkal ahok djarot strategi isis ahokdjarot;0
simpatik aja gin ga simpatik yak ahokri ahokdjarot;0
lambang mati akal waras indonesia fitnah kendali ahok ahoktumbang pilkadajakarta ahokdjarot;0
ahokdjarot bukti mantan ganti mantanterindah akakakakakk maapnyampah;0
kaji gue liat pake perspektif netral loh coba kalo ngomong pikir ahokdjarot;0
sederhana aja orang susah move on sok skeptis tim kontra ahok ahokdjarot;0
debatfinalpilkadajkt ahokdjarot jakartakerja debat retorika program wacana adil korupsi;0
ancam polisi sutradara video ras kampanye ahok djarot bayar sesuai kontrak news ahokdjarot;0
tutup paslon minta maaf ahokdjarot laku aniessandi maaf gitu;0
protes iklan macet macet streaming ahokdjarot badja https ww instagram com p bsyhnlfph;0
tata jakarta tata debatpilkadadki gw;0
pilkadadki pilkada dki ras agam bukti ras china pilih ahok peluk kristen pilih ahok;0
lholho dukung ahok dp untuk kaum dhuafa situ uang bomb dp ahokkeok pilkadadki pilkadadki;0
jakarta pecah belah orang asing jakarta pecah broken heart akucoblosaniessandi pilkadadki pilkadadk;0
ha ha ha adil nih bangsa milih no cina hah speak no evil akucoblosaniessandi pilkadadki pilkadadki;0
tunjuk orang orang zalim haram pimpin kafir fire fire pilkadadki pilkadadki islamrahmatanlilalamin;0
allah azab orang muslim pilih pimpin kafir high voltage high voltage pilkadadki pilkadadki;0
move on lihatin ahok djarot kalah slightly frowning face;0
baper ahok djarot disappointed face;0
menang kalah ahok djarot tarik simpul yep;0
sembako murah ala timses ahok djarot langgar uu milu suap suara model hina cerdas warga;0
ahok djarot kalah gera tindak paslon gencar keri face screaming in fear face screaming in fear;0
ngomong pilih ahok djarot rasa banjir sih pouting face;0
bilang ahy cagub fpi anies cagub fpi inti ahoker buta peta politik zipper mouth face;0
gubernur knp kjp anak turun jelang pilkada dki confused face;0
kafir haram pimpin kafir pilkadadki pilkadadki islamrahmatanlilalamin fire fire fire fire;0
djarot kan kronologi usir sholat jumat ahokdjarot pilkadadki;0
awas serbu warga wahabi bogor depok jakartaberaswaja sjpkb pilgubdki jakartapunyasemua https news detik com;0
pecat menteri gimana gubernur no pilihahok ahokdjarotdirosi ahok ahokdjarot jangansalahpilih;0
kuota habis ikut berita indonesia pilkadadki aniessandi voteahok ahokdjarot;0
ikut moneypolitic menang ahokdjarot see no evil monkey;0
kalo bete ama m taufik pilih ahokdjarot kak soo pasti face with steam from nose face with steam from nose face with tears of joy smiling face with open mouth smiling eyes face with tears of joy grining face with smile eye victory hand jangantakutpilih pilihbadja;0
ahokdjarot anti korup kerja kerja nyata bersih tata ruang kota jakarta weary face weary face;0
bagai survei debat menang paslon no nih aniesbaswedan ahokdjarot;0
pilih paslon no gagal jalan tugas leceh akal sehat ahokdjarot;0
dadak santun toleran gin zipper mouth face zipper mouth face zipper mouth face gara deket tgl april face with tears of joy face with tears of joy face with tears of joy indonesia voteahok ahokdjarot ahok;0
kemarin bilang tuju syariah indonesia badja ahokdjarot pilkadadki;0
tolakjakartabersyariah tolakjakartabersyariah tolakjakartabersyariah tolakjakartabersyariah;0
rang fakta ikut caci maki indonesia bubarkanfpi badja ahokdjarot mat;0
rizieq ikut ternak akun disosmed heran akun twitter serbu pasu caci maki grining face with smile eye face screaming in fear face screaming in fear;0
wasekjen mui nilai video kampanye ahok djarot suduntukan umat islam news ahokdjarot;0
kasih iming iming kjl orangtua ahok djarot tipu lansia news ahokdjarot;0
mikir coblos belah kiri ahokdjarot face with stuck out tounges face with stuck out tounges victory hand;0
video kampanye ahok djarot hancur kebhinekaan news ahokdjarot;0
alien serang indonesia pertempuranakhirjawarajkt deklarasipp rompiskasmaran ahokdjarot aniessandi;0
lulung nyampah timses anies sandi gara gara takut kena semprot ahok face with tears of joy ahokdjarot face with stuck out tounges;0
ahok ahokdjarot pilpres sabang merauke;0
mentang mentang nama belakang ambil untung novel iya anies gak ahokdjarot pilgubdki;0
ahokdjarot cari orang pintar buanyak jakarta cari orang jujur anti korupsi suka keras sulit;0
kampanye ngomong program program tri aja pecat face with tears of joy mending liat udah hasil kerja deh ahokdjarot;0
timses anies ngomongnya sok kayak motivator udah ahok baik gubernur liat hasil kerja aja deh ahokdjarot;0
pantes polling hapus menang polling ahokdjarot besar tayang x hari dimetrotivi face with tears of joy face with tears of joy face with tears of joy;0
buzzer ahokdjarot galau survei polling menang aniessandi invoice bayar nih face with stuck out tounges;0
omong cocok fakta thumbs down thumbs down pilkadadki voteahok badja ahokdjarot dki;0
ahokdjarot unggul main isu strategi isu sara matang kelola strategi musuh face with stuck out tounges;0
nasi bungkus deteksi ahokdjarot;0
dosen bangga harap gubernur bohong rakyat pilkadadki;0
sih malu ngakunya;0
berterimakasi fpi menang pilkadadki amat politik amat;0
daftar rumah jakarta dp nya rp gak realisasi kau tanggung janji kau akhirat pilkadadki pathdaily;0
janji calon gubenur lupa tagih janji jakarta butuh kerja nyata dar janji pilkada;0
precariat kayak dp rumah lumayan bantu tagih pilkadadki;0
terima hasil lapang dada pilkadadki;0
sedih optimis jakartaku pilkadadki;0
kalo gitu tagih program dp anies sandi pilkadadki pilkadadki;0
sabtu kerja ngobrol pilkadadki ketua rw komplek rumah teman super maksa warga pilih anies janji milyar;0
takut kalah buru sembako kaya cocok pegawai bulog kalee colek pilkadadki;0
jenazah tolak abis solat usir dagang usir agama jual politik mantavv jiwa lu pilkadadki pilkada;0
lawan ahok buruk track record komitmen berantas korupsi nihil pilkadadki;0
maksud anies prostitusi judi kalijodo tata rapih http megapolitan kompas com read ani;0
ih rem bilang pitenah gue badjauntukjakarta pilkadadki;0
tenang team sukses kerja bunga pilkadadki;0
aplikasi program paslon cenderung nyambung bahasa teknis prihatin;0
moga allah swt rahmat mendzolimi prihatin pilkadadki;0
anis persis kayak orang jual sabun wangi pasar ngomong pinter mandi pilkadadki;0
pimpin ingkar heran tuhan manusia seringkali ingkar pilkadadki;0
fasisme musuh demokrasi rangkul islamisme orang orde pilkadadki debatfinalpilgubdki;0
menang pilkada bangundki stres gatot gagal total pilkadadki;0
bicara ngawur fakta ngomong pilkadadki debatpilkadadki;0
pilkada tutup debat kusir kusut kualitas debat parah debatfinalpilkadadki pilkadadki ahokdjarotdirosi;0
kali kau arogan anies pilih pilkadadki;0
ko polling goreng kpud netral kamvreett pilkadadki debatfinalpilkadadki okeoce;0
program ngomong potong warga pilkadadki pilkadadkijakarta asalngomomg;0
waah sadar kalo salah pilih basukidjarot pilkadadkijakarta pilkadadki;0
ajar sederhana kursi pakai duduk meja duduk aja mendikbud pecat;0
lho lagu anies sandi jiplak nyanyi yahudi hashemmelech;0
didik orang muda akhlak integritas ambisi kotor fitnah omong doang pilkadadki;0
pilkadadki anies polisi ahok djarot gusur titik dki http detik id lraph;0
tebar fitnah tuai kalah pilkadadki;0
pimpin mimpi tega pilkadadki;0
latih oce sabun al maidah pilka;0
kotor balai kota karang bunga ahokdjarot ahok anies aniessandi mayday;0
timses aniessandi;0
kampanye anies menteri agama keluar atur larang kampanye rumah ibadah sdh aniessandi menang karna sara;0
haha aniessandi kuoata pakai telkomsel emang situ beliin pulsa beliin kuota;0
raya menang aniessandi pakai papan kembang pakai kambiang  syukur abunawas http fb me nivtr;0
surat kocak anies indoharian aniessandi gubernurpilihan gagalmoveone suratrakyat aniessandigubernurkita gubernurdki;0
bikin macet warga kelapa gading harap proyek mangkrak aniessandi kelapagading;0
pesta kembang lemper ayam ahok ahokdjarot anies aniessandi aniessandigubernurkita pilkadadki jakarta;0
anies sandi nilai loyo potensi kangkang ormas garis keras aniessandi;0
kalo cari suami tuh cari aja team aman aniessandi kotak aja djagain;0
program ahok batal anies anies sandi ahok djarot gubernurjakarta aniessandi ahok;0
ahok sang pimpin bajing tumbang pilkadadk ayopenjarakanahok aniessandi aniessandimenang;0
ilcmerajutjakartakembali moga bikin damai ahokforbali yaa kecikampek aja brow rumah dp kayak program aniessandi;0
walupun orangjakarta sesal rugi dukung aniessandi ayo uang sembako non pilkada pret;0
trus salah aniessandi sikap paham atur gubernur;0
program anies sandi anggap sulit aniessandi kelapagading;0
blunder menteri pan tendang gara gara dukung aniessandi isu ahokpenistaagama masuk kabinet;0
dukung aniessandi tim asbak tebar fitnah menang anies;0
aniessandi janji rumah dp bentuk rusun tau rumah bentuk horisontal savedp;0
sistem aman apbd ahok jalan hilang aniessandi jka utak utik;0
janji aniessandi lho janji mas mohon kawal;0
anies baswedan anut islam radikal moderat http obsessionnews com;0
aniessandi periode;0
sebut ekstrimis tim aniessandi persis jajah belanda perang lawan;0
situs tahan aniessandi lantik counter hoax cc;0
nih om potong telinga aniessandidki aniessandi islam;0
aniessandi retorika indah dp bayar dng cicil lumayan rumah susun;0
anies sandi pimpin kota fpi taring pilkadadki aniessandi fpi;0
curang kalah kalah sakit martabat malu politiksembako pilkadajakarta aniessandi;0
dp persen beda dp rupiah aniessandi qeren lha lha persen jt rupiah beda;0
okee oce okeoce solusi nya;0
surga mudah tinggal nyoblos aniessandi justsaying;0
kadang lucu milih aniessandi aja kagak nagih rumah dp situ sehat waras;0
kasihan anti reklamasi terus ayo uang gub wagub jkt aniessandi bullshit freak;0
saran aniessandi merealisir transportasi integrasi tiket rp yogia bicara organda mti;0
sambut menang aniessandi bbrp alumni cukur rambut ramai bersolawat duh;0
janji rmh dp n bantu modal cepat cair kalo bohong asset aniessandi hrs jual rakyat sesuai komitmen;0
prabowo terima kasih habib rizieq pilkadadki aniessandi terimakasihulama terimakasihhabib allahuakbar;0
gue ngerasa omong kosong belah gak terima kalah gak terima aniessandi menang pilkadadki;0
titip jayakarta aniessandi;0
potong payudara susu aniessandi menang gmana hahah hitz skali wkwkwk;0
prabowo subianto amin rais ayatollah indonesia aburizal bakrie mentor arsitek menang aniessandi pilkadadki;0
ahokpenistaagama urus timses aniessandi urus umat islam dunia aparat tegak hukum indonesia penjarakanahok;0
aniessandi menang dukung puji syukur ahokdjarot kalah dukung nang gak kbayang kalo anies kalah aksi demo;0
bismillah beli rumah dp awas aja program ga jalan gubernurbaru aniessandi;0
cari layan masyarakat menang pilkada ahokdjarot aniessandi;0
heran baca berita berita aniessandi negatif pantes portal berita sepi melempem payah;0
aniessandi pihak adil titik iklan dki dominasi media;0
andai ahok muslim menang pilkadadki ahokdjarot aniessandi;0
ente kafirun nantangin laskar aniessandi kite cari ente jakartabersyariah https twitter com;0
biadab laku kelompok dukung aniessandi lebih jajah bukti lampau mampu iblis guecintankri masjiduntuksemua;0
