teks;label
  hitamputiht keren   ;1
nonton trans hitam putih keren abis jesika cantik dedy ganteng;1
acara hitam putih oke;1
yuk tweeps rapat sebentar hitam putih live ;1
tweeps terima kasih saksi hitam putih besok live  hpviral;1
 hitamputihtrans emang keren  tamu ;1
subhanallah ni anak karunia yg banding  trans hitamputih;1
kes dengar salah dr orang yg  maju hitam putih moga sukses slalu;1
hitam putih bego haruka undang bentar biar pd liat younglex udah gt hina bego;0
miris liat perintah juara angkat berat se-asia tp tdk biaya ikut kejurnas   miris  hitamputihtrans;0
juara angkat berat se-asia tdk terima hadiah tidak kejurnas kendala biaya  hitamputihtrans;0
haruka kali undang hitam putih tolak aja hostnya ga harga;0
asa aneh nonton acara hitam putih tonton nya anak yg sekolah sekolah gua  smkjakarta;0
sedih dengar curhatanmu roxana  moga tuhan tunjuk jalan titik terang utk roxana  hitamputih  gulat;0
miris anak indonesia sulit bahasa indonesa nyaman bahasa asing  hitamputihtrans  akuindonesia;0
sombong mentang kaya pake umum host kaya hitam putih trans   ;0
parah banget hitam putih trans  ngomong sembarang  yg rusak generasi muda acara kyk gin;0
orang bangkrut bukan perkara uang bangkrut orang tidak mimpi -bangqomar  hitamputiht;0
takut powernya oma martha  hitamputiht;0
 hitamputiht hasil tdk sesuai dgn yg hendak demo demo lg sila arti sbg paksa hendak;0
mulut farhat abas anjay bener  hitamputiht;0
klo episode muncul ga nonton lg hitam putih   hitamputiht;0
yaampun anak nonton  hitamputiht;0
anak yg butuh aku sang ayah  hitamputiht;0
mario teguh campak anak nya   hitamputiht;0
orang tuna netra aja bagi yg pegang jabat korupsi  hitamputiht;0
garing banget sih ni orang  hitamputiht;0
kalo nyanyi anak lagu na  sakit malu  savelaguanak  hitamputiht;0
bukan maksud ngatain tp knp orang yg ditindes   hitamputiht;0
bos kau kalo cowo kerja salah bentak abis kalo cewe diajakin becanda trus ketawa  mystupidboss  hitamputiht;0
suara sang veteran koruptor hukum mati   hitamputiht;0
berita nya ga nyebar sih  hitamputiht  trans;0
buta tuh orang dalem ruang pake kacamata hitam  hitamputiht;0
dunia haru pergi mbak jupe;0
gitu nasib atlet   hitamputiht;0
knp sahabat bs lupa dg sahabat temu teman  baru   hitamputiht;0
baby tatan nang ngeliat daddy  hitamputiht;0
angkat topi tunduk kepala mbah simpen  hitamputihtrans;0
toleransi umat agama yg terap serang banten  toleransi mitos  hitamputiht;0
suara sang veteran  koruptor hukum mati   hitamputiht;0
duka anak nya buk  hitamputiht;0
yg yg harap   moreppie  hitamputiht;0
ga tau buruk kau pergi  moreppie  hitamputiht;0
 hitamputiht udah sodok ajah bu haha  tributetowanitaindonesia;0
butuh tegas masyarakat perintah butuh tindak bukan ngoceh medsos  hitamputiht  pollinghitamputih;0
hidup dijalanin bukan dipikirin  hitamputiht;0
pimpin pribadi korban  hitamputiht;0
hidup dijalanin bukan dipikirin  mongol stres  hitamputiht;0
 hitamputiht demo gak nyelesaikan bermusyawara ajha  hitamputiht;0
 hitamputiht bayang konvensional online usaha tdk bayar  yg orang kalah;0
enak taksi konvensional kalo pepet taksi yg langsung nunggu yg online   hitamputiht  onlinevskonvension;0
 hitamputiht kaya gin negara  inti gk tuju usaha kaya gin  onlinevskonvensional;0
gak gadget mahal nipu  gk argonya argo kuda gak aman pake konvensional  hitamputihtrans;0
hidup pilih jangan pasrah;0
 hitamputiht gawat darurat tetangga tembak dg sengaja kucing sekitar rumah  komplekrumahelitbandung;0
miris liat hewan yg aniaya  hitamputiht  hpsayangbinatang;0
bicara masalah orang malu;0
dedy sombong nya alu;0
suka banget nonton  indonesialawyersclub tambah wawas ajar bicara keren;1
ngakak mantap dah pokok seru;1
rindu ilc indobesia lawyers club tvone;1
indonesia lawyers club program talkshow tunggu pirsa tvone bahas topik kini  tahuntvone;1
kagum buya syafii maarif - ilc tvone https  youtu be gpxskltaly;1
panglima bangga ilc tvone https  youtu be trtnueaw;1
rating indonesia lawyers club tv one langsung lesat  tvone ;1
sejuk kalo ilc kayak gin obrol - ilc tvone;1
nonton tvone indonesia lawyers club yuk;1
ajar debat bidang hukum  ilc;1
selamat tayang indonesia lawyers club tvone;1
yg bikin adem hati  aa gymnastiar  ilc;1
ikhlas lepas doa   ilc;1
bang cerdas   ilc hebat;1
ustadz  keren banget   ilc;1
 ilc damai senandung;1
damai senandung  ilc pecah belah umat agama musnah;1
moga paham sejati rupa indonesia  ilc;1
ilc malam adem  indonesialawyersclub;1
indah ilc malam muka agama rangkul tuju tinggal ahok rusak selaras bangsa  ilc;1
tuju banget ustad  ilc;1
top banget utadz zaitun rasmin  ilc;1
yuk tonton tvone saji berita obyektif  tvoneslldihati;1
 ilc polmart bijaksana;1
rakyat dukung kpk usut tuntas e-ktp  ilctvone;1
acara televisi suka  ilctvone;1
ga sabar nunggu    ilctvone;1
semangat sehat karni tonton setia tunggu ilc tayang  ilctvone;1
adem dengerin nasehat aa gym moga sehat slalu lindung  islamjagankri  ilctvone;1
ilmu serap  ilctvone malam sejuk;1
 ilctvone bangga  panglimatni  jendralgatotnurmantyo;1
salut komitmen wibawa jenderal sungguh   ilc  ilctvone;1
hormat jendral   ilctvone  keren  nextpresiden;1
aa gym  sejuk mental jiwa  ilctvone;1
terimakasih buya syafii  bangga dg kejernihaannya  ilctvone;1
jelas kapolri  barakallahu  buka hati  ilctvone  jagankri;1
milik kasih maaf org yg maaf keren salut   ilctvone;1
 ilctvone sampe diketawain krn kalem ujung keringat dingin mata merem asli lucu;1
ahmad dhani ngomong seru   ilctvone;1
dengar dapat hasim muzadi menentramkan keren  ilctvone;1
salut hormat utk bang jhonson panjaitan lugas masuk akal   ilctvone;1
kompak bela bnn n polisi   ilctvone;1
keren kali abang acara botak  ilctvone;1
jokowi org soleh  hendropriyono  ilctvone;1
top n cerah prof    ilctvone;1
media dukung ahok dapat iklan korporasi   ilctvone;1
keren bikin melek  ilctvone;1
salut darmawan salihin   ilctvone;1
semga ilc informasi;1
acara debat yag hebat keren  ilc;1
tunggu bukan tvshow indonesia lawyers club  tvshow tidak cocok karakter siar tvone ;0
indonesia lawyers club tvone malam batal tayang  malu rezim sakit takut http  fb me pynacs;0
potensi teroris  jangan bikin nyata yg peluang pd teroris  ilc;0
indonesia tp gak sikap dr presiden demo sibuk citra  upload video gak   ilc;0
acara  ilc bidik habieb rizieq habieb ga pulang indonesia  ga  ga mutu ;0
 minoritas ekonomi kuat kuasa mayoritas ekonomi lemah tidak bahas sumber radikal miris  ilc;0
lg jaga jarak dg islamis radikal bangsa hancur   ilc;0
omong ga tarik  ga isi   ilc;0
anis fitnah   ilc;0
metromini utk jadi metronome bentuk macet padat putra petir   ilc;0
bela ahok cek pikir kalah anak sd   ahokharusdipenjara  ilc;0
kayak provokatif bawa acara  beda kelas dg  ilc;0
pribadi tdk suka dgn acara mata najwa ilc tdk selesai kayak   matanajwa  ilc;0
bohong ulang   ilc;0
racun puji   ilc;0
males nonton topik  ilc ga kini ;0
bohong lari cepat kilat benar kalah  ilc;0
org yg nama tampang nabi tp hati iblis sesuai dgn nyata acara nazarudin  ilc;0
jabat sibuk bicara hak angket  ilc tvne http  fb me rgmoqcl;0
paham gagal paham   ilc;0
ngomong segitu gak dapet maksud   aneh  ilc;0
sumpah liat muka  fahrihamzah  ilc ken gw lempar pake sepatu nyebelin bgt;0
 fahri dower sakit hati kpk   ilc;0
dpr usik kpk bidik  ilc;0
ajarin dewan ttg hak angket    ilc;0
rakyat tp jg kadang ga neng lihat nya yg superbodi kyknya tebang pilih jg   ilc;0
 ilc rajut jakarta cabik cabik pimpin;0
maksud cinta uang akar jahat  ilctvone;0
geram ngeliat tingkah laku akhlaq oknum mengatasnama islam  ilctvone;0
bohong publik rambut udah putih uban cat hitam  ilctvone;0
 matanajwa beda kelas sm  ilctvone knp bebas batal  ;0
nonton ilc tokoh betawi bilang org betawi gampang inti bacot lu jaga  inti   ilctvone;0
rajut jakarta  gampang  bacot lu jaga  ilctvone;0
buya safi maarif yg tua kalah bijak nasihat eep yg muda  ilctvone;0
rampas hak dasar manusia batal hukum  ilctvone;0
polisi kasihan bodoh hadap argumentasi hukum pakar it  ilctvone;0
abi manyu kasi  beliau tidak paham whatsapp miris  ilctvone;0
bintang  ilctvone muncul  aagym tidak partai tokoh mana sanggup gerak orang http  fb me wdyokqzu;0
menghimbau jangan provokasi tp mantik benci  tidak teduh tp mendung   ilctvone;0
tindak anarkis aksi bukan demo  ilctvone  savehmi;0
penting apa mati seram  ilctvone;0
 ketua preman pasar ikut ngomong malu  ilctvone;0
jgn krn jaga moral dr konten porno negara darurat radikalisme tunggu perang kyk suriah kpi sadar   ilctvone;0
butuh fakta bukti bukan ngomong bohong  ilctvone;0
kasi yg peci pake batik merah air mata nya dikeluarin krn ahoax  miris  ilctvone;0
syaiton musuh jgn jadi sbg teman manusia bs setan tp setan tdk bs manusia   insyaflahwahaimanusia  ilctvone;0
 ilctvone dengar cerita bu marwah bodoh malu;0
 ilctvone bang gaya nya pikir liberal miris;0
sesat pikir amat  taxamnesti  ilctvone;0
bicara ribet  ilc;0
ih lucu mas kick andy nya senyum aja;1
nonton hasan merkids kick andy inspirasi salut hasan;1
ubah mimpi tindak kick andy;1
kickandy gokil  kickandy;1
terima kasih tonton acara  kickandy eps ubah mimpi tindak moga manfaat;1
temu lentera jiwa  kickandy  mahasiswaum;1
agung  undang  cerita jalan hidup   kickandy;1
musisi yg gelora semangat nasionalisme kebhinekaan unjuk gigi  kickandy nkri harga mati ;1
anak imajinasi   kickandy;1
gila daki gunung  kickandy mantap jiwa;1
sayang alam niscaya alam sayang  kickandy;1
mantan narapidana rangkul cari kerja jalan hidup yg lbh;1
agung bukti karya yg kagum hasil dgn ajar scr otodidak;1
salah jadi tonton tertawa agung hapsah muncul  kickandy;1
agung undang cerita jalan hidup   kickandy;1
jatuh bangkit bantu  kickandy;1
bangga bs sumbang karya nkri ronny  kickandy patut acung jempol;1
sahabat gimbal alas malam jangan lupa nonton  kickandy gila daki gunung ala cak tarpin;1
orang takut berani berani   kickandy;1
 kickandy suka  hindar orang yag tidak suka;1
anak th berfikir dewasa membiyayai sekolah bajak sawah  kickandy;1
kangen nonton  kickandy ayah ayah langsung bilang syukur;1
 kickandy siang jg ajang reuni sahabat kosti dki kosti jateng;1
ku lucu  kickandy;1
besok pagi uts jd pulang duluan poto bareng gambar  kickandy;1
bahagia masuk tv kawan  kickandy  kick andy https  ww instagram com p btguakhkxq;1
keren kocak nih tamu  kickandy mereka yg lomba design yg asal malang;1
lucu ni bikin ketawa persis kayak tv  kickandy http  ift tt orww;1
terima kasih  kickandy inspirasi buka mata orang setia uji cinta sungguh;1
cinta agung  tuhan   kickandy;1
rias baik wanita semangat percaya   kickandy;1
nonton  kickandy  inspirasi;1
 kickandy dukung ahok orang;1
mantap ahok  kickandy;1
manusia bersih berani  kickandy  tamuahok;1
suka nasehat analta amir yg ahok nyaring ucap  kickand;1
nonton  kickandy tarik buka pikir inspirasi  sukses;1
jago   hahahaha  kickandy;1
salut orang kek gitu  kickandy;1
moga umur  moga acara malam lancar  kickandy;1
ajang orang inspirasi   kickandy  kickandyheroes;1
suara penta boys keren banget juara rumania  kickandy;1
penta boys eks suka suara  keren  kickandyp;1
selip detik kick andy  keren;1
terimakasih  kickandy;1
tayang inspiratif motivasi cinta orang disabilitas  kickandy;1
perjuagan istimewa krn tembus batas sbg syukur allah inspirasi   kickandy;1
syukur hidup  kickandy;1
acara inspirasi salut  kickandy;1
suka tamu undang inspirasi  kickandy;1
kalo udah puncak jangan lupa sampah bawa turun alam bukan nyampah stop nyampah gunung  kickandy;0
rt wna ancam deportasi lia ancam pidana;0
nyala lilin umpat gelap  pejuangtangguh  kickandy;0
ga bohong  gimbal alas malang   kickandy;0
sampan tidak bayar padang pasir betapa jua emp   kickandy;0
cari uang paksa upaya jangan malas   kickandy;0
hidup terkadang tidak  nomor net  kickandy;0
coba suami istri sakit coba istri suami gak duit miris  kickandy;0
haru dengar puisi perempuan henti jaga anak shinta nuriyah miris  kickandy;0
anak milik dua bukan milik salah bantu istri asuh anak  gusdur  kickandy;0
uji suami istri sakit uji istri suami tidak apa  kickandy;0
 kickandy andy mampir dgn gaya remaja sbg idola remaja tidak beli;0
lemah kuat  tekcmi  kickandy;0
kuat besar kalah stress mampu pilih pikir   hermafik  kickandy;0
yg kesel  coba kalo sodara km ngantri kanker  coba km rasain  bs gitu fitnah org   kickandy  suarahatiahok;0
klo pulang rumah mati  ga yg urus  miskin  mw taruh apartemen  kickandy  suarahatiahok;0
kalo antem tdk telor busuk ketek  kickandy  pilkadadki;0
muka sedih banget pas kakak angkat ngomong   kickandy;0
andy kaku jaga sikap undang ahok tamu  formal  kickandy;0
stress ngantuk  ahok  kickandy;0
jangan orang cover nya aja lihat sisi nya  fisik sm isi beda   kickandy;0
kayak gajah yg bilang psikolog ;0
jangan bakarin andy  kickandymetrot;0
bikin sakit perut nonton kisah sarjana tua indonesia  ;0
kerja yg tdk sesuai kualifikasi didik ;0
tp ttp tdk msk surga jd ibadah sia hahaah rt sp bilang orang tato tdk ibadah    ;0
orang tato tdk ibadah    ;0
bodoh  tidak   bodoh sistem mike-marjinal ;0
gimana un g bs bocor malaikat alam kubur aja udah bocor  ;0
anak lulus dg nilai palingg lulus snmptn undang bidik misi pdhl susah  ;0
orang belanda aja peduli orang indonesia yg d daerah isolir gimana dg perintah indonesia  zhonk;0
merinding deh nonton ;0
indonesia  didik rusak  ;0
parah kualitas didik indonesia ;0
apa kick andy botak  ;0
malu krn kalah org yg tdk sempurna yg org sempurna ;0
hukum indonesia adil ;0
tua keladi jd macan ompong  melempem  kecewa liat amin rais ;0
 media isi ttg kisah sukses tv bukan gosip berita rusuh  acara gg tai kucing    catet;0
 harga orang harga orang;0
bawah yg sulit jangan keluh ;0
hidup juang lelah capek  kickandy;0
orang henti ajar bodoh  kickandy http  untub m humandesignindonesia com untub rahasia-dalam-memikat-;0
ambil berfikir jangan usak  kickandy http  koepb m networknumberone com koepb tak-ada-yang-berubah-meski-sa;0
miris usak indonesia  kickandy;0
sistem mike-marjinal bodoh orang  kickandy;0
stress kacau  kickandy;0
kesel banget coba posisi ahok  kickandy;0
coba pulang rumah mati  ga yg urus  miskin  taruh apartemen  kickandy  suarahatiahok;0
tidak orang bodoh orang malas;0
tuju  al misbah mata najwa kick andy program favorit;1
metro tv mata najwa  pancasila http  metrotvn ws znajqeb;1
selera gue gatau suka banget nonton metro tv kalo ga kick andy mata najwa selera tua;1
mantap mata najwa  seru nih;1
sahabat  yuk nonton mata najwa metro tv ketua dpp pkb;1
suara benar mata najwa;1
selamat keluarga prestasi yg dialog keren rugi klo lewat nonton mata najwa;1
moga acara mata najwa metro tv acara favorit jaya kualitas;1
menang mata najwa rt dukung mata najwa program tv baik http  tl gd nnocf;1
mata najwa metrotv inspiratif;1
tentram bahagia nonton mata najwa;1
mata najwa keren acara mata tajam silet;1
mata najwa malam kayak seru banget;1
mata najwa keren mantap;1
keren  tampil kandang lawan anies baswedan gemilang mata najwa metro tv;1
romantis muas pirsa krn mata najwa sukses;1
tarik ikut diskusi ahok - anis mata najwa http  fb me kyynadc;1
ahok pinter hebat debat acara mata najwa metro tv ;1
mata najwa metro tv pihak paslon untung ahok cerdas  semangat  allah sama;1
bukti mata najwa ahok hebat anis insaallah ahok jarot menang ;1
sip keren  debat ala mata najwa keren ala kpud yg sdh atur utk lbh jaim;1
moga jokowi acara mata najwa yg pelosok atas;1
keren deh  mata najwa ;1
metro tv keren inspiratif dgn mata najwa nya kick andy;1
metro tv emang tv keren edukatif inspirasi mata najwa kick andy;1
pimpin cerdas santun jujur bersih pilih aniessandipemersatu ;1
liat pimpin yg islami cerdas teladan ;1
rame banget malam  tunggu topik seru nambah wawas ;1
kado indah malam  https  instagram com p oowqcwgyj;1
tjokro rumah teladan senioritas hidup bukan kerdil  ;1
semangat bp bambang woidjojayanto   savekpk;1
ajar gusdur;1
mata najwa sus bpk dahlan bpk faisal basri inspiratif ;1
metro tv keren malam lg malam minggu rugi klo ga nonton mata najwa ;1
merdeka hak bangsa  tanyajokowi ;1
seru nih mata najwa malam ;1
salut ahok    hutjekardah;1
super salut ahok ;1
wibawa byk kata kuasa sederhana kagum;1
salut bangga sm bj  habibie utk yg sekian kali ;1
obrol santai tarik abraham slamet jk jokowi anis baswedan ganjar ;1
anis baswedan jokowi ganjar pranowo jk abraham samad inspirasi indonesia keren   ;1
pimpin yg ;1
rendah sederhana jokowi patut tiru ;1
seru nih dahlan iskan ketua dpr ;1
desa bebas rokok yg inspirasi  ;1
inspirasi cinta bjh hab  http  myloc me ddto;1
inspirasi ;1
narasumber ;1
cie yg lg job;1
nonton mata najwa radikalisme langsung berita  seram;0
mata najwa acara sampah yg cuman keruh suasana  gue sbg ajar mending pilih ilc ;0
aneh acara mata najwa metrotv ajar islam umat islam islamis edan tokoh islam manggut;0
ilc dingin mata najwa provokasi metro tv emang tv sampah ga bosan pojok islam  metro tv usak pancasila;0
lapor metro tv kpi metro stres mata najwa kalah ilc;0
kecewa mata najwa malam tidak mutu   narasi najwa bukti ga ngerti pihak bodoh;0
acara mata najwa host nya jangan suka sela bicara orang selesai  gak sopan;0
emosi  sakit hati nonton mata najwa tv  ganti chanel masakan aja;0
isis mimin bom kp  melayu maaf isis organisasi organisasi mbak mata najwa  mimin ;0
foto yg integritas tdk  rusak reputasi mata najwa aja;0
gara bantai teman anggota dpr mata najwa lu langsung benci metro tv;0
muak sombong fz acara live mata najwa;0
males lihat biarpun yg org nomor dunia ogah  bawa acara mata najwa sdh dicontreng hitam;0
sering masuk gaul mata najwa engga diapa-apain ngadu;0
udah bilang mata najwa metro tv aja anis fitnah;0
mui tidak keluar fatwa haram korupsi  undang jg petinggi mui mata najwa;0
bravo mata najwa  debat pilgub dki kali garingkalah matanajwa yg gali lbh  matanajwa;0
 bataldebatkarena kasihan  pas debat mata najwa metrotv aja basuki nang ga bayang kemarin debat;0
acara mata najwa kasihan anies jd bulan medsos hujat  ahokdjarotdirosi;0
nyetel metro tv mata najwa debat kemaren bikin kesel rumah coba cek skrg msh ga rumah webnya;0
sandi muncul sbg cawagub metro tv dlm acara mata najwa sandi sdh bohong ;0
saksi kejut dukung anies tipu acara mata najwa  tipu;0
 matanajwadebatjakarta kandang ahok metro tv mata najwa sampah yg sera anies pilih;0
boikot metrotv tp ngintip mata najwa;0
malas lihat anies bawa sial aja orang lihat ahok aja mata najwa;0
nonton mata najwa gw liat anies ngomong bikin ngantuk  anaktangsel;0
mata najwa tuduh jelek lawan fon lawan;0
liat mata najwa males diskusi ga imbang  salah satu jual mimpi;0
kayak mata najwa adu domba cagub putar pilkada dki nih ;0
gak penjara saksi aja palsu  ahok  terbuktiteruji ;0
anis anis rekam thn msh simpan loh sm metrotv gak malu nelen ludah sendri  ;0
bagus apa sistem jalan orang yg tidak  sistem tidak ;0
ridwan bae tai tampang aja udah ngeselin ayo mbk nana bully trus si bae ;0
miris liat atur skor sepakbola indonesia ;0
pemuda perang lawan jajah pemuda lawan biasa buruk kunjung ubah ;0
pasrah  haha tai   sepakbolamiliksiapa ;0
lo bilang ga kerjan ;0
pssi lacur hati nurani  malu ;0
 jembatan comal blm  akibatya padat rayap ;0
tegak langgar hukum  tidak bayar seragam tegak hukum rimba ;0
wapresnya diketawain mulu  bajusama staff hotel  celana robek  ;0
rt pimpin mendongrak bukan kokoh materi ;0
tdk dg tonton km masuk dalam ubah ahok;0
lembaga negara indonesia bobrok  ;0
org tolol  bilang duga udh mencak  bgt jd sangka ;0
banget deh gw kesel klo orang debat pake emosi gin ;0
orang miskin miskin klo sekolah pungut liar;0
ga emosi cepat tua nonton  lihat  hotmansutapea emosi bicara;0
dr tampil kyk preman tau bkin kisruh usak ;0
aja ga belit  muter ga buang  ga mutu ;0
