teks;label
iya norak kampyuung  coba liat artis adem ayem liat isyana liat agnezmo liat mba liaat  jangan liat aja coba telaah deh  kasih tau contoh artis better eh jawab cocok la;0
gak sok high class mba  liat komenmu  artis  beda mbak  yg suka curhat ig  yg curhat temen yg curhat tuhan  ngak trus mulut situ maju otak mikirnya  yg curh;0
goblok  gak netizen yg kontra sm postingan si via bakajaer kali  mba mas  ih goblok piara  lol;0
sih emg artis  ko artis indo bukan ny ngurus prestasi sosmed ny mulu isi nya jd jatoh nya kampung;0
aj kn y mba  kaya agnes mo bnyk harga ny tp g kampung beda am yg;0
munafik bgt yg ngomong curhat sosmed kampung  gua elu kitu keleuss wkkwkww  mending mba via artis cantik bs nyanyi  la elu  lbh kampung wkwkwkwkw  ;0
wawan zz emng artis ga tmn  dikit dikit att hahaha curhat sosmed kampung;0
lemes mulut  berani ststus udah gitu tulis sengaja biar ga baca takut kali labrak  mm artis kampung sih wajar  ;0
main main jawa timur  biar ga begok  ;0
nan;0
udah nunjukin karya  situ pny karya  karya nyinyir hidup via   tolol  ;0
bilang gw fansnya via   duh nantangin gw nih org  anak tolol ank alay  jablay ;0
yutub mba  aplikasi  sy tau youtube  mba gak tau seseorg bs dpt hasil salah satu dr youtube loh  mreka jg bayar klo bnyk yg ntn video mreka  sekolah yg bener deh mba biar pinter  generasi muda;0
gue suka gangerti deh yaa  kalo via vallen bikin status apa sangkut pautin ama att mulu   att nya aja aja  fansnya sih yg bikin jelek  orang kalo sangkut pautin mulu jg lama gerah kali ;0
jujur aja ni org bagus kaga oplas  tu foto sblm dn oplas  dioplas muka aneh  kyknya gagal oplasnya ;0
noraak abiis  kebel emas az pamer aplg main berlian ciinn   ;0
before and after pasca oplas ga ngefek  tetep jelek n rem muka  ahahahhaha ;0
salfok muka  sumpah jelek  oplas model  failed  ;0
norak bener  gaet jahat ;0
najis   d philipine bgt kali  d aj bangga  jd usak moral ko bangga  najis banget liat ckp d aj komen ny  pngn ngetop lwt nitezerre  wkwkwk  ngarep laku;0
gua bingung jujur media rebut ngeliput orang  kayak cuman net doang media informasi waras;0
jedun yg ga becus perempuan hormat  ga becus perempuan cerdas  ga becus perempuan yg cari suami sah bukan suami orang  ga becus perempuan yg hindar narkoba  ga becus perempuan yg jaga nama keluarga  moga perempuan yg kayak dunia jedun;0
cewe yg bgni yg hrsnya gosong jd abu aja bakar pabrik yg lg viral kmrn tu  bnr slain ga brguna  gda otak  cm modal ngangkang trs gebet laki org trs bangga  btw klo emg instastory nya nyindir bin tua mah  ehh at least biar ga becus jd prewi tp becus cuii jd emak  bukti anak nya bejibun trs smua pro emaknya drpd bapak;0
hahaha  kasi  gak becus rem  ngerebut laki orang biar kata perempuan  dasar perempuan sadar ente cuy ;0
dasar artis abal abal enggk laku layar kaca  udh enggk duit kere miskin  maen k dukun elmu pelet rebut suami org yg kaya ;0
ih becus makrum  becus ngrebut suami orang hehe  ;0
ee si lacur  situ becus jd brempuan emang  becus sampah sih iya  edeuuh lonte lonte;0
biarin   puas puasin mumpung deseu brasa muda  ntar klo dah tua nyaho  karma ;0
anak perempuan lho  contohin jelek anak  becus perempuan  amit amit ;0
kaya becus aja jd permpuan yng g becus jd perempuan ko suka sm laki orng heheh;0
yg gk becus tuh loh jedun  hidup nya bisa ngerusak kbhgiaan org mau hidup serba mewah tp g krja mlh morotin laki org  karma psti akn mnghampirimu  ;0
gue gak suka sm ni orang  idupnya banyak ribut ;0
nan;0
yg nama ny plagiat plagiat  laku tp tetep ajah cipta dri hasil plagiat  wkwkwkwk gua mah ogah dwngerin ajah udh pngen muntah;0
dasar plagiat  ga kreatip memalukab bgt;0
bego bilang apa yaa lirik aja cinta gitu lagu bener tolol si ayu  gapunya kuping y orang yg dipermasalahin nada  ;0
pacar anggel pietrs kali  cowok bocah  yaelah jes  terxta laku mu aja sprti ayuting hidup penuh drama murah;0
japok gateel emang  uda main si mamad  sampe si jessica dimusuhin  deddy corbuzier aja jijik si japok semenjak nagita undang hitam putih nagita cerita panggung  aja sih gue;0
malu buk  ngomong pelakor emang ibuk udah pelakor tau ayu pelakor wkwkwkwkwk   awas rumah tangga yg dimasukin pelakor anak pelakor ;0
kerdus mulut busuk  jangan jangan sampah makan;0
tai loe gedein bagus pupuk jngan bacot loe goblok   nih cewek knpa bawa suku ;0
elo artis  papan blenyek aja belagu artis kga populer sekalu hahaha;0
anang muka nya kaya babi gitu aja demenin jijikk;0
ga suka ayu ting ting ga parah ngejudge nya  hati otak  manusia kurang lebih asa  jangan enak nya menjudge orang  kaya udah sempurna aja lo ;0
ga pantes panggil ustad  org munafik ceramah org laku sndr aja menzolimi istri sah nya dgn poligami diam kaci istri pertama  ga tw malu istri  hadeh klo yg msh manggil bwt ceramah nama bodo ;0
biadab   klo anak lo bully  gue mampusin  ;0
dasar anjing tuh cowok bukan org  berani cowok one by one jangan yg lemah  dasar yah cowok jaman skrg  casing doank cowok  nyali nya banci;0
iya kasi si micin   usah produk micin iklan kalo masak tambah micin biar sedap netizen sudut mecin bodoh orang yg ganggu jiwa ngemil micin    justiceformicin;0
wahh jngn vidio  baju norak bngtt ayuu  murahaan;0
bego lo;0
edit banget  ampun si mommy lambe habis gosib si pelakor  ;0
yah admin nya golong konsumsi mecin pil pcc  otak lu rusak min ;0
org govlok yg prcya ayu slgkuh sma rafi bukti rafi sma gigi skrg baek aja  ktamu ayu pelakor   suami yg d rebut woyy   skrg ayu suami   fikir pke otak mkanya jgn kbanyakan micin jdi govlok;0
hoy baris sakit hati   jijikk banget  fans billy mah alhamdulillah bgt billy putus manusiaa buluk ituu  yg tunggu akhiry putus  kobil jg jijik ni orang  v;0
mba gak ngerasa cinlok babang anthony ketemu sih  set boy  alah ngaku ajaa  mba dumang cinlok  jangan sok bilang gak cinlok nama bodoh  wajar netizen bilang ratu cinlok nyata emang  jangan marah  resiko artis hahahhaa pinter mba cari alas hahahahaha;0
noh urus tu kuin lu  biar ga gatel nempel ama laki orng  masyarakat udh tau kali japok gundik janda gatel  udh nyata nya begtu anak sholehah agama nya kuat mata kuliah agama cma dpt agama nya kuat tpi hamil;0
bilang tu kuin lu  jangan gesek grepe ama lakik orng  ga malu udh hamil nikah  kegatelan janda;0
please lo jangan bela pelakor  hukum si muljem karna uda tega recut suami sahabat  jalan sanksi sosial   valakor mesti benci   karna biar ga valakor indonesia  biar musnah sem;0
najis  muakk  jijik  pelakor  jijik;0
moga pelakor kena karma moga karma yg tinggal istri yg bwrjuang dg dr nol tp sukses selingkuh sok jd kuasa istri ;0
sedih skrg ngamen kawin org  mantan istri mahh pesawat jet  bhay pelakor n botakbego  ;0
heehh lo pelakornya yaakk   ngapa lo emosi   situu kenal gw   kalo berani pake akun asli  pantes pake akun bodong  ngerebut laki orang diem    ceplos yak pake bodong  ngakak guee   lucu lo ;0
wkwkwkwk udh gak laku jd nyanyi dhajatan si lonte pelakor;0
wakakak cerita kyk gituu  ajar aja  jgn sampe ni swamik swamik milih pelakor drpd istri  hancuurr bookk ga bohong deh  kere kismin nyungsep  emang yg ngatur rezeki tu tuha;0
cwenya yg bego cwonya yg pinter   emg laki kaya   macho gitu plus nya  kaya jago gombal   maennya gesit   ulala  ngakakabis;0
yg bodoh  ngapain keluarga depok komen org yg gak     aja yg hidup gak bahagia yg suka hujat orang hidup artis ayu pengaruh    emang dasar benci ayu  klo;0
mah lihat yg  bukan main prasangka kayak elu elu haters kayak dukun  dukun titis dajjal  sok pinter otak kosong   sorry ye  gue bala nabi muhammad yg percaya klo udh ditunjukkinsaksi bukti  klo;0
mata ku sepet baca koment fans ubul empang  minggir woy bikin rusuh aja nih jaer amis jijik sumpah soal enji sm cewek ttp aja bala jaer nyampah bikin ribut ;0
sih si enji  hart  males banget jijik laki model mah gak tanggung jwbnya  ayu bunting tinggalin anak gak akuin  skrg anak udh nongol bilqis cantek eh sampek bini nya ngeposting yg enji kangen anak  najongg jijik betoll  dah deh min gak bahas laki  hart aja bukan gak panutan yg ambil;0
bego nya pede ngomong yg bilang bener  bukti aja kaga  liat pinter jatohnya bego  ;0
bilang enji ganteng bebas slingkuh bego kali  ganteng pala lu bau menyan  gada ganteng ganteng nya  banyak gaya kek mantan bini depok nya ;0
sebenarnye cocok enji att  gateel hahah pantesan si tongtong temu dgn enji  udh hukum alam klw jodoh cermin  si entong hrsnya bekaca dgn biar sadar tp teryata otakm tetep tahan jd skrg mlh guatelnye  aja kek enji  hah;0
oalaahh   aja pelakor   laki nya jg kegatelan  tp nama laki kucing ksh ikan jaer gratis kga nolak wkwkkwkw;0
laki sis  suka pecun murah  prempuan jilbab ato pintar  enji downgrade sih  dangdut kelas prempuan jilbab ehh milih pecun  jelek selera;0
motorninja aj songong mba org yg mobil lamborgini aj wae  ;0
goblok   gua nonton kali kaget  ;0
ga usa pake anjing  babi     kalo gw bls gitu wkwk;0
kemaren tidak harga karya orang bilang jelek banget  aduh penganten perempuan nya kenyang yah  ampe kembung gitu perut nya   pepuralugu;0
percaya gimik raffi gigi dn att  att serta keluarga hujad dn anak ny  hujad  kesini tonton bodohin   publik   yg kasihan penghujad  ga ayu ga pesbukers biar ngeluarkn album single artis hal nengri gimik yoo;0
kalo bener gimmick  bodoh banget si ayu rating n popularitas berani taruhin harga nilai buruk mata masyarakat  ;0
susah otak diemvang mah bikin rusuh lapak orang;0
najiiss kayak si mba dese ga gitu ajaa  hahahahaha maling teriak maling  ngaca buuk;0
iyak kaa hahahahah geli bgt gasih att ih kampung abis   ;0
joget bikin ngakakk anjirr  kampung banget  ;0
bagus la gue otak gak kayak lu malu maluin mak lu aja tong akun asli pake tu yg nama bego ;0
yg bego mah elu  sih yg ngasih contoh buruk anak  pake mata lo  emg dugem bawa anak  bego sih - - jaman udah texas  gue jamin jam anak jga udh texas  ga ngerugiin lo yaudah  sewot banget ;0
si wanita jahiliyah  lesbi  skrg udh py pacar lg  kasi anak  kmrn ksh bencana slnya tega misahin anak dr nya  ktakutan anak nya masuk islam pdhl bp nya g prnh nuntut anak peluk islam  udh ksh nikmat anakorg  msh aja begajulan ;0
gw  emang kador artis beneran  komen lo tolol sumpah  kenal nilai artis bukan  hahaha org indo jg tuju kalo kador bukan artis tp celebgram dr kampung  lo tau beda artis dg selebgra;0
hahahaa trs gue  lo tolol  pake nanya kador bencong ngga blm kenal wkwkwkwkw  eh org jg nilai si kador bencong beneran dr gerak gerik melambay suara ngondek pake baju cewek nyaman  cowok tu;0
maklumin shaay  fans gatis keras otak bebel  realita jg ga terima  hal nagita artis uda dr jaman eh bilang numpang tenar rapi mamad  pdhl yg jadiin si mamad gede y ph n;0
bee idih najong lu tag org  nimbrung aja kek mujaer lo  ga kenal klo ga bawa nama ayu ting ting sm nagita  duh bego piara  kesi;0
langsung bilang yg maksud  klu gin nama munafik ;0
jedar emg mukakali  depan  belakang busuk  mulut kek banci cucoklahbanci tu;0
amit amit deh orang jahat  jilat bohong pelakor jijik banget;0
wkwkwkwk  allah tuhan ku knp org munafik ni tp sok suci  mulan jamela ayu ting ngikuti jejak a bukan  wkwkwk;0
dlu si pelakor yg sombong krn brhasil dapetin si botak smpe mnceraikan bunda maya  skrg hdp ny mkin anjlok bunda maya yg sring jelong kluarnegri   ;0
hahhahaha sungguh allah swt laknat wanita rebut zina suami sah oranglain  ;0
hemm capekmiskin sist  skrg blik kere lg jd artis jg g laku  dah karma tu  dr sirik nyinyirin nyonya  tuh bantuin jual cireng nya tuh  cilok nya tuh untun libur monaco  jangan bromo trus;0
kepo sm nyonyiah lu jongos emng tetehlu pas hamil peak udeh dinikahin   brojol anak br sirih emng lontee kelas akun jamahliur junjung hehe  ;0
eh jongos cba gue duluan yg nanya sm lu  emng nyonyiah gembar gembor udah nikah  ada nyonyiah ngaku udeh nikah   dr tetehlu yg lonte perek brojol ngaku nikah siri sm laki nyonyiah hamidun sapeak anak ilegal dibilng fitna keji haha lonte tolak lupa xixix  ;0
gua curr bunmai sdh nikah tp janda janda suami nya rampas mulan jameela  jijik banget mulan jameela sblm rmh tangga bunmai hancur sdh berani bilang dan suami aduha udh wanita be;0
lucu aja sist  lonte bela mati  guoblok pelihara  bayar gt muljamban  sampe bikin account maia nikah blm nikah urus situ  nyinyir sirik nya ;0
yaela muljem kyak stu bner aja  gag inget udh ngrusak kbhagian klwrga org  bego d prtahanin y gin ;0
lakik doyan banci  banci  kawinin banci  jijik ;0
comment yg tidak lihat  brp  jangan guna medsos yg bodoh jangan bunyi  situ sehat pakai hijab mas nyinyir aja  ;0
malu tuh kerudung sayang  ibadah nya  sholat aja drpd nyinyirin org dandan udh sok suci mulut nya kaya sampah  ;0
baca arti dr comment  udah kerdus bodoh lg bilangin org tua nya besok kalo masak jangan pakai mecin  jd udah kerdungab ga sesuai mulut  besok makan salmon kalo g besok deliv rumah ;0
maaf muka jelek attitude nya buruk   spesialis plagiat   dan tau  ;0
orang otak ga sekolahin  resiko udah upload sosmed  dapet bincang netizen  public figure ga otak ;0
artis kampung wkwk;0
iyaa gue pacar  udah nikah  gak norak eloo  gak risih emang  jgn aplod  perhatiin followers lu yg lumayan  tar bawa norak ;0
y ampun pnyanyi dangdut tenar songong bangt bacot   pngn nyari sensasi kmpungan bangt deh amit amit bool ko d instastory;0
waaoo  sopan  bahasami kelas   heehh  yg repot ama hidup lu siapahh   elu live nampilin gak  yg nggilanikk  jijik  liat org  pantes dikomen  klo gak mw dikomen videoin pribadi aja  nonton lu ama kluarga lu rmh  nambah niy ertong yg gak pny attutude   kampung  ;0
norak sih  kayak ga malu kl bilang serah  udah  simpan foto gak bagi semua orang lah pamer  resiko nyinyir orang insecure banget  kudu pamer gitu biar orang ngerti kl si mbak udh py pacar yg pamer pantat  kampung bgt;0
koq marah sehh   dasar wanita kampung   ;0
kampung  artis yg numpang tenar gara muka katy perry doang;0
susah kalo artis kampung;0
ah min  gue gak suka akun nih  berita nya basi  lo liat min  si kellen amora dateng  pake jingkrak   lo saring min  biar berita nya gak blunder  lo posting tu kd udah posting videon kellen ma amora joget ma si arsya arsyi  ;0
iyakm bening  lewat bening buluk mbak   mbak nelen apasih komen kaya gin  surup ;0
keluarga ngefans kagum lihat nya deh tapi lihat anak nya yg jelek  buluk  hermansyah kutuk yg timpa bunda kd untung allah swt ganti amora adik nya gemezz lihat nya cocok banget anak artis class bunda kd  ;0
emang dasar si anak nya aja yg lebay  urus pribadi umbar  biar blow up  hadehh  guna whatsapp sms or telp  suka aneh ;0
coba liat bibir mu sayang  pantat ayam  wajah mu bulu kentut   perfectoo ;0
gagal fokus dengar suara  koq jengkel dengernya  sorry cuman manusia kalo jengkel  ;0
muljem ngomong gak blepot  gak nyadar idup enak aja pake rebut laki orang;0
  lucu si yg bikin kata bawa tuhan kalau dah pepet  ga tau org yg rusak rumah tangga org ibarat roboh bangun masjid mbak nya bayangin aja nya dosa mu nasi dah jdi bubur mba nya moga bahagia dunia   ;0
iyah bener  tidak rubah pandang tuhan  elu setan   mikirr  suami majikan embat  ;0
giling mulan jalang lg kasih ceramah  hahahaha  dasar cireng gak tau gak ngaca  si cireng lg ceramah sok kyk pahlawan siang biar teman ama ter kyk selpii ;0
pandang tuhan lo jelek sih gue  rebut suami orang tuh mulia mata tuhan  ;0
karna sejati kau setan wujud manusia   karna kerja setan goda manusia  ;0
ngga mba baca netizen yg nyesel ga bs nimpuk telor si mulan  gw aja ketawa baca krn wakil  ngapain buang wktu ketemu orang gak mutu dng si mulan  msh untung nyempetin bs nuli  biar nyadar tuh pelakor ga harga  mending ketemu org spt bunmai  tular aura positif ;0
editanx paraahh  oplas aj laah nyai drpd ngedit gn hahaa kn maluu;0
jelek  lecek  bantet  ;0
gin ken tenar ampuun  malu kalo anak yah kasi;0
heran gw mak knp aja pake ma an  v pesbu   r ny bederet  skandal tubi  gk malu ny   muka tembok   gak faedah ny nonton acara yg si manusia kardus  ;0
wey org goblok bedain vape  shisha sm rokok  lo ngerokok pake acara ga ngaku;0
jijik liat  kaya ulet bulu kluget gitu  hihihi  ampe sgitunya ken kenal   ;0
jablay anjir muka  murah bangett najiss;0
alycia iya sist jijik banget gw liat sok suci ngatain orang kalo gw sih malu artis papan otak gak fikir kalo ngomong  tau bngt gada wibawa kalo emang nyadar tau komentar manusia gada yg;0
sabar yaa  insya allah buka pintu syurga halang api neraka orang tua;1
lagu baru mbak tata kisah rumah tangga mbak tata  mbak tata bener sayang get suami  syukur baik  moga awet ;1
yg komen si mbak ga sedih ketawa  iya klo dah sakit sm pasang smpe larut ngapain sih sedih ampe depresi  serahin sm allah aja  bawa happy aja mski sakit  si mba senyum wajah tp hati tau  senyum bs jd menetralisir kondisi hati yg lg puruk  pepatah bilang   klo bahagia jgn trllu bahagia  klo sedih jgn trllu sedih  imbang aja biar ga gila  ;1
suka banget pasang  moga gigi raffi keluarga sakinnah  mawaddah  warrahmah  moga tidak pisah  jodoh maut pisah  amiin;1
jemima anak angkat celine  eleeya anak hubung celine dirly  haru tau jemima anak panti asuh rawat  wajar stefen pilih celine karna hati;1
lucu yg blg stefan menghabiskn muda wkwk umur mah gak muda muka aja yg baby face  syukur bonus celinenya   dlu mantan begimane  bawah umur ude pacran mcam laki bini  hiks  lepas tu deh susah ambil putus kaya stefan  tipical cowo yg tnggung jwabnya;1
yg bawa keenan    raisa udah bahagia ngedapetin suami super ngemong mature kaya hamish  raisa dewasa banding wanita umur mikirin  jd gue raisa hamish untung pasang suami istri  ga tuh gagal move on   so congratz raisa hamish  moga nikah sakinah mawadah warahmah;1
raisa cantik yaa  artis ga tonjol kalo nikah tuh mewah  udah cantik  sederhana  sempurna bgt ;1
karna orang syudah cantik  ga dandan heboh utk buat cantik  makeup simple gitu aja pesona   bikin hamish klepek;1
bagus  cari ilmu mana  suami orang didik  ;1
sukak cewe cantik kmauan blajarnya  ;1
yaampun artis bener bener good attitude layak panutan  aja kuliah negri  tp karna bakti suami  pilih kuliah wilayah suami  salut banget;1
semangat batman va support karna manusia salah     jangan bahas pliis karna udahtahun  ;1
y udh salam knl y mbk neng knl sm mbk  sbagai manusia ingetin y sbagai manusia hrs tau jgn sombong yg digedein mentang dah jd artis haha  y udh mbk cabut ja y dri komen d foto ni nnt jd korban dy sel;1
keren yaa  sederhana pancar  sukak sm keluarga presiden  ;1
presiden embel gelar  bangga;1
proud of you indonesia  god bless indonesia;1
amazing bngt miss national costume  kereenn   bangga ama budaya indonesia  ;1
bangga pasti  ;1
proud of you kak dea  patut bangga  ;1
suka bgt sm pidatox dy pembawaanx bgtu elegan n brwibawah pntas mmg dy mdptkan salut;1
percaya kak nik orang jujur semangat kak nik   hebat;1
m mba  gua jg ga benci nikmir  salut ama ga muna  artis maaf image aja dpan  sok  sok aniaya n jual air mata  nikita real  sygnya msyarakat cendrung yg yg superfisial;1
cantik alami bedak tebel gaya bak tante;1
cantik gagah mudah lancar dampe h;1
cantik  tampil dewasa sesuai  muka cantik indonesia  classy  ayu ayu gimana gitu ;1
lcb cantikk    lcb untung dapet duren duren beuntung dpt neng lcb  sakina mawaddah warahmah amin;1
ganteng tidak seragam  ganteng panutan keluarga  moga anak milik fisik elok mahluk allah ni;1
untung banget deh mba dapet mas  ganteng   sholeh  sayang keluarga ini suami idam banget moga keluarga samawa;1
smoga mas agus pimpin datang salah pimpin yg sukses sukses dlm pimpin dlm rumah tangga;1
dear  bpk cra berpakain bpk cermin pribadi bpk yg sngt lembut tpi gagah moga bpk  kel dlm lindung allah swt  salam hormat dri yg kagum bpk  - ;1
sukses kak ayu moga senantiasa naung allah swt  sehat amin ;1
smg sehat umur yah nek  muda banget cantik mashaallahh;1
terimakasih keluarga pilih plataran darmawangsa acara keluarga  staff plataran darmawangsa kes tunggu datang keluarga  sehat keluarga  amin amin rabbi;1
salam dirgantara  terima kasih dukung sebar awareness kait program pesawat r moga momen emas titik bangkit industri pesawat terbang indonesia jaya  eyang habibie  yuk satu langkah terbang pesawat r  langsung klik link bio yaa  ;1
semangat eyang habibie  sehat  dlm lindung allah  ambisi kuat dlm  kereenn  moga bnyk turus bangsa sprti eyang habibie  ;1
milik cucu kebahagian yg nilai  cucu sbg generasi terus bangsa ;1
wahh kerenn  tempat bagus  nostalgia bersmaa keluarga  ;1
cantik ganteng  sehat bu ani keluarga  ;1
barakallah cucu yg cantik ganteng  moga anak yg sholeh sholeha  bangga kelg   ;1
bu  cucu bikin hati gembira  ngangeni  kadang kangen ceria  salam kangen cucu cinta;1
lucu  ganteng parah  gede pinternya ga ketulungan  salam hormat bu ;1
terima kasih sby  ani yg tani beliau   kontribusi yg indonesia selamatahun pimpin  moga bahagia  sehat  amin;1
