teks;label
degan transportasi lrt mudah jalan bandara jakabaring  lrtpalembangpunyokito;1
lrt kek lbih mending drpda taksi bandara  lrtpalembangpunyokito;1
pegawai lrt nya ramah ramah suka  lrtpalembangpunyokito;1
lrt enak lihat kota palembang  ac  lrtpalembangpunyokito;1
sukaa bangett lrt  tpi kalo biso banyak dongg   lrtpalembangpunyokito;1
bagus sih lrt  tpi cba panjang sampe unsri layo  jdi mahasiswa naek lrt  gak naek damri tm lgi  lrtpalembangpunyokito;1
kali lrt palembang tidak guncang akibat rem  nyaman diri    lrtpalembangpunyokito;1
jalan pelan  lrtpalembangpunyokito;1
guna transportasi tingkat transportasi darat  semenjak lrt sanggat mudah warga palembang transportasi publik   lrtpalembangpunyokito;1
lrt palembang mudah pergi khawatir macet  tumpang bayar uang elektronik  lrtpalembangpunyokito;1
untung lrt ongkos hemat lrt milik untung mahasiswa tempuh hindar macet  lrtpalembangpunyokito;1
udah blm tgl des kmrin lrt sumsel udah bayar uang elektronik  keren banget  lrt lancar   lrtpalembangpunyokito;1
kotak p k lrt lrt emergency phone  gak khawatir lrt   lrtpalembangpunyokito;1
lrt palembang salah karya anak bangsa adab transportasi dunia   lrtpalembangpunyokito;1
lrt kotak p k nya  transportasi keren kayak gin pikir sehat tumpang  gak rugi bgt kalo naek lrt  lrtpalembangpunyokito;1
kereta lrt nyaman banget  teman cerita kereta bersih  nyaman  moga jaga transportasi banggan kito galo  lrtpalembangpunyokito;1
naek lrt enak  kereta nya bersih  nyaman cepet  lrtpalembangpunyokito;1
kota palembang adlh kota indonesia satu hasil operasi lrt  light rail transit   nya lrt yg rang sungai terpjg sumatera sungai mus  jalur rel lrtnya bahan dgn jembatan ampera  keren banget  lrtpalembangpunyokito;1
lrt palembang masyarakat pergi mudah cepat capai lokasi tuju  terimakasih palembang  lrtpalembangpunyokito;1
ak coba asyik  gak kalah sm luar negeri   lrtpalembangpunyokito;1
semenjak lrt macet palembang atas  terima kasih lrt palembang  lrtpalembangpunyokito;1
lrt palembang adl maju yg patut acung jempol  stasiun yg nyaman  kereta yg safety adl unggul yg milik dukung mobilitas asi games yg gelar palembang  smg kembang  dpt tambah rute yg agam  lrtpalembangpunyokito;1
bangun lrt  bagus kalo sesuai fungsi badgetnya   lrtpalembangpunyokito;1
simpenan uang tambah  pergi pulang lrt  transport favorit bikin hemat   lrtpalembangpunyokito;1
jangan lrt  murah banget  sungguh tarif murah   ngantrinya bener  bikin bosen tunggu   lrtpalembangpunyokito;1
capek nunggu angkot  rumah langsung aja stasiun lrt  adem  nyaman  bersih tuh  lrtpalembangpunyokito;1
lrt palembang udah lumayan bantu  yg males pake kendara kayak  murah efisien  jam operasi nya batas pagi sampe sore  lrtpalembangpunyokito;1
lrt palembang terobos macet kota palembang  lrtpalembangpunyokito;1
pikir infrastruktur  pikir aja infrastruktur janji hidup depan  faedah hasil bangun insfrastruktr lrt palembang   lrtpalembangpunyokito;1
lrt kurang macet  kurang sebar polusi asap kendara   lrtpalembangpunyokito;1
lrt sendal pakai  kalo mana ngantor lrt  mall lrt  pulang rumah temen lrt lagi  bilang  kereta udah bikin nyaman  lrt palembang  makmur   lrtpalembangpunyokito;1
kota palembang kota nan cantik lrt cantikk  lrtpalembangpunyokito;1
semenjak lrt palembang ak mudah klo pergi bandara mudah mudah mata pandang indah kota palembang  lrtpalembangpunyokito;1
lrt hasil kota palembang  alami kemajuaan pesat  lrtpalembangpunyokito  ;1
lrt palembang  tidak kalah negara   lrtpalembangpunyokito;1
kalo ngerasain kereta api  lrt aja senang   lrtpalembangpunyokito  ;1
lrt hits perhati palembang  tumpang foto selfie nikmat jalan  lrtpalembangpunyokito  ;1
klo pake lrt cepet dog    lrtpalembangpunyokito;1
palembang lrt neng banget  nyobain  lrtpalembangpunyokito;1
lrt kena macet  lrtpalembangpunyokito;1
lintas yg tarik zona ampera  jembatan ampera  lrtpalembangpunyokito;1
sarana prasarana lrt tingkat masyarakat transportasi   lrtpalembangpunyokito;1
turun tarif lrt harap tambah minat masyarakat  kalang ajar manfaat lrt palembang   lrtpalembangpunyokito;1
transportasi palembang bantu lrt  lrtpalembangpunyokito;1
konstruksi lrt kokoh milik nilai estetika yg  lrtpalembangpunyokito;1
lrt harap kurang transportasi palembang  lrtpalembangpunyokito;1
kota palembang bangun fasilitas lrt transportasi lancar  banggan sendiri masyarakat palembang  tingkat salah nya hijau lintas rel lrt  lrtpalembangpunyokito;1
lrt palembang  mudah utk pergi transportasi pribadi  lrtpalembangpunyokito;1
lrt bantu sarana transport murah  lrtpalembangpunyokito;1
sosialisasi lrt masyarakat tingkat sadar manfaat transportasi publik tingkat   lrtpalembangpunyokito;1
sadar masyarakat moda transportasi timbul  lrtpalembangpunyokito infrastruktur bangun ;1
apa daya lrt bangun  moga depan perintah optimal otak bijak   lrtpalembangpunyokito;1
banyak biaya yg keluar bangun lrt palembang banding megah kokoh lrt  lrtpalembangpunyokito;1
tranportasi anti macet lrt  lrt bantu masyarakat palembang  lrtpalembangpunyokito;1
 lrtpalembangpunyokito lrt kurang macet jembatan ampera  warga palembang tidak suka macet rekomendasi moda transportasi;1
lrt colok listrik duduk seru  main laptop nih jalan   lrtpalembangpunyokito  ;1
kalo lrt palembang  jauh jempatan ampera cinta nan indah lrt langsung jalan   lrtpalembangpunyokito  ;1
kalo ngerasain nyaman aman lrt buru  adem pokok seru   lrtpalembangpunyokito  ;1
sarana transportasi nyaman  mudah  lrt kurang macet  lrtpalembangpunyokito;1
lrt tambah lowong kerja setir kendara bak kereta api kayak masinis  lrtpalembangpunyokito  ;1
transmusi  hadir moda transportasi lrt sebenernya mudah mobilisasi masyarakat  banyak ibu ngebawa anak camping atas lrt hibur  lrtpalembangpunyokito;1
takut nyobain  nyobain lrt palembang takut bikin tagih  semangat tumpang  lrtpalembangpunyokito  ;1
lrt bantu masyarakat sulit pergi tidak kendara   lrtpalembangpunyokito;1
layan lrt  standar   lrtpalembangpunyokito;1
nan;1
kendara pas mahasiswa bukan lrt keren banget pokok   lrtpalembangpunyokito  ;1
kalo mikir lrt  aja tenang nya dalam bikin otak mikirnya lancar gitu  lrtpalembangpunyokito  ;1
nyesel lrt palembang  bukan nyaman lrt palembang sorot netizen kait arsitektur  lrtpalembangpunyokito  ;1
operasi lrt tambah mudah masyarakat lrt transportasi malam   lrtpalembangpunyokito;1
nikmat kota palembang tinggi lrt aja   lrtpalembangpunyokito;1
anda lintas lrt tambah  lrtpalembangpunyokito;1
lrt bantu masyarakat palembang hindar macet bandara  lrtpalembangpunyokito;1
lrt nyaman karna lift bantu tumpang yabg disabilitas  lrtpalembangpunyokito;1
lrt alternatif kurang macet palembang  lrtpalembangpunyokito;1
lrt landmark baru kota palembang   lrtpalembangpunyokito;1
masyarakat cerdas lrt   lrtpalembangpunyokito;1
elok lrt yg jalar ular belah kota palembang hulu hilir   lrtpalembangpunyokito;1
harga tiket yg jangkau jadi lrt transportasi yg masyarakat   lrtpalembangpunyokito;1
lrt icon kota palembang yg sanding icon kota palembang yg kenal ampera   lrtpalembangpunyokito;1
masyarakat palembang antusian ada moda transportasi lrt  lihat ramai yg lrt alat transportasi   lrtpalembangpunyokito;1
lrt transportasi keren   lrtpalembangpunyokito;1
lrt asyik  moga mobil angkut bawa stasiun dekat bingung nya  lrtpalembangpunyokito;1
wooww adrenalin uji lrt  deg deg apalgi tumpang rame  lrtpalembangpunyokito;1
asik udah lrt   lrtpalembangpunyokito;1
ak lrt palembang  giur coba  moga rasa  lrtpalembangpunyokito;1
pikir lrt palembang in bagus lrt yg   lrtpalembangpunyokito;1
palembang kece lrt resmi luncur  hidup kota  lrtpalembangpunyokito;1
lrt nyaman  bersih aman  lrtpalembangpunyokito;1
lrt cantik tampil tata kota palembang   lrtpalembangpunyokito;1
segi fasilitas dlm nya udah bersih  tinggal rakyat palembang jaga bersih lrt   lrtpalembangpunyokito;1
lrt daya tarik wisatawan  lrtpalembangpunyokito;1
maju teknologi lrt kota palembang kembang  lrtpalembangpunyokito;1
lrt maju kota palembang  lrtpalembangpunyokito;1
lrt bangga masyarakat palembang  lrtpalembangpunyokito;1
lrt mudah transportasi palembang  jalan yg ribet jdi mudah tp sayang jala lrt lambat bangett jd efektif  lrtpalembangpunyokito;1
semangat maju kota empek punyo kito  lrt sampe kereta tanah  bangga punyo lrt  lrtpalembangpunyokito;1
lrt indah kota palembang patut masyarakat jaga  taat atur  disiplin antri  jaga bersih lingkung  lrt   lrtpalembangpunyokito;1
terima kasih sdh rencana buat lrt manfaat  lrtpalembangpunyokito;1
suka lrt seru bangett nas nyaa tegang  lrtpalembangpunyokito;1
suka lrt asik  nyaman  adem  lrtpalembangpunyokito;1
budaya transportasi lrt yg sedia perintah   lrtpalembangpunyokito;1
lrt mudah masyarakat tidak macet  ayoo manfaatin lrt kurang macet palembang  lrtpalembangpunyokito;1
lrt seru lewat sungai mus  jangan aja kereta nya henti sungai  lrtpalembangpunyokito;1
kereta nya nyaman tugas nya ramah  bantu transportasi lrt  lrtpalembangpunyokito;1
lrt asik seru  asik kereta nya banyak  tumpang tidak tunggu  lrtpalembangpunyokito;1
lrt beda kereta palembang  tarik karna kota palembang  lrtpalembangpunyokito;1
semenjak lrt bantu  bandara tidak taksi  lrt  hemat ongkos hindar macet  lrtpalembangpunyokito;1
lrt indah kota palembang  rasa terik panas matahari  lrtpalembangpunyokito;1
lrt nyaman aman angkot  harga mahal  lrtpalembangpunyokito;1
ayo teman teman lrt  nyaman  dingin  hindar macet  lihat pandang kota palembang  lrtpalembangpunyokito;1
akses lrt langsung hubung bandara mudah masyarakat  karna hindar macet kota   lrtpalembangpunyokito;1
lrt in bantu orang bandara tidak taxi harga nya super duper mahal  lrtpalembangpunyokito;1
lrt senang pandang kota palembang  lrtpalembangpunyokito;1
sbg kota selenggara event spt asi games palembang lrt  lrt dampak  bandara paksa atlet angkut dg bus tembus pusat kota palembang yg macet saban pagi maghrib  lrt solusi pecah buntu tsb;1
yeayy lrt udah  nonton  asiangames palembang nyaman ga kena macet   ;1
alam lrt senang krn bs bilang  ancmb  aman nyaman cepat murah bangga  bs diblg aman  krn dalem lrt nya jaga security tp jg lengkap cctv  cont   asiangames  energyofasia  lrtpalembang;1
angkut aman  nyaman  bersih  cepat and murah palembang  lrt  light railway transit  solusi  budaya angkut   lrtpalembangkeren;1
jangka pendek  lrt palembang gelar asi games  orang negara indonesia milik transportasi nyaman modern   wongkitocintojokowi  diasibukkerja;1
tumpang lrt palembang minikmati jalan nyaman dingin menit http  dlvr it qct m;1
lrt palembang luncur sukses asi games  pasti nyaman lengkap ac wifi gratis     ag ayoberubah;1
antusiasme kawula muda palembang yg senang lrt new lifestyle gari nyaman  modern  jangkau handal  payonaiklrt  lrtwongkito  lrtsumsel;1
kota modern dg transportasi lrt  rakyat pslembang hususnya serta asi games yg palembang rasa layan yg dn nyaman  trima kasih jokowi  sukseskanasiangames  jokowimembangunindonesia  tetapjokowi;1
kali nyoba lrt palembang  lumayan nyaman simpel  turut  alat transportasi banyak kota  rute luas   ku warga yg pilih transportasi nyaman  ga capek  ga kena macet  harga tiket jangkau ;1
test drive lrt palembang  enak nyaman adem gak kenceng gratis gak kalah shinkanzen jepun   lrtpalembang  palembang  asiangames  instagram  roadtrip;1
kampung blom kenal yg nama lrt  senang liat warga palembang nikmat   ;1
lrt mati masyarakat  lancar cantik kota palembang http  dlvr it qf wzy;1
 sahabatdjka suasana uji coba batas lrt sumsel yg nampak penuh sesak mati masyarakat kota palembang  lrt wongkitogalo;1
tuju lrt palembang atas macet depan   biasa rakyat transportasi yg nyaman   untung  jalan tol sepi  ramai familier;1
gambar stasiun lrt kota palembang yg milik fasilitas kelas  moderen taraf internasional   jokowimembangunindonesia  tetapjokowi  pic twitter com cy cx hvp;1
nan;1
bangun lrt kereta api ringan palembang  yakin timbul dampak positif hidup masyrkt mendtng  alexnoerdin;1
lrt ikon kota palembang milik dampak positif masyarakat  banggajadiwongsumsel  alexnoerdin;1
lrt palembang bukan atas transportasi tp jd ikon kota yg milik dampak positif masyarakat  alexnoerdin;1
bayar  masyarakat palembang antusias lrt desa  tumpang penasaran rasa sensasi lrt palembang operasi juli  http  dlvr it qjcsj;1
mrt jakarta kelar  teman palembang udah nikmat fasilitas lrt rangka mudah transportasi asi games   sehatbarengasiangames;1
senang liat foto fasilitas lrt sumsel  palembang ramah difabel  guiding block  elevator  toilet difabel  ruang khusus guna kursi roda  terima kasih   ;1
sahabat moderen kelas fasilitas tunjang stasiun lrt yg palembang escalator pasang operasi  bangga kan    pesonaasiangames  terimakasihbapakjokowi  jokowimembangunindonesia  tetapjokowi;1
tampak lrt palembang wara wiri kitar kota  fasilitas selesai moga tamu serta asi games yg palembang rasa layan yg  nyaman   sukseskanasiangames  jokowimembangunindonesia  tetapjokowi;1
banget bantu perintah kalo transportasi publik nyaman inihh  lrtpalembang;1
aman  nyaman bebas macet kesan  lrtpalembang  lrtsumsel https  t co qfwgrecitr;1
infrasruktur megah bangga warga https  t co hk sduwhx;1
lrt palembang guna manfaat  lrt bangun citra bangsa investasi jangka bukan bisnis  tidak bangun biaya bangun susah   lrtpalembang  lrtbermanfaat  lrtpalembangbergunapic twitter com eg fy u bg;1
stasiun lrt complete tp sbg warga palembang sdh rasa dampak yg positif krn jalan uda gak macet trs tarif transport online flat gak lonjak krn macet ;1
lrt dampak positif maju kota palembang  jadi palembang kota modern  jumatbarokah;1
bangun lrt palembang kaliny wujud n jalan indonesia  moga jalan sukses n lancar  alexnoerdin;1
sukses  uji coba lrt malam palembang wujud kota palembang sukses asean games jakarta palembang  pic twitter com kavclrhyzy;1
bangun lrt  light rail transit  kota palembang solusi atas transportasi kota palembang  alexnoerdin;1
lrt palembang manfaat  manfaat teduh turun hujan   pic twitter com njqnbh lab;1
lrt palembang bukan golong orang kaya  golong orang  lrt manfaat coba  lrtpalembangpunyokito  ;1
presensi lrt praja palembang sebar luas manfaat  penting faktor pindah  bangun  infrastruktur  transportasi  pilihjokowi  indonesiamaju  jokowikalilagi  relawansumselbersatupic twitter com z fblcxizv;1
hadir lrt metropolis palembang kirim jebah manfaat  istimewa aspek angkut  bangun  infrastruktur  transportasi  pilihjokowi  indonesiamaju  jokowikalilagi  relawansumselbersatupic twitter com qc h tlkx;1
ada lrt kota palembang manfaat  bidang transportasi  bangun  infrastruktur  transportasi  pilihjokowi  indonesiamaju  jokowikalilagi  relawansumselbersatupic twitter com vbe cjd xd;1
nyoba lrt palembang  bangga maju kota pic twitter com px tgmspvx;1
sdh guna negeri  bangga lrt negeri  http  kompas id - lrt palembang operasi batas jelang asi games https  kompas id baca nusantara   lrt-palembang-dioperasikan-terbatas-jelang-asian-games ;1
dampak positif lrt palembang ekonomi daerah http  mediaindonesia com read detail -ini-dampak-positif-lrt-palembang-untuk-ekonomi-daerah pic twitter com mqcxr pd;1
lrt palembang respons positif masyarakat aman  nyaman  bersih  http  bit ly mtvzsg  download tvone connect update berita hari   tvonenews;1
hadir lrt kota palembang yakin bawa positif kito  http  palembang tribunnews com   lrt-ubah-culture-masyarakat-lebih-modern ;1
 indonesiabersyukur kesini infrastruktur rata   kaya kemarin palembang   akoohh nyobain lrt   nyaman murcee pic twitter com cpdni sxy;1
hindar macet kota palembang kereta listrik mati  menhub ajak masyarakat cinta lrt angkut massal  harga tiket jangkau subsidi ;1
ga kali  ramai yg lrt palembang   moda lumayan mati pagi guna yg turun bandara   https  ww instagram com p btxdj znhf ajbhebvfeaem ivgmz xkpt-u  utm source ig twitter share  igshid tjhapsqnzjr ;1
lrt mati pekan masyarakat palembang   lrt akan kereta wisata masyarakat penasaran coba ;1
masyarakat kota palembang bnr-bnr manfaat transportasi  yg bandara  nyaman  wifi jg kencang ;1
kendala dukung lrt palembang karna hasil karya putra putri baik bangsa bukan hasil import asing aseng yg fitnah perintah ;1
manfaat  salah satu mudah aktivitas hari mrt lrt bangun jakarta palembang keren nih tembus macet support kerja perintah  mikirmasadepanyuk;1
lrt mudah akses bandara jakabaring;1
lrt palembang salah sarana yg benar siap serius perintah mudah akses venue-venue yg  kerja hebat  menujuasiangames  tetapjokowipic twitter com achxjohvf;1
lrt mudah akses bandara venue-venue cabor asi games palembang  cobain guys   pesonatriathlonpalembang;1
lrt palembang sepi  tidak manfaat hubung dgn armada  cepat efisien kl ojol ;1
palembang keren lrt daerah hubung bangun infrastruktur  yuk bungkus suara jokowi  merdeka;1
segi fasilitas didlm nya sih udah bersih yaa  tinggal rakyat palembang nih jaga bersih lrt   lrtpalembangpunyokito;1
kereta mayan keren bersih  location   lrtpalembang pic twitter com pxqavyjzba;1
lrt palembang rapi  bersih da jd alat transportasi hari  pic twitter com ndhv ryy;1
cobain lrt nya ya bener bener bersih  manfaat wifinya mantul pic twitter com h xi o m;1
moga warga palembang mudah pergi jaga lrt bersih;1
bebas macet  murah  aman  nyaman  polusi    lrtpalembang  keretaapikitapic twitter com hlztie dg;1
bangun adab  budaya  budaya transportasi massal aman nyaman  budaya budaya antre   presiden uji coba lrt asi games palembang  jumat     http  setkab go id uji-coba-lrt-di-palembang-presiden-kita-bangun-budaya-gunakan-transportasi-massal-yang-aman ;1
