;teks;label
24;['makin', 'asik', 'hitam', 'putih'];1
25;['spensa', 'boys', 'asal', 'poso', 'hitam', 'putih', 'trans', 'asli', 'kalian', 'keren', 'pake', 'kemeja', 'biru', 'putih', 'si', 'gingsul', 'salam', 'sini'];1
26;['wahh', 'asik', 'nih', 'vocalgrup', 'hitamputih', 'thanks', 'trans'];1
27;['hari', 'aku', 'slalu', 'nonton', 'hitam', 'putih', 'trans', 'hbs', 'acara', 'nya', 'bagus', 'banget', 'mas', 'dedy'];1
28;['acara', 'hitam', 'putih', 'trans', 'malam', 'bahas', 'mantab', 'tuju', 'kalau', 'bakal', 'banyak', 'ulas', 'macam'];1
29;['lg', 'seru', 'nonton', 'hitam', 'putih', 'terus', 'lanjut', 'nonton', 'on', 'the', 'spot', 'indahmariana', 'hitamputiht', 'trans'];1
30;['hpjkt', 'jkthitamputiht', 'trio', 'unyu', 'acara', 'master', 'dedy', 'thanks', 'hitamputih'];1
31;['usaha', 'jujur', 'punya', 'kerja', 'yg', 'jujur', 'hitamputiht'];1
32;['keren', 'undang', 'dong', 'acara', 'hitamputih', 'acara', 'presiden', 'news', 'trans'];1
33;['suka', 'banget', 'sama', 'episode', 'hitam', 'putih', 'malam', 'ini', 'hitamputih', 'trans'];1
34;['kangen', 'jeket', 'jadi', 'bintang', 'tamu', 'hitam', 'putih', 'trans', 'seru', 'aja', 'gitu', 'pas', 'jaman', 'gen', 'undang', 'hitam', 'putih'];1
35;['terima', 'kasih', 'saksi', 'hitam', 'putih', 'hari', 'ini', 'moga', 'inspirasi', 'hibur'];1
36;['makin', 'saja', 'hitam', 'putih', 'mau', 'donk', 'undang'];1
37;['sangat', 'inspirasi', 'hitamputihtrans', 'focus', 'hari', 'banyak', 'inspirasi', 'buat'];1
38;['seru', 'nih', 'hitam', 'putih', 'trans', 'live'];1
39;['syukur', 'hidup', 'indonesia', 'hitamputihtrans'];1
40;['tuju', 'banget', 'sama', 'ucap', 'deddy', 'corbuzier', 'hitam', 'putih', 'trans', 'hr', 'ini', 'guru', 'tak', 'perlu', 'beri', 'tanda', 'jasa', 'cukup', 'naik', 'gaji'];1
41;['selamat', 'siang', 'selamat', 'aktivitas', 'kami', 'selalu', 'tunggu', 'hitam', 'putih', 'chaenel', 'sayang', 'trans'];1
42;['stefanlilipaly', 'andik', 'vermansah', 'hitamputiht', 'keren'];1
43;['nonton', 'trans', 'hitam', 'putih', 'keren', 'abis', 'jesika', 'cantik', 'dedy', 'ganteng', 'hitamputihtrans'];1
44;['acara', 'hitam', 'putih', 'memang', 'oke'];1
45;['yuk', 'tweeps', 'rapat', 'sebentar', 'hitam', 'putih', 'live'];1
46;['tweeps', 'terima', 'kasih', 'saksi', 'hitam', 'putih', 'hari', 'besok', 'live', 'trans', 'hpviral'];1
47;['hitamputihtrans', 'emang', 'selalu', 'keren', 'siapa', 'tamu'];1
48;['subhanallah', 'ni', 'anak', 'karunia', 'yg', 'tak', 'banding', 'trans', 'hitamputih'];1
49;['sangat', 'kes', 'dengar', 'salah', 'satu', 'dr', 'jika', 'adalah', 'orang', 'yg', 'maju', 'terus', 'hitam', 'putih', 'moga', 'sukses', 'slalu'];1
50;['hitam', 'putih', 'bego', 'haruka', 'undang', 'bentar', 'biar', 'pd', 'liat', 'younglex', 'udah', 'gt', 'malah', 'hina', 'bego'];0
51;['miris', 'liat', 'perintah', 'juara', 'angkat', 'berat', 'se', 'asia', 'tp', 'tdk', 'biaya', 'ikut', 'kejurnas', 'miris', 'hitamputihtrans'];0
52;['juara', 'angkat', 'berat', 'se', 'asia', 'tdk', 'terima', 'hadiah', 'tidak', 'ikut', 'kejurnas', 'kendala', 'biaya', 'hitamputihtrans'];0
53;['haruka', 'kali', 'kalau', 'undang', 'hitam', 'putih', 'tolak', 'aja', 'hostnya', 'ga', 'harga', 'kamu'];0
54;['asa', 'aneh', 'nonton', 'acara', 'hitam', 'putih', 'tonton', 'nya', 'anak', 'yg', 'sekolah', 'sekolah', 'gua', 'smkjakarta'];0
55;['sedih', 'dengar', 'curhatanmu', 'roxana', 'moga', 'tuhan', 'tunjuk', 'jalan', 'titik', 'terang', 'utk', 'roxana', 'hitamputih', 'gulat'];0
56;['miris', 'anak', 'indonesia', 'sulit', 'guna', 'bahasa', 'indonesa', 'lebih', 'nyaman', 'guna', 'bahasa', 'asing', 'hitamputihtrans', 'akuindonesia'];0
57;['sombong', 'mentang', 'kaya', 'pake', 'umum', 'host', 'kaya', 'hitam', 'putih', 'trans'];0
58;['parah', 'banget', 'hitam', 'putih', 'trans', 'ngomong', 'sembarang', 'yg', 'rusak', 'generasi', 'muda', 'acara', 'kyk', 'gin'];0
59;['orang', 'bangkrut', 'bukan', 'perkara', 'soal', 'uang', 'bangkrut', 'orang', 'sudah', 'punya', 'mimpi', 'bangqomar', 'hitamputiht'];0
60;['takut', 'powernya', 'oma', 'martha', 'hitamputiht'];0
61;['hitamputiht', 'hasil', 'tdk', 'sesuai', 'dgn', 'apa', 'yg', 'hendak', 'demo', 'demo', 'lg', 'sila', 'ini', 'arti', 'sbg', 'paksa', 'hendak'];0
62;['mulut', 'farhat', 'abas', 'anjay', 'bener', 'hitamputiht'];0
63;['klo', 'episode', 'ikut', 'muncul', 'di', 'hitamputiht', 'ga', 'bakal', 'nonton', 'lg', 'hitam', 'putih', 'hitamputiht'];0
64;['yaampun', 'banyak', 'anak', 'kecil', 'nonton', 'hitamputiht'];0
65;['orang', 'anak', 'yg', 'butuh', 'aku', 'sang', 'ayah', 'hitamputiht', 'marioteguh'];0
66;['mario', 'teguh', 'campak', 'anak', 'nya', 'hitamputiht'];0
67;['orang', 'tuna', 'netra', 'aja', 'bagi', 'kok', 'yg', 'pegang', 'jabat', 'tinggi', 'korupsi', 'hitamputiht'];0
68;['pandji', 'garing', 'banget', 'sih', 'ni', 'orang', 'hitamputiht'];0
69;['kalo', 'sekarang', 'nyanyi', 'anak', 'lagu', 'na', 'terlalu', 'sakit', 'malu', 'sebut', 'savelaguanak', 'hitamputiht'];0
70;['bukan', 'maksud', 'ngatain', 'tp', 'cuma', 'tanya', 'knp', 'orang', 'kecil', 'bawah', 'yg', 'ditindes', 'hitamputiht', 'hitamputiht'];0
71;['bos', 'kau', 'kalo', 'cowo', 'kerja', 'salah', 'bentak', 'abis', 'kalo', 'cewe', 'malah', 'diajakin', 'becanda', 'trus', 'ketawa', 'mystupidboss', 'hitamputiht'];0
72;['suara', 'sang', 'veteran', 'kalau', 'perlu', 'koruptor', 'hukum', 'mati', 'hitamputiht'];0
73;['kok', 'berita', 'nya', 'ga', 'nyebar', 'sih', 'hitamputiht', 'trans'];0
74;['hitamputiht', 'buta', 'tuh', 'orang', 'dalem', 'ruang', 'pake', 'kacamata', 'hitam', 'hitamputiht'];0
75;['dunia', 'jadi', 'haru', 'pergi', 'mbak', 'jupe', 'hitamputih', 'trans'];0
76;['jadi', 'gitu', 'nasib', 'atlet', 'ya', 'kemenpora', 'ri', 'hitamputiht'];0
77;['knp', 'orang', 'sahabat', 'bs', 'lupa', 'dg', 'sahabat', 'bila', 'temu', 'teman', 'lama', 'baru', 'hitamputiht'];0
78;['baby', 'tatan', 'nang', 'ngeliat', 'daddy', 'hitamputiht', 'hitamputiht'];0
79;['angkat', 'topi', 'tunduk', 'kepala', 'buat', 'mbah', 'simpen', 'hitamputihtrans'];0
80;['toleransi', 'umat', 'agama', 'macam', 'apa', 'yg', 'terap', 'serang', 'banten', 'toleransi', 'mitos', 'hitamputiht'];0
82;['turut', 'duka', 'buat', 'anak', 'nya', 'buk', 'pak', 'hitamputiht'];0
83;['kan', 'yg', 'baik', 'belum', 'semua', 'sesuatu', 'yg', 'harap', 'moreppie', 'hitamputiht'];0
84;['ga', 'tau', 'semua', 'jadi', 'buruk', 'kau', 'pergi', 'moreppie', 'hitamputiht'];0
85;['hitamputiht', 'udah', 'sodok', 'ajah', 'bu', 'haha', 'tributetowanitaindonesia'];0
86;['butuh', 'tegas', 'pihak', 'masyarakat', 'perintah', 'butuh', 'tindak', 'bukan', 'ngoceh', 'medsos', 'hitamputiht', 'pollinghitamputih'];0
87;['hidup', 'harus', 'dijalanin', 'bukan', 'dipikirin', 'hitamputiht'];0
88;['pimpin', 'adalah', 'pribadi', 'korban', 'hitamputiht'];0
89;['hidup', 'dijalanin', 'bukan', 'dipikirin', 'mongol', 'stres', 'hitamputiht'];0
90;['hitamputiht', 'demo', 'gak', 'nyelesaikan', 'masalah', 'harus', 'bermusyawara', 'ajha', 'hitamputiht'];0
91;['hitamputiht', 'bayang', 'kalau', 'seluruh', 'konvensional', 'buat', 'online', 'usaha', 'tdk', 'perlu', 'bayar', 'apa', 'yg', 'orang', 'kalah'];0
92;['lebih', 'enak', 'taksi', 'konvensional', 'kalo', 'pepet', 'taksi', 'yg', 'lewat', 'langsung', 'kalau', 'nunggu', 'yg', 'online', 'lama', 'hitamputiht', 'onlinevskonvension'];0
93;['hitamputiht', 'ada', 'kaya', 'gin', 'negara', 'inti', 'gk', 'tuju', 'usaha', 'kaya', 'gin', 'onlinevskonvensional'];0
94;['gak', 'punya', 'gadget', 'mahal', 'nipu', 'gk', 'jelas', 'argonya', 'sering', 'argo', 'kuda', 'gak', 'aman', 'pake', 'konvensional', 'hitamputihtrans'];0
95;['hidup', 'pilih', 'jangan', 'pasrah', 'ada'];0
96;['hitamputiht', 'gawat', 'darurat', 'tetangga', 'tembak', 'dg', 'sengaja', 'kucing', 'sekitar', 'rumah', 'komplekrumahelitbandung'];0
97;['miris', 'sekali', 'liat', 'ada', 'hewan', 'yg', 'aniaya', 'hitamputiht', 'hpsayangbinatang'];0
98;['bicara', 'masalah', 'orang', 'malu'];0
99;['dedy', 'sombong', 'nya', 'alu'];0
100;['suka', 'banget', 'nonton', 'indonesialawyersclub', 'tambah', 'wawas', 'ajar', 'cara', 'bicara', 'suatu', 'masalah', 'keren', 'ilc', 'tvonenews'];1
101;['ngakak', 'mantap', 'dah', 'pokok', 'seru'];1
102;['rindu', 'ilc', 'indobesia', 'lawyers', 'club', 'tvone'];1
103;['indonesia', 'lawyers', 'club', 'rupa', 'program', 'talkshow', 'paling', 'tunggu', 'pirsa', 'tvone', 'bahas', 'topik', 'kini', 'tahuntvone'];1
104;['selalu', 'kagum', 'buya', 'syafii', 'maarif', 'ilc', 'tvone', 'youtu', 'be', 'gpxskltaly'];1
105;['punya', 'panglima', 'bangga', 'ilc', 'tvone', 'youtu', 'be', 'trtnueaw'];1
106;['rating', 'indonesia', 'lawyers', 'club', 'tv', 'one', 'langsung', 'lesat', 'tvone', 'telah'];1
107;['sejuk', 'kalo', 'ilc', 'kayak', 'gin', 'obrol', 'ilc', 'tvone'];1
108;['semua', 'nonton', 'tvone', 'indonesia', 'lawyers', 'club', 'yuk'];1
109;['ajar', 'cara', 'debat', 'bidang', 'hukum', 'ilc'];1
110;['selamat', 'tayang', 'indonesia', 'lawyers', 'club', 'tvone'];1
111;['yg', 'bikin', 'adem', 'hati', 'aa', 'gymnastiar', 'ilc'];1
112;['ikhlas', 'lepas', 'doa', 'ilc'];1
113;['bang', 'karniilyas', 'cerdas', 'ilc', 'hebat'];1
114;['pak', 'ustadz', 'keren', 'banget', 'ilc'];1
115;['ilc', 'saat', 'damai', 'senandung'];1
116;['saat', 'damai', 'senandung', 'ilc', 'pecah', 'belah', 'umat', 'agama', 'musnah'];1
117;['moga', 'makin', 'paham', 'apa', 'sejati', 'rupa', 'indonesia', 'ilc'];1
118;['ilc', 'malam', 'adem', 'indonesialawyersclub'];1
119;['indah', 'ilc', 'malam', 'semua', 'muka', 'agama', 'saling', 'rangkul', 'tuju', 'tinggal', 'kasus', 'ahok', 'rusak', 'selaras', 'bangsa', 'ilc'];1
120;['tuju', 'banget', 'sama', 'bapak', 'ustad', 'ilc'];1
121;['top', 'banget', 'utadz', 'zaitun', 'rasmin', 'ilc'];1
122;['yuk', 'tonton', 'tvone', 'selalu', 'saji', 'berita', 'obyektif', 'tvoneslldihati'];1
123;['ilc', 'polmart', 'memang', 'bijaksana'];1
124;['rakyat', 'dukung', 'kpk', 'usut', 'tuntas', 'kasus', 'e', 'ktp', 'karniilyas', 'ilctvone'];1
125;['acara', 'televisi', 'sangat', 'suka', 'ilctvone'];1
126;['ga', 'sabar', 'nunggu', 'ilctvone'];1
127;['semangat', 'sehat', 'selalu', 'pak', 'karni', 'tonton', 'setia', 'tunggu', 'ilc', 'tayang', 'karniilyas', 'ilctvone'];1
128;['adem', 'dengerin', 'nasehat', 'aa', 'gym', 'moga', 'sehat', 'slalu', 'dalam', 'lindung', 'islamjagankri', 'generalgatot', 'ilctvone'];1
129;['sangat', 'banyak', 'ilmu', 'bisa', 'serap', 'ilctvone', 'malam', 'sejuk'];1
130;['ilctvone', 'bangga', 'panglimatni', 'jendralgatotnurmantyo'];1
131;['salut', 'komitmen', 'pak', 'generalgatot', 'tegas', 'wibawa', 'ini', 'jenderal', 'sungguh', 'ilc', 'ilctvone'];1
132;['hormat', 'jendral', 'ilctvone', 'keren', 'nextpresiden'];1
133;['aa', 'gym', 'sejuk', 'mental', 'jiwa', 'ilctvone'];1
134;['terimakasih', 'buya', 'syafii', 'maarifinstitute', 'bangga', 'dg', 'kejernihaannya', 'ilctvone'];1
135;['jelas', 'kapolri', 'jelas', 'tegas', 'barakallahu', 'buka', 'hati', 'ilctvone', 'jagankri'];1
136;['kita', 'milik', 'kasih', 'saling', 'maaf', 'ada', 'org', 'yg', 'mau', 'minta', 'maaf', 'baru', 'keren', 'salut', 'ilctvone'];1
137;['ilctvone', 'jonru', 'hafidz', 'ary', 'ahmaddhaniprast', 'sampe', 'diketawain', 'krn', 'awal', 'kalem', 'ujung', 'keringat', 'dingin', 'mata', 'merem', 'asli', 'lucu'];1
138;['ahmad', 'dhani', 'ngomong', 'seru', 'ini', 'ilctvone'];1
139;['dengar', 'dapat', 'pak', 'hasim', 'muzadi', 'sangat', 'menentramkan', 'keren', 'ilctvone'];1
140;['salut', 'hormat', 'utk', 'bang', 'jhonson', 'panjaitan', 'lugas', 'masuk', 'akal', 'ilctvone'];1
141;['kompak', 'sama', 'bela', 'bnn', 'n', 'polisi', 'ilctvone'];1
142;['keren', 'kali', 'abang', 'acara', 'botak', 'ilctvone'];1
143;['jokowi', 'org', 'betul', 'soleh', 'hendropriyono', 'ilctvone'];1
144;['top', 'n', 'cerah', 'prof', 'mohmahfudmd', 'ilctvone'];1
145;['media', 'dukung', 'ahok', 'dapat', 'iklan', 'korporasi', 'besar', 'ilctvone'];1
146;['ilc', 'tvonenews', 'keren', 'bikin', 'melek', 'ilctvone'];1
147;['salut', 'sama', 'pak', 'darmawan', 'salihin', 'ilctvone'];1
148;['semga', 'ilc', 'tetap', 'jadi', 'beri', 'informasi', 'benar'];1
149;['acara', 'debat', 'yag', 'hebat', 'keren', 'ilc'];1
150;['di', 'tunggu', 'bukan', 'tvshow', 'indonesia', 'lawyers', 'club', 'tvshow', 'cocok', 'karakter', 'siar', 'tvone'];0
151;['indonesia', 'lawyers', 'club', 'tvone', 'malam', 'seperti', 'batal', 'tayang', 'lagi', 'malu', 'rezim', 'terlalu', 'sakit', 'takut', 'http', 'fb', 'me', 'pynacs'];0
152;['potensi', 'teroris', 'sangat', 'besar', 'jangan', 'bikin', 'nyata', 'yg', 'beri', 'peluang', 'pd', 'teroris', 'ilc'];0
153;['indonesia', 'banyak', 'masalah', 'tp', 'gak', 'sikap', 'tegas', 'dr', 'pak', 'presiden', 'tanya', 'demo', 'malah', 'sibuk', 'citra', 'upload', 'video', 'gak', 'penting', 'ilc'];0
154;['kalau', 'lihat', 'acara', 'ilc', 'bidik', 'habieb', 'rizieq', 'habieb', 'ga', 'perlu', 'pulang', 'indonesia', 'ga', 'penting', 'ga', 'mutu'];0
155;['busyro', 'muqoddas', 'minoritas', 'ekonomi', 'kuat', 'kuasa', 'mayoritas', 'ekonomi', 'lemah', 'pernah', 'bahas', 'ini', 'sumber', 'radikal', 'miris', 'ilc', 'karnii'];0
156;['sekali', 'lg', 'ingat', 'aniesbaswedan', 'jaga', 'jarak', 'dg', 'islamis', 'radikal', 'tak', 'lihat', 'bangsa', 'hancur', 'ilc'];0
157;['omong', 'ga', 'tarik', 'ga', 'isi', 'ilc'];0
158;['anis', 'fitnah', 'kata', 'dia', 'ilc'];0
159;['buah', 'tanya', 'metromini', 'utk', 'jadi', 'metronome', 'bentuk', 'macet', 'cukup', 'padat', 'ikan', 'putra', 'petir', 'ilc'];0
160;['buat', 'bela', 'ahok', 'cek', 'cara', 'pikir', 'masa', 'kalah', 'sama', 'anak', 'sd', 'ahokharusdipenjara', 'ilc', 'tvonenews', 'ilc'];0
161;['matanajwa', 'kok', 'kayak', 'provokatif', 'bawa', 'acara', 'beda', 'kelas', 'dg', 'ilc', 'ilc', 'tvonenews'];0
162;['pribadi', 'tdk', 'suka', 'dgn', 'acara', 'mata', 'najwa', 'ilc', 'tdk', 'selesai', 'masalah', 'kayak', 'matanajwa', 'ilc'];0
163;['benar', 'bohong', 'ulang', 'ilc'];0
164;['racun', 'puji', 'ilc'];0
165;['males', 'nonton', 'topik', 'ilc', 'ga', 'kini'];0
166;['meski', 'bohong', 'lari', 'cepat', 'kilat', 'satu', 'waktu', 'benar', 'kalah', 'ilc'];0
167;['org', 'yg', 'nama', 'tampang', 'nabi', 'tp', 'hati', 'iblis', 'sesuai', 'dgn', 'nyata', 'acara', 'nazarudin', 'ilc'];0
168;['jabat', 'sedang', 'sibuk', 'bicara', 'hak', 'angket', 'ilc', 'tvne', 'http', 'fb', 'me', 'rgmoqcl'];0
169;['paham', 'saya', 'gagal', 'paham', 'ilc'];0
170;['ngomong', 'segitu', 'panjang', 'gak', 'dapet', 'maksud', 'mau', 'apa', 'aneh', 'ilc'];0
171;['sumpah', 'liat', 'muka', 'fahrihamzah', 'ilc', 'ken', 'gw', 'lempar', 'pake', 'sepatu', 'nyebelin', 'bgt'];0
172;['percuma', 'pak', 'fahri', 'dower', 'masih', 'sakit', 'hati', 'sama', 'kpk', 'ilc'];0
173;['dpr', 'usik', 'kpk', 'bidik', 'ilc'];0
174;['reflyhz', 'ajarin', 'dewan', 'ttg', 'hak', 'angket', 'ilc'];0
175;['rakyat', 'tp', 'jg', 'kadang', 'ga', 'neng', 'lihat', 'cara', 'nya', 'yg', 'superbodi', 'kok', 'kyknya', 'tebang', 'pilih', 'jg', 'ilc'];0
176;['ilc', 'rajut', 'jakarta', 'telah', 'cabik', 'cabik', 'pimpin', 'masa', 'lalu'];0
177;['karniilyas', 'maksud', 'cinta', 'uang', 'akar', 'jahat', 'ilctvone'];0
178;['makin', 'hari', 'makin', 'geram', 'ngeliat', 'tingkah', 'laku', 'akhlaq', 'oknum', 'mengatasnama', 'kan', 'islam', 'ilctvone'];0
179;['bohong', 'publik', 'ketika', 'rambut', 'udah', 'putih', 'uban', 'di', 'cat', 'hitam', 'ilctvone'];0
180;['matanajwa', 'meski', 'beda', 'kelas', 'sm', 'ilctvone', 'knp', 'bebas', 'batal', 'tanya', 'kenapa'];0
181;['nonton', 'ilc', 'tokoh', 'betawi', 'bilang', 'org', 'betawi', 'gampang', 'inti', 'bacot', 'lu', 'jaga', 'jadi', 'inti', 'ilctvone'];0
182;['rajut', 'jakarta', 'gampang', 'kok', 'bacot', 'lu', 'jaga', 'ilctvone'];0
183;['buya', 'safi', 'maarif', 'yg', 'lebih', 'tua', 'kalah', 'bijak', 'nasihat', 'bung', 'eep', 'yg', 'jauh', 'lebih', 'muda', 'ilctvone'];0
184;['rampas', 'hak', 'dasar', 'manusia', 'batal', 'hukum', 'ilctvone'];0
185;['pihak', 'polisi', 'kasihan', 'jadi', 'lihat', 'sangat', 'bodoh', 'hadap', 'argumentasi', 'hukum', 'pakar', 'it', 'ilctvone'];0
186;['bapak', 'abi', 'manyu', 'kasi', 'beliau', 'paham', 'whatsapp', 'miris', 'ilctvone'];0
187;['bintang', 'ilctvone', 'muncul', 'aagym', 'ada', 'partai', 'tokoh', 'mana', 'sanggup', 'gerak', 'orang', 'http', 'fb', 'me', 'wdyokqzu'];0
188;['menghimbau', 'jangan', 'provokasi', 'tp', 'mantik', 'benci', 'teduh', 'tp', 'buat', 'mendung', 'ilctvone'];0
189;['tindak', 'anarkis', 'saat', 'aksi', 'bukan', 'demo', 'ilctvone', 'savehmi'];0
190;['penting', 'apa', 'ingat', 'akan', 'mati', 'seram', 'ilctvone'];0
191;['siapa', 'lagi', 'ketua', 'preman', 'pasar', 'ikut', 'ngomong', 'malu', 'ilctvone'];0
192;['jgn', 'krn', 'cuma', 'jaga', 'moral', 'dr', 'konten', 'porno', 'negara', 'darurat', 'radikalisme', 'mau', 'tunggu', 'perang', 'kyk', 'suriah', 'baru', 'kpi', 'sadar', 'ilctvone'];0
193;['butuh', 'fakta', 'bukti', 'bukan', 'ngomong', 'bohong', 'ilctvone'];0
194;['kasi', 'yg', 'bapak', 'peci', 'pake', 'batik', 'merah', 'tadi', 'air', 'mata', 'nya', 'dikeluarin', 'cuma', 'krn', 'ahoax', 'miris', 'ilctvone'];0
195;['syaiton', 'musuh', 'jgn', 'jadi', 'sbg', 'teman', 'manusia', 'bs', 'setan', 'tp', 'setan', 'tdk', 'bs', 'manusia', 'insyaflahwahaimanusia', 'ilctvone'];0
196;['ilctvone', 'dengar', 'cerita', 'bu', 'marwah', 'aku', 'rasa', 'bodoh', 'malu'];0
197;['ilctvone', 'bang', 'gaya', 'nya', 'benar', 'pikir', 'liberal', 'miris', 'sekali'];0
198;['sesat', 'pikir', 'amat', 'taxamnesti', 'ilctvone'];0
199;['bicara', 'lama', 'ribet', 'ilc'];0
200;['ih', 'lucu', 'mas', 'kick', 'andy', 'nya', 'senyum', 'aja'];1
201;['nonton', 'pak', 'hasan', 'merkids', 'kick', 'andy', 'sangat', 'inspirasi', 'salut', 'pak', 'hasan'];1
202;['cara', 'ubah', 'mimpi', 'jadi', 'tindak', 'kick', 'andy'];1
203;['kickandy', 'gokil', 'kickandy'];1
204;['terima', 'kasih', 'tonton', 'acara', 'kickandy', 'eps', 'ubah', 'mimpi', 'jadi', 'tindak', 'moga', 'manfaat'];1
205;['temu', 'lentera', 'jiwa', 'kickandy', 'mahasiswaum'];1
206;['agung', 'akan', 'undang', 'lagi', 'cerita', 'banyak', 'jalan', 'hidup', 'kickandy'];1
207;['musisi', 'yg', 'gelora', 'semangat', 'nasionalisme', 'kebhinekaan', 'unjuk', 'gigi', 'kickandy', 'nkri', 'harga', 'mati'];1
208;['anak', 'mulai', 'imajinasi', 'kickandy'];1
209;['cara', 'gila', 'daki', 'gunung', 'kickandy', 'luar', 'biasa', 'mantap', 'jiwa'];1
210;['sayang', 'alam', 'niscaya', 'alam', 'sayang', 'kickandy'];1
211;['mantan', 'narapidana', 'rangkul', 'cari', 'kerja', 'jalan', 'hidup', 'yg', 'lbh', 'baik'];1
212;['agung', 'eevnxx', 'mampu', 'bukti', 'buah', 'karya', 'yg', 'kagum', 'hasil', 'dgn', 'ajar', 'scr', 'otodidak'];1
213;['salah', 'satu', 'jadi', 'buat', 'tonton', 'tertawa', 'agung', 'hapsah', 'muncul', 'kickandy'];1
214;['agung', 'undang', 'cerita', 'banyak', 'jalan', 'hidup', 'kickandy'];1
215;['jatuh', 'lalu', 'bangkit', 'bantu', 'sama', 'kickandy'];1
216;['rasa', 'bangga', 'ada', 'saya', 'bs', 'sumbang', 'karya', 'kecil', 'buat', 'nkri', 'ronny', 'kickandy', 'patut', 'acung', 'jempol'];1
217;['sahabat', 'gimbal', 'alas', 'malam', 'jangan', 'lupa', 'nonton', 'kickandy', 'cara', 'gila', 'daki', 'gunung', 'ala', 'cak', 'tarpin'];1
218;['orang', 'takut', 'bisa', 'berani', 'berani', 'http', 'ekhs', 'm', 'nomor', 'com', 'ekhs', 'menulis', 'adalah', 'kesenangan', 'saya', 'htm', 'kickandy'];1
219;['kickandy', 'hanya', 'dekat', 'mereka', 'anda', 'suka', 'anda', 'hindar', 'orang', 'yag', 'anda', 'suka'];1
220;['anak', 'th', 'berfikir', 'dewasa', 'mampu', 'mampu', 'membiyayai', 'sekolah', 'sendiri', 'cara', 'bajak', 'sawah', 'kickandy', 'metro', 'tv', 'metrotvtoday'];1
221;['kangen', 'nonton', 'kickandy', 'sama', 'ayah', 'ayah', 'langsung', 'bilang', 'kamu', 'syukur'];1
222;['kickandy', 'kickandyshow', 'siang', 'jg', 'jadi', 'ajang', 'reuni', 'sahabat', 'kosti', 'dki', 'kosti', 'jateng'];1
223;['bapak', 'ku', 'lucu', 'kickandy'];1
224;['besok', 'pagi', 'uts', 'jd', 'pulang', 'duluan', 'cuma', 'poto', 'bareng', 'gambar', 'kickandy', 'kickandyshow'];1
225;['bahagia', 'masuk', 'tv', 'sama', 'kawan', 'kickandy', 'kick', 'andy', 'www', 'instagram', 'com', 'p', 'btguakhkxq'];1
