;teks;label
13;['diskredit', 'org', 'yg', 'lawan', 'omnibus', 'law', 'bgt', 'utama', 'mahasiswa', 'jangan', 'cuman', 'ikut', 'ikut', 'aja', 'sampe', 'ga', 'ngevalue', 'kerja', 'yg', 'we', 'still', 'got', 'mouth', 'to', 'feed', 'and', 'corona', 'cmon', 'u', 'can', 'balance', 'three', 'of', 'them', 'atleast', 'otak', 'dipake', 'bos'];1
14;['lucu', 'nih', 'di', 'ig', 'nya', 'dprlive', 'yg', 'salah', 'server'];1
15;['hati', 'hoax', 'kait', 'ruu', 'cipta', 'kerja'];1
16;['larang', 'demo', 'omnibuslaw', 'polri', 'himbau', 'demo', 'tambah', 'klaster', 'sebar', 'covid'];1
17;['proses', 'hukum', 'mk', 'proses', 'politik', 'presiden', 'terbit', 'perppu', 'catat', 'hukum', 'lawan', 'uu', 'omnibus', 'law', 'cipta', 'kerja'];1
18;['ga', 'berani', 'ikut', 'koar', 'omnibus', 'law', 'otak', 'kurang', 'informasi', 'akurat', 'mas', 'banyak', 'yg', 'simpang', 'siur', 'drpd', 'koar', 'ditanyain', 'hah', 'gimana', 'emg', 'aku', 'cuma', 'ikut', 'aja', 'hahahaha', 'thank', 'u'];1
19;['hal', 'akun', 'populer', 'cuit', 'populer', 'akun', 'lihat', 'jadi', 'akun', 'paling', 'banyak', 'tanda', 'warganet', 'pada', 'top', 'words', 'temu', 'tagar', 'pada', 'topik', 'omnibus', 'law', 'muat', 'narasi', 'sama'];1
20;['jumlah', 'tren', 'positif', 'toreh', 'market', 'hari', 'selain', 'indeks', 'harga', 'saham', 'gabung', 'ihsg', 'rupiah', 'hijau', 'harga', 'emas', 'hari', 'juga', 'kilap'];1
21;['uu', 'omnibuslaw', 'bkl', 'buka', 'lapang', 'kerja', 'ru', 'seirng', 'brtambahnya', 'investasi', 'yg', 'masuk'];1z
22;['omnibus', 'law', 'rugi', 'buruh', 'minta', 'lindung', 'pemkab', 'tasikmalaya'];1
23;['bkn', 'pihak', 'cba', 'pikir', 'dgn', 'kepala', 'jernih', 'ttng', 'omnibus', 'law', 'gin', 'aja', 'ambil', 'mungkin', 'point', 'it', 'benar', 'brarti', 'emng', 'ad', 'faktor', 'penting', 'silah', 'demonstrasi', 'tpi', 'jgn', 'anarkis', 'point', 'hoaks', 'brarti', 'ad', 'pihak', 'yg', 'sdng', 'adu', 'domba', 'bangsa', 'just', 'hipotesis', 'bocil'];1
24;['siap', 'tolak', 'omnibus', 'law', 'sebentar', 'kalo', 'gak', 'panas', 'baru', 'jalan'];1
25;['undang', 'undang', 'omnibuslaw', 'mau', 'ungkap', 'alun', 'alun', 'proyek', 'modern', 'sama', 'tambah', 'kapital', 'nan', 'masuk'];1
26;['cuma', 'mau', 'ngomong', 'yang', 'kasus', 'omnibus', 'law', 'jangan', 'dismain', 'kayak', 'kasus', 'it', 's', 'very', 'triggering'];1
27;['omnibus', 'law', 'jg', 'lelucon', 'lontar', 'pada', 'tempat'];1
28;['tito', 'perintah', 'presiden', 'rampung', 'omnibus', 'law', 'bulan'];1
29;['guru', 'besar', 'dekan', 'dosen', 'guru', 'tinggi', 'nyata', 'sikap', 'tolak', 'omnibus', 'law', 'uu', 'cipta', 'kerja', 'merdeka', 'buruh'];1
30;['jangan', 'lupa', 'malam', 'di', 'trans', 'mata', 'najwa', 'bahas', 'omnibus', 'law', 'yuk', 'kawal', 'rame', 'rame', 'guys'];1
31;['semua', 'baik', 'tp', 'tentu', 'benar', 'mungkin', 'omnibus', 'law', 'baik', 'tp', 'benar', 'tidak', 'monggo', 'nilai', 'aja', 'lah'];1
32;['uu', 'omnibuslaw', 'akn', 'buka', 'lapang', 'kerja', 'brru', 'seirng', 'brtambahnya', 'investasi', 'yg', 'masuk'];1
33;['clear', 'mereka', 'memang', 'mau', 'dengar', 'suara', 'rakyat', 'presiden', 'perintah', 'atur', 'perintah', 'pp', 'laksana', 'uu', 'omnibus', 'law', 'segera', 'terbit', 'bulan', 'depan'];1
34;['gimana', 'kalo', 'rakyat', 'indonesia', 'nolak', 'bayar', 'pajak', 'sampe', 'ruu', 'cipta', 'kerja', 'omnibuslaw', 'di', 'hapus', 'dpr', 'pusing', 'ga'];1
35;['live', 'd', 'rooftalk', 'omnibus', 'law', 'cipta', 'kerja', 'kerja', 'kerja'];1
36;['meski', 'sdh', 'lurus', 'bbrp', 'hoax', 'kena', 'uu', 'ciptaker', 'tapi', 'tetap', 'sj', 'uu', 'kontroversial', 'ga', 'alas', 'buat', 'maklum', 'sih', 'cmiiw', 'soal', 'kalo', 'liat', 'sightnya', 'usaha', 'tuh', 'jackpotnya', 'tau'];1
37;['asli', 'ko', 'bloon', 'sih', 'beda', 'orang', 'yg', 'laen', 'bahas', 'omnibus', 'law', 'lah', 'blitar', 'nurunin', 'kapolres', 'wkwk'];1
38;['omnibus', 'law', 'sdh', 'sah', 'moga', 'realisasi', 'investasi', 'yg', 'harap', 'lapang', 'kerja', 'bakal', 'bnyk', 'sedia', 'buruh', 'yg', 'hobby', 'demo', 'apalg', 'smp', 'laku', 'rusa', 'diphk', 'aja', 'nama', 'diblack', 'list', 'asosiasi', 'usaha', 'biar', 'lanjut', 'gabung', 'dgn', 'pasu', 'nasbung'];1
39;['uu', 'omnibuslaw', 'buka', 'lapang', 'kerja', 'baru', 'iring', 'tambah', 'investasi', 'masuk'];1
40;['buruh', 'sayang', 'buruh', 'malang', 'viral', 'bahas', 'kena', 'omnibus', 'law', 'undang', 'undang', 'sah', 'anggota', 'dewan', 'kata', 'hormat', 'sejati', 'sisa', 'pilu', 'puluh', 'juta', 'buruh', 'negeri', 'bagaimana', 'tidak', 'sedikit', 'mere'];1z
41;['orang', 'yg', 'bacot', 'sok', 'tau', 'trus', 'pretelin', 'isi', 'omnibus', 'law', 'emang', 'ga', 'punya', 'temen', 'sepi', 'apa'];1
42;['a', 'police', 'truck', 'was', 'turned', 'upside', 'down', 'in', 'pejompongan', 'area', 'jakarta', 'near', 'the', 'parliament', 'building', 'young', 'men', 'threw', 'stones', 'against', 'police', 'some', 'officers', 'attacked', 'a', 'young', 'man'];1
43;['melanie', 'subono', 'sorot', 'ruu', 'cipta', 'kerja', 'sah'];1
44;['om', 'siapa', 'omnibus', 'law'];1
45;['aren', 't', 'our', 'lives', 'also', 'jokes', 'to', 'you', 'with', 'that', 'controversial', 'omnibus', 'law', 'you', 'tell', 'me', 'mr', 'politician'];1
46;['muji', 'sini', 'hujat', 'sana', 'misi', 'numpang', 'tanya', 'emang', 'partai', 'nolak', 'omnibus', 'law', 'udah', 'ikhlas', 'pro', 'rakyat', 'liat', 'track', 'recordnya', 'dulu', 'deh', 'cuma', 'mau', 'ngasi', 'tau', 'era', 'pilkada', 'gaesss'];1
47;['hati', 'hati', 'hoax', 'uu', 'cipta', 'kerja', 'omnibus', 'law'];1
48;['salah', 'satu', 'isi', 'kontrak', 'kerja', 'beberapa', 'telah', 'omnibus', 'law', 'uu', 'cipta', 'kerja', 'sah'];1
49;['meski', 'gw', 'bukan', 'buruh', 'gw', 'nolak', 'omnibuslaw', 'krn', 'gw', 'cinta', 'binatang'];1
50;['menaker', 'bantah', 'omnibus', 'law', 'cipta', 'kerja', 'mudah', 'phk'];1
51;['kaga', 'sih', 'kena', 'omnibus', 'law', 'tuh', 'pada', 'nyoblos', 'si', 'bapak', 'jokowow', 'serta', 'antek', 'nya', 'gue', 'golput', 'nih', 'kemaren', 'kaga', 'sudi', 'kena', 'asem', 'nya', 'doang'];1
52;['yok', 'buat', 'teman', 'teman', 'jangan', 'malas', 'baca', 'asal', 'dukung', 'apa', 'sebar', 'lama', 'cukup', 'banyak', 'hoax', 'kena', 'omnibus', 'law', 'uu', 'mana', 'mana', 'skuy', 'ada', 'beberapa', 'sanding', 'lembar', 'ngga', 'hari', 'baca', 'sih', 'memang'];1
53;['kaji', 'omnibus', 'law', 'kastrat', 'bem', 'fh', 'uns', 'pdf', 'google', 'drive'];1
54;['sadar', 'ga', 'sih', 'kalian', 'kalo', 'anggota', 'dpr', 'kemaren', 'buruk', 'buru', 'kisah', 'omnibuslaw', 'adalah', 'kalang', 'bisnis', 'milik', 'usaha', 'benar', 'ingin', 'selamat', 'diri', 'lalu', 'omnibus'];1
55;['entah', 'banyak', 'tl', 'sliweran', 'banyak', 'video', 'lama', 'demo', 'belum', 'sliweran', 'hastag', 'omnibus', 'law'];1
56;['negarane', 'awake', 'dewe', 'ki', 'durung', 'siap', 'omnibus', 'law', 'gausah', 'gawe', 'kalean', 'petinggi', 'lihat', 'sikon', 'sek', 'indonesia', 'ki', 'kepiye', 'mbok', 'kuwi', 'koruptor', 'sing', 'gaweane', 'maling', 'duite', 'rakyat', 'urus', 'sek'];1
57;['sekali', 'dituker', 'aja', 'gimana', 'gaji', 'buruh', 'kerja', 'tukar', 'gaji', 'orang', 'dpr', 'mau', 'ngga', 'pak', 'dpr'];1
58;['jadi', 'ingat', 'pernah', 'nulis'];1
59;['gw', 'udah', 'coba', 'baca', 'omnibus', 'law', 'khusus', 'uu', 'cipta', 'kerja', 'lagi', 'protes', 'masyarakat', 'emang', 'gak', 'mudah', 'buat', 'paham', 'mungkin', 'relate', 'sama', 'gw', 'mahasiswa'];1
60;['please', 'help', 'support', 'omnibus', 'law', 'add', 'a', 'now'];1
61;['jskskskdhsgd', 'pantesan', 'aje', 'temen', 'gua', 'pro', 'ruu', 'omnibuslaw', 'cilaka', 'orang', 'aje', 'jadiin', 'usa', 'kiblat', 'ekonomi', 'baik'];1
62;['tanya', 'fakta', 'omnibus', 'law', 'apa', 'benae', 'status', 'kerja', 'kontrak', 'umur', 'hidup', 'ada', 'batas', 'waktu', 'kontrak', 'ya', 'cek', 'jawab', 'nya'];1
63;['ntah', 'sekarang', 'lebih', 'banyak', 'pro', 'nya', 'sama', 'omnibuslaw', 'bilang', 'yang', 'kayak', 'cuman', 'kurang', 'edukasi', 'segala', 'macem'];1
64;['omnibus', 'law', 'cipta', 'kerja', 'integrasi', 'izin', 'lingkung', 'izin', 'usaha'];1
65;['liat', 'tweet', 'kenal', 'butuh', 'lawyer', 'buat', 'review', 'omnibus', 'law', 'makin', 'yakin', 'w', 'kalo', 'masa', 'di', 'gedung', 'ijo', 'baca', 'semua', 'pasal', 'sih'];1
66;['pak', 'polisi', 'gak', 'sadar', 'suatu', 'klrga', 'mrk', 'jadi', 'kerja', 'yg', 'kena', 'dampak', 'omnibus', 'law', 'pdhal', 'kawal', 'aja', 'duduk', 'bareng', 'ntar', 'tiba', 'klrganya', 'yg', 'kena', 'phk', 'baru', 'ooohhh', 'nyesel', 'gw'];1
67;['well', 'aku', 'cuman', 'ank', 'sma', 'aku', 'rasa', 'omnibus', 'law', 'salah', 'dalam', 'proses', 'kesah', 'ada', 'janggal', 'jadi', 'aku', 'rasa', 'mosi', 'penting', 'ditandatangani'];1
68;['yg', 'skrg', 'udh', 'angkat', 'jadi', 'pegawai', 'tetap', 'kaga', 'mikir', 'anak', 'cucu', 'apa', 'yg', 'mash', 'bilang', 'omnibus', 'law', 'si', 'ga', 'relate', 'sama', 'gua', 'ntar', 'anak', 'cucu', 'lu', 'kuliah', 'mahal', 'cape', 'cman', 'buat', 'jadi', 'karyawan', 'kontrak', 'nya', 'asing', 'umur', 'hidup', 'wkwk'];1
69;['cucu', 'proklamator', 'muhammad', 'hatta', 'gustika', 'jusuf', 'hatta', 'aku', 'geram', 'kesah', 'uu', 'omnibus', 'law', 'cipta', 'kerja', 'bukan', 'sorot', 'isi', 'uu', 'kontroversi', 'juga', 'nilai', 'kerja', 'dpr', 'ri', 'kotor'];1
70;['baik', 'pak'];1
71;['ketika', 'guru', 'besar', 'dosen', 'kampus', 'ulama', 'giat', 'ham', 'hukum', 'tolak', 'di', 'bilang', 'jangan', 'makan', 'hoax', 'omnibus', 'law', 'kamu', 'waras'];1
72;['omnibus', 'law', 'uu', 'cipta', 'kerja', 'bacot', 'baca', 'dulu', 'anak', 'muda'];1
73;['woi', 'ngebacot', 'omnibus', 'law', 'udah', 'baca', 'bom'];1
74;['omnibuslaw', 'bakal', 'ngaruh', 'org', 'yg', 'kerja', 'pt', 'cari', 'cinta', 'sejati', 'ga'];1
75;['bahas', 'buzzer', 'agak', 'bobot', 'nih', 'omnibus', 'law'];1
76;['bahaya', 'emang', 'buzzer', 'bapak', 'gw', 'ngomongin', 'kayak', 'udah', 'baca', 'aja', 'tuh', 'halaman', 'nyalahin', 'dpr', 'ga', 'ngeh', 'kalau', 'ngusulin', 'presiden', 'a', 'k', 'a', 'junjung'];1
77;['mana', 'yg', 'kata', 'uu', 'omnibus', 'law', 'tidak', 'pihak', 'rakyat', 'jangan', 'asal', 'bacot', 'asal', 'bicara', 'bikin', 'provokasi', 'isu', 'hoax'];1
78;['blom', 'ngerti', 'omnibus', 'law'];1
79;['hey', 'kalian', 'yg', 'ditanyain', 'opini', 'abt', 'omnibus', 'law', 'can', 'u', 'rep', 'this', 'tweet', 'i', 'wan', 'na', 'ask', 'u', 'something'];1
80;['dear', 'great', 'company', 'opini', 'pribadi', 'aja', 'kait', 'isu', 'panas', 'dewasa', 'omnibus', 'law', 'uu', 'cipta', 'kerja', 'undang', 'undang', 'hanya', 'acu', 'buat', 'atur', 'atur', 'usaha'];1
81;['gue', 'lebih', 'baik', 'bilang', 'sok', 'politik', 'pada', 'bilang', 'gapunya', 'empati'];1
82;['tanya', 'omnibus', 'law', 'masuk', 'kampanye', 'pak', 'jokowi', 'lama', 'pilpres', 'kemarin', 'engga'];1
83;['nonton', 'filem', 'cita', 'cita', 'jadi', 'demo'];1
84;['hoax', 'omnibus', 'law'];1
85;['cuma', 'kalteng', 'yg', 'blom', 'kedengeran', 'tolak'];1
86;['emang', 'ga', 'sesal', 'pilih', 'faisal', 'basri', 'waktu', 'belio', 'calon', 'independen'];1
87;['dar', 'tanya', 'omnibuslaw', 'pernah', 'gak', 'sih', 'ucap', 'waktu', 'kampenye', 'terlalu', 'mahal', 'barter', 'nya', 'apa', 'gitu', 'yaaa', 'ampun', 'dah'];1
88;['dari', 'bem', 'fib', 'unair', 'nyata', 'sikap', 'tolak', 'tegas', 'laksana', 'kesah', 'omnibus', 'law', 'potensi', 'bahaya', 'langsung', 'hidup', 'masyarakat'];1
89;['hierarki', 'atur', 'undang', 'undang', 'omnibuslaw', 'tentang', 'sistem', 'hukum', 'omnibuslaw', 'biasa', 'terap', 'negara', 'anut', 'sistem', 'hukum', 'anglo', 'saxon', 'amerika', 'sedang', 'negara', 'indonesia', 'anut', 'sistem', 'hukum', 'eropa', 'kontinental'];1
90;['i', 'totally', 'agree', 'proses', 'ngebut', 'bgt', 'kaya', 'kejar', 'setan', 'rkuhp', 'aja', 'butuh', 'puluh', 'tahun', 'tp', 'omnibus', 'law', 'yg', 'ngerevisi', 'puluh', 'uu', 'kok', 'cepet', 'bgt'];1
91;['ini', 'ingin', 'bangsa', 'dgn', 'mudah', 'bentrok', 'sama', 'anak', 'bangsa'];1
92;['tetap', 'jaga', 'selamat', 'waktu', 'demo', 'lur', 'jangan', 'lupa', 'pake', 'spion', 'biar', 'jangan', 'nyebur', 'belakang'];1
93;['hati', 'hati', 'yuk', 'simak', 'hoax', 'soal', 'omnibus', 'law', 'cipta', 'kerja'];1
94;['takut', 'ponakan', 'w', 'sd', 'ikut', 'ikut', 'bikin', 'tiktok', 'omnibus', 'law', 'jujur', 'aja', 'aku', 'sendiri', 'ajar', 'buat', 'paham', 'masalah', 'bagus', 'sih', 'kalo', 'perhati', 'sama', 'masalah', 'negara', 'sejak', 'dini', 'takut', 'speak', 'up', 'asal', 'ikut', 'ikut', 'aja'];1
95;['hati', 'hati', 'hoax', 'ruu', 'omnibus', 'law', 'lebih', 'baik', 'teman', 'buruh', 'baca', 'lebih', 'isi', 'jangan', 'mau', 'manfaat'];1
96;['gatau', 'mau', 'ngomong', 'apa', 'buat', 'negri', 'mau', 'ikut', 'speak', 'up', 'tapi', 'banyak', 'pro', 'kontra', 'jadi', 'bingung', 'mana', 'yg', 'real', 'mana', 'yg', 'hoax', 'be', 'smart', 'yaa', 'guys', 'dlm', 'paham', 'isi', 'uu', 'omnibus', 'law'];1
97;['ini', 'aremania', 'selalu', 'dukung', 'arema', 'mana', 'ada', 'tolak', 'omnibus', 'law'];1
98;['demo', 'omnibus', 'law', 'gedung', 'dprd', 'jateng', 'coret', 'kata', 'kata', 'maki'];1
99;['semua', 'orang', 'usaha', 'paham', 'omnibus', 'law', 'lha', 'sing', 'gawe', 'wae', 'urung', 'mesti', 'faham'];1
100;['pantau', 'fanboi', 'fangal', 'politik', 'tahun', 'lalu', 'ada', 'upaya', 'defend', 'lihat', 'sisi', 'positif', 'omnibus', 'law', 'nyata', 'hehe'];1
101;['rakyat', 'dgn', 'narasi', 'aku', 'ingat', 'tidak', 'cinta', 'dalam', 'omnibus', 'law'];1
102;['haaah', 'ngapain', 'omnibus', 'law', 'sekarang', 'sih', 'jadi', 'hambat', 'kan', 'si', 'cust', 'baru', 'nurunin', 'po', 'kzl'];1
103;['timeline', 'yg', 'ribut', 'omnibus', 'law', 'banyak', 'temen', 'yg', 'udah', 'kerja', 'yg', 'nyari', 'kerja', 'justru', 'malah', 'gembira', 'ntar', 'abis', 'terima', 'baru', 'sedih'];1
104;['muncul', 'pasal', 'atur', 'soal', 'didik', 'uu', 'ciptaker', 'bikin', 'geger', 'badan', 'legislasi', 'baleg', 'dpr', 'jelas', 'pasal', 'didik', 'sebut'];1
105;['ayo', 'jangan', 'makan', 'hoax', 'aja', 'lihat', 'nih', 'puluh', 'ribu', 'orang', 'makan', 'hoax', 'omnibus', 'law', 'jangan', 'jadi', 'orang', 'cuma', 'ikut', 'ikut', 'susah', 'ajak', 'maju', 'kembang', 'arah', 'lebih', 'baik'];1
106;['orang', 'orang', 'yg', 'mental', 'rusuh', 'destruktif', 'gin', 'yg', 'nanti', 'framing', 'sama', 'buzzer', 'kanan', 'kriminal', 'buat', 'onar', 'ujung', 'ujung', 'masyarakat', 'umum', 'jd', 'ga', 'simpati', 'sm', 'gera', 'anti', 'omnibus', 'law'];1
107;['paham', 'bagaimana', 'asa', 'adik', 'satu', 'sisi', 'pasti', 'takut', 'jika', 'ikut', 'demo', 'keluar', 'kerja', 'di', 'sisi', 'dia', 'marah', 'omnibus', 'law', 'rampas', 'hak', 'hak', 'kerja', 'doa', 'sama', 'adik', 'untuk', 'rekan', 'kerja', 'lain'];1
108;['klausul', 'sangon', 'msh', 'di', 'omnibus', 'law', 'cuma', 'beda'];1
109;['tahun', 'emg', 'complicated', 'bgt', 'awal', 'pandemi', 'sulit', 'ekonomi', 'semua', 'serba', 'online', 'sekarang', 'tambah', 'dgn', 'masalah', 'omnibus', 'law', 'negeri', 'sudah', 'cukup', 'kacau', 'jgn', 'buruk', 'ada', 'dgn', 'menyalahgunakan', 'wewenang', 'yg', 'amanah'];1
110;['min', 'punya', 'salin', 'putus', 'menko', 'ekonomi', 'no', 'tahun', 'daftar', 'nama', 'anggota', 'satgas', 'ruu', 'omnibus', 'law', 'kalo', 'mungkin', 'bagi'];1
111;['buruh', 'esemka', 'yg', 'dukung', 'omnibuslaw'];1
112;['while', 'literally', 'civil', 'participation', 'is', 'required', 'to', 'deliver', 'input', 'to', 'generate', 'laws', 'that', 'are', 'democratic', 'vigorous', 'involving', 'they', 'are', 'unified', 'as', 'whole', 'and', 'can', 'not', 'be', 'separated', 'as', 'a', 'democratic', 'state'];1
113;['therefore', 'the', 'enthusiasm', 'to', 'overhaul', 'licensing', 'in', 'indonesia', 'in', 'one', 'ordinance', 'omnibus', 'law', 'can', 'be', 'ratified', 'and', 'then', 'juridical', 'crises', 'arise', 'if', 'observed', 'further', 'it', 'puts', 'forward', 'issues', 'in', 'the', 'formal', 'and', 'material', 'degrees', 'rectified', 'in', 'the', 'job', 'creation', 'bill'];1
114;['tuh', 'kan'];1
115;['mereka', 'lupa', 'century', 'hambalang', 'blm', 'kasus', 'kader', 'kader', 'wkwkw', 'btw', 'ni', 'mulai', 'lenceng', 'tuju', 'awal', 'fokus', 'omnibus', 'law', 'aja', 'gausa', 'rembet', 'mana'];1
116;['haru', 'baca', 'pesan', 'adik', 'doi', 'lahir', 'lulus', 'stm', 'asa', 'sungguh', 'besar', 'kerja', 'salah', 'satu', 'pabrik', 'demi', 'senang', 'dua', 'bapak', 'ibu', 'turut', 'sudah', 'jasa', 'besar', 'rawat', 'sekolah', 'si', 'adik', 'aku', 'marah', 'atas', 'ketok', 'omnibus', 'law'];1
117;['sikap', 'ini', 'sy', 'dukung', 'yai', 'kh', 'aqil', 'siraj', 'tolak', 'omnibus', 'law', 'yg', 'bakal', 'celaka', 'rakyat', 'bahkan', 'kudu', 'batal'];1
118;['yuk', 'jangan', 'lupa', 'ajar', 'omnibuslaw', 'ruu', 'ciptaker', 'soal', 'uts', 'isi', 'omnibuslaw', 'ga', 'hehe'];1
119;['soal', 'uu', 'omnibus', 'law', 'abdul', 'mu', 'minta', 'semua', 'elemen', 'masyarakat', 'tahan'];1
120;['lurus', 'hoax', 'omnibus', 'law', 'ruu', 'cipta', 'kerja', 'kerja', 'kadrun'];1
121;['beberapa', 'ciwi', 'kelas', 'ak', 'ngajak', 'demo', 'besok', 'padahal', 'sekolah', 'aja', 'ngga', 'ngasih', 'perintah', 'kata', 'jangan', 'cuma', 'koar', 'koar', 'snap', 'dpr', 'idak', 'save', 'wa', 'kau', 'padahal', 'kmrn', 'cuma', 'bikin', 'sw', 'tntg', 'masalah', 'dr', 'video', 'tiktok', 'ngga', 'share', 'link', 'petisi', 'tolak', 'omnibus', 'law'];1
122;['omnibus', 'law', 'sah', 'bkpm', 'klaim', 'usaha', 'siap', 'masuk', 'ri'];1
123;['besok', 'kalo', 'covid', 'dah', 'reda', 'perintah', 'ga', 'becus', 'njalanin', 'omnibuslaw', 'baruuu', 'demo', 'gede', 'tuh', 'bakal', 'ikut', 'aku', 'kalo'];1
124;['mau', 'gimana', 'lg', 'cuy', 'udh', 'sah', 'tuh', 'omnibuslaw', 'gausah', 'didebatin', 'terus', 'dlu', 'lah', 'apalg', 'covid', 'kyk', 'gin', 'malah', 'banyak', 'demo', 'po', 'ga', 'kasi', 'sama', 'keluarga', 'yg', 'tular', 'bahaya', 'cuyy'];1
125;['kalo', 'liat', 'sisi', 'positive', 'sih', 'beberapa', 'bisa', 'unggul', 'harap', 'omnibuslaw', 'yang', 'ga', 'mau', 'baca', 'skip', 'aja'];1
126;['omnibuslaw', 'omnibuslaw', 'apa', 'arti', 'yang', 'orang', 'buruh', 'nan', 'kecil', 'tapi', 'mau', 'sedikit', 'cerita', 'deh', 'soal', 'omnibuslaw', 'pandang', 'aja', 'sih', 'ga', 'ngerti', 'mungkin', 'emng', 'sangat', 'salah', 'maaf'];1
127;['teliti', 'lipi', 'fathimah', 'fildzah', 'izzati', 'kata', 'pasal', 'undang', 'undang', 'omnibus', 'law', 'cipta', 'kerja', 'langgeng', 'sistem', 'kerja', 'alih', 'daya'];1
128;['aku', 'harga', 'sekali', 'teman', 'dar', 'kemarin', 'juang', 'suara', 'nasib', 'banyak', 'org', 'krn', 'omnibus', 'law', 'sini', 'cuma', 'bsa', 'doa', 'kalian', 'semua', 'ttp', 'aman', 'sehat', 'sayang', 'sm', 'oknum', 'provokator', 'yg', 'bikin', 'ricuh', 'rusak', 'byk', 'fasilitas', 'umum', 'masuk', 'trotoar'];1
129;['woyy', 'intelektual', 'muda', 'jangan', 'mau', 'tipu', 'sjw', 'asal', 'bacot', 'ngga', 'baca', 'isi', 'omnibus', 'law', 'kaya', 'apa'];1
130;['silah', 'bukan', 'mngesahkan', 'omnibus', 'law', 'antem'];1
131;['tunggu', 'berita', 'timbul', 'kluster', 'demo', 'kira', 'demo', 'kalian', 'taruh', 'sehat', 'kalian', 'org', 'sekitar', 'kalian', 'baik', 'kalian', 'satu', 'gugat', 'mk', 'uu', 'omnibuslaw', 'tsb', 'ttp', 'bs', 'protes', 'tp', 'jg', 'ttp', 'aman', 'buat', 'sehat', 'saran', 'aja', 'sih'];1
132;['bedasarkan', 'eksistensi', 'omnisbuslaw', 'pedang', 'tajam', 'menggenerelasi', 'uu', 'lain', 'sisi', 'esensial', 'omnibuslaw', 'banyak', 'harap', 'legitimasi', 'dapat', 'kuat', 'ada', 'warga', 'negara'];1
133;['cuci', 'tangan', 'pakai', 'masker', 'jaga', 'jarak', 'eitts', 'jangan', 'lupa', 'semua', 'hadir', 'owm', 'ni', 'lou', 'acara', 'hajat', 'gue', 'datengnya', 'rame', 'ye'];1
134;['emang', 'mbak', 'salah', 'apa', 'sih', 'sampe', 'hujat', 'se', 'indonesia', 'kasi'];1
135;['ono', 'seng', 'ribut', 'bab', 'bal', 'ono', 'seng', 'ribut', 'omnibus', 'law', 'pusing', 'lama', 'lama', 'liat', 'sosmed', 'kepala', 'udah', 'kenceng', 'mikir', 'kerja', 'buka', 'sosmed', 'ribut', 'semua', 'isi'];1
