teks;;;label
Sudut-sudut kamar kotor, kamar lembab, air panas tidak berfungsi (kirain karena rusak atau apa, setelah baca review2, ternyata sering begitu). menginap di sini karena sudah tidak kebagian hotel lainnya. Makanannya sangat biasa sih, meskipun dengan harga yang standar seharusnya makanannya tidak begitu. Karena saya compare dengan hotel lain di harga lebih murah dari neo tetapi makanannya lebih enaklah. Di kamar mandi, gelasnya bekas gitu dan tatakan gelas juga tidak di ganti. semoga bisa improve dan menyesuaikan diri dengan baik. Hotel ini jadi satu sama mall, kalau untuk istirahat sih kurang nyaman karena berisik.;;;0
Saat check-in harus menunggu 1 stengah jam buat prepare kamar,,sementara check-out nya harus on time,,selebihnya sih ok;;;0
Dari ketiga kamar yang saya pesan, dalam kamar mandi semua air dari wastafel dan kloset kotor berwarna kuning, air shower pun tidak terlalu panas (bisa dikatakan normal) menu makanan breakfast pun terlalu sedikit.;;;0
Tidak banget tempat sempit tidak cuma bisa masuk 1 mobil, seperti kos-kosan, masuk permukiman warga. Saya tidak jadi menginap karena kondisi nya sangat tidak memungkinkan untuk di tinggali. Tdnya saya rencana menginap karena dekat dengan area meeting saya. tapi saya urungkan niat untuk menginap di situ;;;0
Pelayanan hotel sangat baik. Tapi keamanan parkir hotel sangat buruk. Helm motor bisa hilang di hotel berbintang.;;;0
Lampu redup, air panas sering tidak berfungsi. Bahkan ada lampu yang mati, ada semut di kamar.;;;0
Kamar kotor, bau apek, air shower dan kran tidak jalan. sudah 2 kali pindah kamar tetap air tidak jalan, jalan sebentar namun kotor hitam dan berbau! Banyak nyamuk dan tidak recommended untuk stay disana.!;;;0
Sangat mengecewakan, air panas tidak bisa digunakan. Complain ke resepsionis alasan teknisinya masih belum datang dan disarankan untuk mandi di kamar lainnya.;;;0
Fasilitas kamar ok,hanya tempat sarapan kurang bersih dan penanganan thd piring,gelas di meja lamban.;;;0
Lokasi strategis, kamar bagus, bersih. Tombol lampu rusak, tempat meletakkan shower rusak mohon untuk diperbaiki, selimut ada bercak kotoran bisa minta ganti.;;;0
Saya pesan kamar tanpa toilet, AC susah diatur temperaturnya suka mati sendiri ada timernya yang tidak bisa di reset, tidak ada air panas, posisi AC langsung nembak ke kasur, sarapan cuma roti , lokasi saja yang ok di blok m;;;0
Lokasi strategis, kamar agak sempit untuk ukuran bed yg queen. Makan pagi roti croissant + kopi / teh dari sbux. Just it.;;;0
Bagus sih hotelnya, cuman menunggu lama pas mau check in padahal masuk hotel sudah jam 4 jam 5 lewat baru bisa masuk kamar, sarapan pagi tidak ada pilihan,...;;;0
Beberapa peralatan rusak. Kamar berdebu. Kamar mandi juga bau.. Dan di dalam closetnya ada binatang seperti cacing banyak sekali.;;;0
Kamar bersih, channel TV sedikit, wifi tidak bisa, breakfast parah Dekat tempat makan dan mini market;;;0
Tempat coffe & tea dikamar ada banyak semut, kamar bau rokok walaupun sudah ganti sprei & selimut sampai pusing tidurnya. Berisik karena suara luar kamar dan orang kerja terdengar. Buka jendela tidak ada view.. langsung ke gudang keliatan tumpukan karpet-karpet.;;;0
Kamar kurang bersih, Kamar kecil, Plaffon kamar mandi bolong, spertinya ada orang yang mengintip waktu saya mandi.;;;0
Lokasi di pusat kota, dekat dengan stasiun Bandung. Malam-malam jika kelaparan di depan hotel terdapat beberapa warung makan yang buka sampai jam 24.00. Dekat pula dengan minimarket 24 jam.;;;0
Hotelnya berisik ruanganan tidak kedap suara, lorong gelap dan sedikit menyeramkan.. lift jauh sekali dari kamar kamar;;;0
Desain kamar sih oke..tapi sempit banget.. pilihan makanannya juga dikit.. yang paling ngeselin WIFI nya sering putus2..;;;0
Kamarnya tidak kedap suara, jika ada tamu lain yang lewat terdengar dari dalam kamar dan breakfastnya hanya sedikit pilihan;;;0
No comment, biarkan bintang yang mengartikan. Tanpa kritik hanya saran saja untuk security kurang sigap pada saat tamu hendak keluar dan masuk hotel.;;;0
Kamar sempit sekali, airnya keruh warna kuning. suara dari luar terdengar sampai dalam kamar. saya datang jam 13.15 untuk check-in, Di minta tunggu dulu sampai jam 14.00 baru boleh masuk kamar. petugas jaganya kurang ramah, tidak ada senyum;;;0
Semua bagus terkecuali staff restaurant khususnya staff cashier yang sangat lama lama sekali pelayanan pd saat minta bill membutuhkan waktu hampir 20menit, pas bayar nunggu kembalian butuh waktu lagi 10menit padahal hanya saya aja sendirian yang makan disana...;;;0
Bagus. Dan strategi yang sangat. Saya lebih memilih untuk tinggal di sini lebih lanjut jika datang kembali;;;0
Ex Mal dipaksa jadi hotel...jadi agak aneh layoutnya. tapi interior karena masih baru, ok lah bersih. Breakfast kurang pilihan dan biasa saja. Shower kamar mandi pelan. Lokasi bagus. Ballroom disewa acara reuni SD, suara musik sampai ke kamar. Jam 04.00 dini hari masih banyak org lalu lalang dengan suara-suara keras di koridor.;;;0
Aliran air shower nya tidak lancar, lantai wc licin, ac bocor dan dinginnya lama, listrik kamar beberapa kali tiba-tiba mati dan harus cabut kartu baru nyala kembali namun lokasi strategis di pinggir jalan.;;;0
Houskeepingnya payah...handuk bekas tidak di ambil teh/kopi with compliment tidak di lengkapi. chef omlet jutek;;;0
Mencoba untuk meminta tempat tidur ukuran Raja tapi kata penuh tapi kami arried di 3:00 sebagai check-in waktu. Toilet pintu sulit untuk menutup lantai kotor handuk begitu tua. Tidak berencana untuk tinggal di sini untuk waktu yang lama;;;0
Hotel ini tidak buruk, hanya saja aku punya kamar dengan tidak ada jendela. Lokasi menakutkan, tidak dianjurkan jika Anda bepergian dengan anak-anak;;;0
Lokasi hotel baik berada di pusat kota. Hanya saja ketika sampai hotel security tidak berada di tempat sehingga harus mengangkat koper sendiri ke atas tangga hotel yang lumayan tinggi. Belum lagi dengan lorong hotel yang gelap, kamar mandi yang blowernya mati, dan tengah malam mendengar suara tikus di plafon hotel! Saya shock, tapi semoga hanya saya saja yang memiliki pengalaman ini;;;0
Kamar mandi kurang bersih. Tidak bisa melihat keluar dari jendela kamar untuk hotel sekelas tsb. Serasa di dalam kamar yang terkunci.;;;0
Pelayanannya kurang memuaskan, remote TV rusak tapi tidak diganti, air sower mandi kecil begitu pula air di westafel, AC tidak dingin;;;0
"Itu terlalu ramai selama kami tinggal karena untuk beberapa acara di sana. Menu sarapan kurang selera; Beberapa menu sudah habis saat kami sampai di sana meski masih jam 8 pagi. Kamar-bijaksana, tidak apa-apa, sedikit lebih kecil dari yang diharapkan.";;;0
Setahunan yang lalu pernah mencoba hotel ini. tapi untuk yang kemaren waduh parah. kondisi kamarnya mengecewakan beda sama dulu. jorok juga. akhirnya komplain minta diganti kamar dan dikabulkan. lumayan lah agak mending penggantiannya.;;;0
Saya pesen kamar yang double room... diksh kamar tidak sesuai yang saya pesan.. buku menu masakan tidak ada.. setrikaan tidak ada pas saya telefon katanya mau diantar ke kamar terus gak diantar sampai saya chekout.. kamarnya kotor banyak debu.., sangat kecewa.....;;;0
masuk kamar bau lembab karena tempatnya kurang bersih,tidak ada sirkulasi udara dan air kamar mandinya coklat dan kotor, sangat tidak direkomendasikan karena dengan rate harga hotel tapi kualitas sangat mengecewakan.;;;0
Ada renovasi hotel berisik, tidak di infoin dulu di aplikasinya online Kolam renangnya airnya kotor ya karena ada renovasi hotel.;;;0
Lumayan bagus. Tambah lagi spot-spotnya. Area kurang private karena pengunjung diluar tamu hotel bisa masuk. Selebihnya oke.;;;0
Masuk kamat bau rokok. Minta kamar yang bagus tapi di kasih bau rokok. Makanan juga biasa saja.;;;0
AC dikamar tidak bisa di setting, dan saat minta diperbaiki orangnya tidak datang - datang. Semoga kedepan bisa lebih baik.;;;0
Semuanya OK. hanya sayang karena Palangka sering mati lampu.. kamar kadang juga gelap.. hrsnya ada lampu emergensi di kamar...;;;0
Terlalu nama menunggu reseptionis nya 3x berganti kamar dikarenakan kamar pertama salah Room di berikan kamar yang kedua TV rusak, kamar ke 3 saat di bersihkan bekas makanan kami tidak di bawa kluar menyebabkan AC kamar bau;;;0
Kamarnya jorok, pengap, karpetnya bau, WC-nya jorok, seprai tidak di ganti cuma dibereskan saja, mengecewakan!;;;0
Kualitas buruk ruangan dengan bau rokok sangat kuat. Beruntung, staf luar biasa. Meminta kamar pada tingkat 1. Bau tidak begitu buruk ada.;;;0
Menyenangkan, lokasi strategis, dekat dengan pusat kuliner Jalan Sabang. Kekurangan hanya di lorong selasar kamar yang gelap. Tidak ada lampu yang menerangi. Juga channel TV kurang variatif, ditambah tombol remote TV-nya yang keras, kurang nyaman dipakai.;;;0
Nice. Tapi kamar yang saya pakai ACnya bocor, jadi netes2 ke lantai, tolong untuk jadi perhatian.;;;0
Toiletnya bau pesing dan menu sarapannya terlalu standar nasi goreng atau bubur ayam saja tidak seperti makan siang sederhana;;;0
Air panas untuk mandi kurang panas dan air yang keluar dari shower kecil. Saya dilantai 5. Saya harus hubungi resepsionis karena sudah jam 23.00 saya tidak bisa tidur karena berisik dari lantai atas. Saya sarapan jam 7.30 pagi menunya sudah pada habis. Dan pas saya tanya ke petugasnya katanya sudah habis.;;;0
Sudah konfirm pada receptionis bahwa kami akan check out jam 4.30 dan minta breakfast di kemas namun pada saat kami akan check petugas receptionisnya tidak ada breakfast yang untuk take away. Selebihnya oke.;;;0
Urusan bisnis saya di Roxy, dengan menginap dilosari. membuat saya ada jeda untuk istirahat. jalan sebentar kemudian belanja lagi. jadi tenaga tidak habis.;;;0
Walaupun hotel tidak berbintang 4, tapi kasur dan bantal nya nyaman...karena hotel baru...tp kemarin dapat kamar yang deluxe connecting nya tamu sebelah kamar berisik banget sampai jam 1 malam, jadi tidak bisa istirahat, karena ada anakku yang kecil keganggu. Tapi sarapan nya lumayan enak...;;;0
Pool-nya aja yang kurang, tp udah tidak bisa diapa2in lagi ya, but we will back soon.;;;0
Tv chanel cuma satu aja, pegawai kurang ramah, kamar agak pengap, jauh dari kuliner, di tengah pemukiman, ramai.;;;0
Cek in tgl 18 Agustus jam 15:00 masuk room hanya taruh tas laptop cuma 5 menit sj.dan keluar mengurus kerjaan di area manado. Kembali ke hotel jam 10 malam masuk room hotel tercium aroma tidak sedap bau asam. Di cek lemari terdapat tumpukan piring kotor bekas makan yang sudah mengering. Wow, gila hotel apa ini, di hub receptionis dari room by phone service room tidak di angkat2 ada 10x kita datang receptionisnya ada loh di area tersebut tapi diabaikan. Luar biasa buruknya nih hotel, padahal saya setiap kunjungan kerja ke Manado menginap di hotel ini, tp sekarang di hari ini apa yang di dpt. Buruk sekali. Saran untuk manager dan ownernya di review terus kualitas servicenya. Thanks.;;;0
Masukan buat management hotel untuk dapat memperhatikan kepentingan tamu soal makan pagi agar siap untuk disajikan mulai jam 6.30 atau 7.00, bukan mulai jam 8.00 atau 8.30 karena tidak semua tamu kegiatannya siang hari, ada yang jam 8.00 atau kurang sudah harus mulai beraktifitas..;;;0
Kolam renangnya terlihat kotor, mungkin jarang dikuras atau dibersihkan. Akses wifi internet tidak sampai ke dalam kamar. Masa orang mau pake WiFi harus keluar kamar dan ke lobby.;;;0
Selimut banyak noda sehingga saya sedikit risih memakai selimut yang banyak noda kesannya tidak di cuci, tidak kedap suara, suara lorong terderngar sekali di dalam kamar. Untuk kamar bagus, bersih, luas dan sarapannya oke;;;0
Karena sampai Jakarta sebelum jam 2, check in lebih awal khawatir bisa check in atau tidak karena di aturan check-in jam 2 eh pas nyampe ternyata kamarnya sudah siap dan bisa langsung masuk. Breakfast menu nya beragam tapiiji tidak ada sambelnya. Kalau ada urusan di sekitar sana mau menginap sana lagi;;;0
Kita langganan selalu di El Hotel.Ttapi kemaren sangat kecewa karena view kaya hutan biasanya selalu dapat view kolam renang. Gelas kumur di wastafel gak ada biasanya ada, selimut kasur ada noda kuning. Mohon dperhatikan. Thanks.;;;0
Untuk kolamnya, pas berenang malem2 gaada penerangan. Lampu tidak dinyalakan, gatau lgi rusak atau bagaimana. Sarapannya biasa aja, dengan harga hotel segitu, walaupun banyak variasinya.. hair dryer memang harus minta dlu ya? Saya kira sudah jd fasilitas.;;;0
AC tidak dingin sama sekali. Kecewa karena kolam renang tidak bisa dipakai. Awalnya tanya ke resepsionisnya bilang bisa. Pas datang ke kolam renang, ternyata ditutup.;;;0
Lokasi hotel bagus, view bagus, cuma fasilitas kamar di cottage 1 sangat kurang, water heater tidak berfungsi, kamar bocor, lampu begitu banyak tapi tidak bisa nyala, terutama kamar mandi gelap sekali. Lampu teras mati tidak diganti juga, sehingga pulang malam gelap gulita;;;0
Kamar sempit, toilet dalam kamar juga sangat sempit, tidak ada selimut, TV, dan Wifi, buka gerbang sangat susah antara gembok dan kuncinya;;;0
sempit,,udara agak bau, kamar mandi kecil banget jadi kesulitan untuk mandi dan buang air,serta tidak ada air panas. bisa dibilang kost-an elite.. wifi kenceng. AC dingin. ada dapur umum nya..hehe..terus menginap 4malam,,kamar tidak pernah di bersihkan seperti hotel biasanya. malam berisik banget,suara org jalan pake heels naik tangga,sangat mengganggu.;;;0
Hotelnya sesuai dengan budget yah, hanya parkiran kecil banget kalau sudah parkir di dalam keluarnya ribet banget, deket kemana - mana, kamarnya yang buat family tidak ada jendela dan lampu terlalu gelap walaupun sudah dinyalain semuanya, terlalu gelap kalau pnya anak kecil dan agak pengap kalau tidak ada jendela.;;;0
Murah banget, terus tempatnya nyaman banget. Tapi ada kejadian saya pulang beli nasgor jam 00.30 pagar sudah di kunci, saya gedor-gedor ternyata ada kunci pagar di kunci kamarnya. Recommended banget sudah.;;;0
Sampai di El hotel suasana kamar buruk karena asap rokok kecium sampai keesokan harinya. Wifi hotel sinyalnya buruk. Tidak cocok untuk jadi tempat penginapan keluarga karena toilet kecil dan shower bocor. Tissu toilet kurang. Saluran tv channel tidak ada. Kolam renang kecil dan tidak bersih. pelayanan tidak ramah dan menginap di sini sangat tidak direkomendasikan;;;0
Biasa saja sih, standart semua. Sayang sekali tidak ada jendelanya jadi tidak tau cuaca di luar.;;;0
Istri saya ketinggalan HP di Kamar. Petugas menghubungi dan ketika esoknya kami kembali mengambilnya, HP itu tersimpan baik dan dalam keadaan tersebut. Terima Kasih Dream Tell;;;0
Air kamar mandi kecil banget, sehingga saat mandi membutuhkan waktu yang lama, apalagi membawa bayi umur 10 bulan sangat susah untuk memandikannya;;;0
Well, saya booking karena perlu buat tidur semalem aja sih. Jadi tidak terlalu banyak tuntutan. Cuma agak sedih aja, pas buka kamar, ada bau-bau kurang sedap gitu. Hair dryer tidak nyala. Air panas tidak berfungsi. Dan ada sawang di dekat tempat gantungan baju. Tapi karena saya stay tidak sampai 8 jam, jadi tidak komplain.;;;0
1. Saya datang rombongan 8 room. Tamu saya datang lebih awal. Tamu saya complain kamar agak bau. jadi pindah room. Pada saat saya datang ada masalah AC di salah satu room tidak berhasil diperbaiki dan minta ganti room ternyata dikasih room yang sama dengan yang ditukar tamu saya yang datang lebih awal ( yang bau itu ) (?) 2. Kami menginap 2 malam.. 2 kali breakfast selalu kehabisan makanan padahal meja kursi tidak terlalu penuh (?);;;0
Sangat mengecewakan untuk hotel dengan harga di range 500ribu ke atas dan nama besar yang selama ini di dengung dengungkan. aplikasi mengkalim 1 hari ruang ac 1 hari kipas. real nya 2 hari pake kipas dan tak bisa dirubah. Istri saya asam lambungnya kumat karena order makan malam mulai jam 7:00 sd jam 09:00 malam tidak datang dan dengan mudahnya pelayan bilang order tidak masuk ke resto. 2 jam menunggu dan 2 hari istri saya sakit karena ulah pelayan.;;;0
Memuaskan, tapi ada masukan untuk variasi breakfast agar bisa lebih banyak dan maintenance lebih sering dilakukan (1 AC kamar 101 mati).;;;0
Room service tidak profesional dan tidak ramah pada tamu. Kurang pendengaran juga rasanya. Pesanan harus disampaikan berulang-ulang kali baru didengar. Makanan kurang oke dan kamar tidak kedap suara.;;;0
Secara umum memuaskan, hanya saja kamar mandi terlalu kecil. Menu sarapan cukup bervariasi dan rasanya tidak mengecewakan, namun perlu ditingkatkan lagi pelayanan saat breakfast karena lambat sekali mengisi ulang makanannya sehingga tamu harus menunggu;;;0
Air masih sering tergenang di bawah wastafel & kurang channel sepakbola liga-liga eropa. Selain itu semuanya ok;;;0
Fasilitas tergolong lengkap untuk budget hotel. Di dalam kamar ada safety box dan kulkas Permukaan perabot sudah ada yang lekang;;;0
AC nya sangat panas , sangat mengganggu dan membuat tidak betah dalam kamar kerena AC ny tidak dingin;;;0
Semuanya ok, cuma ngga bisa ngerasain makanannya. Karena pagi jam 5 harus kebandara dan booking hotelnya tanpa breakfast.;;;0
Lorong di depan kamar gelap, aneh juga. Katanya ini keputusan owner. Malam kedua kita pindah, karena takut.;;;0
View keren, sayangnya jalan akses ke hotel kalau malam gelap gulita jadi agak ekstrem, sm kemarin agak mengurangi mood untuk mbak yang jaga sarapan. Trims;;;0
Spreinya gatal, minta ganti tidak bisa kalau tidak extend 1 malam. kotor dibawah kasurnya banyak sampah botol-botol.;;;0
Saya sangat menikmati tinggal di hotel roxy losaru dan sesegera mungkin saya akan segera kembali untuk tinggal di;;;0
Handuk sempat habis pada masa Peak Season Lebaran, dikasih pada sore hari dan berlubang, selain itu ok.;;;0
Great service, lokasinya tengah kota jadi bisa akses kemana-mana, kamarnya nyaman, tapi breakfast ya seadanya. Recommended buat teman-teman yang mau liburan di bandung dengan low or middle budget;;;0
Saya kecewa karena jujur memang saya melakukan kesalahan karena saya tidak sengaja meninggalkan modem andromax saya di kamar hotel dan saya meminta dibantu pihak manajeman untuk mencarikan namun dr pihak hotel tidak memberikan bantuan (tidak mengkonfirmasi ulang baik andromax saya ditemukan atau menghilang) dr pihak hotel... AC tidak berfungsi dengan naik... Kebersihan buruk... banyak rayap.. dan handuk hotel jelek sekali dan bau;;;0
Saya berlibur bersama keluarga saat lebaran kemarin. Kebersihan kamar kurang terjaga, lantai berdebu, selimut ada noda dari tamu sebelumnya dan tidak diganti, AC kurang dingin, selang toiletnya juga bocor.;;;0
Lantai kamar terasa kasar dan berdebu.. peralatan kamar mandi (kloset dll) barang rekondisi ada beberapa titik air yang bocor dan menggenang Menu makanan tidak variatif dan terbatas;;;0
Tidak sesuai di gambar, lorong kamar sangat gelap dan sepi terkesan horor, atap atas kamar mandi bolong, lampu sering mati sendiri, dinding kotor sekali, kasur dan bantal keras, sepertinya hotel lama dan sudah saatnya untuk diperbaharui.;;;0
Hotel ini nyaman untuk istirahat. Fasilitas memadai, hanya yang aneh pintu masuk lobby agak ribet karena terbatas satu mobil sehingga untuk turun/ naik. Waktu tersebut sudah di antri mobil yang lain dan jln mundur dulu lagi untuk keluar. Keramahan FO perlu di tingkatkan sebagai hotel 4 stars;;;0
1. AC nya berisik banget makin dibuka AC, suara makin kencang. 2. Tidak ada Shampo 3. Sandal cuma ada satu 4. Ruangan kamar terlalu gelap, kurang ada lampu. 5. Bantal guling tidak ada;;;0
hotel terletak di lokasi yang sangat strategis. dekat sekali dengan stasiun bandung, pusat oleh2 (kartika dan mayasari) dan pusat perbelanjaan ( paskal 23, IP, living plaza) dan pusat sarapan ( di sebrang hotel / GOR Pajajaran) pilihan kamarnya juga beragam. saya ambil family room untuk 4 pax. suasana hotel cenderung remang2 dan gelap. mulai dari lobby, koridor/lorong sampai kamarnya bernuansa remang dan redup. wifi sedikit lemot dan parkir amat sangat terbatas. hanya cukup sekitar 15 mobil. sarapan seadanya. toilet (closet) pun mampet. untung kejadian beberapa jam sebelum check out. ga bisa bayangin kalau closet mulai mampet sejak pertamakali datang. saat datang kamar juga belum ready padahal sudah jam 5 sore. harus menunggu sekitar 15 menit. overall cukup kecewa dengan pengalaman bermalam di hotel ini. poin keseluruhan dari saya 6.5 dari 10;;;0
Lokasi hotel mudah dicari, kemana-mana deket, sarapan cukup bervariasi, hotelnya juga bersih, lantai kamarnya pakai karpet bagusnya. Kurangnya emang agak bising karena disebelah kamar sedang ada pembangunan gedung, dan tepat di depan jendela kamar tukang bangunannya mondar-mandir (sedikit mengganggu privasi), lebih bising lagi pas sarapan, suara mesin di gedung sebelah kencang sekali. Minusnya lagi wifinya lelet cuma 200KB/s, tapi tidak masalah kok, masih dapat sinyal 4G di dalem gedungnya.;;;0
TV cabel yang tidak jelas gambar & sinyalnya dengan alasan sedang migrasi sistem, saya akhirnya tidak nonton TV selama menginap. Ketika kami order Dinner di Sky Dinning tidak dilayani padahal kami sudah diberikan list menu sampai akhirnya menunggu lama dan kami pun kecewa akhinya tidak jadi Dinner di tempat itu. Kolam Renang yang kotor bisa di lihat dari unsur kimiawi yang terkandung di dalam kolam renang & tidak ada staf yang stanby di Kolam Renang. Variasi Breakfast yang tidak banyak pilihan sekelas Hotel Bintang 4.;;;0
Kesan pertama mulai dari parkir mobil yang sempit.. sekuriti tidak sigap membantu tamu yang bingung cari lokasi parkir. Masuk kamar over all ok. dari sisi kebersihan dll. TV gangguan tidak jernih channel sedikit. Tidak ada water heater untuk kopi dll. Hot water tidak berfungsi di malam hari, komplain tidak di follow up. Sampai puncaknya malam sepertinya ada demo tikus berlarian bunyi mencicit membuat tidak bisa istirahat dengan nyaman. Breakfast dan kolam renang berada digedung terpisah. Privasi kolam renang tidak ada karena menjadi satu dengan restoran tanpa sekat apapun. Breakfast variation hampir tidak ada. I think not warth the money..;;;0
Tempat nya asri...pemandangan sawah nya bagus.....gak jauh dari kota, mau kepantai juga tidak begitu jauh....saran nya hanya channel TV nya tolong diperbaiki..sering hilang sinyal...kapan2 main kesana lagi bersama keluarga,,,,,;;;0
Hotelnya bagus, tetapi karena saya cuma 1 malam saja (pulang dari jalan dengan teman2 sudah jam 1:00 pagi baru sampai hotel), jadi saya tidak bisa komentar banyak. Sebab besok paginya saya sudah berangkat ke Surabaya.;;;0
Overall bagus, hanya sangat kecewa sama sarapannya. Disediain cuma nasi putih dengan tempe orek dan spagetti, yang lainnyq habis padahal saya datang jam 8;;;0
Sebenarnya, hotel itu sendiri ok. Tapi lingkungannya terlalu keras. Musik dari malam sampai pagi tanpa henti.;;;0
Bagus ada cafe out door di lt 12. Kekurangan hanya di shower mandi d toilet tekanan air nya kecil dan air panas habis.;;;0
Lumayan lah semuanya. Tapi yang saya sayangkan, saya mau sholat ketinggalan sajadah ðŸ˜„ Pancuran buat wudhu juga tidak ada, terpaksa pakai shower.;;;0
Karpet di lantai spt tdk pernah di vacum, banyak kotorannya nusuk-nusuk kaki. Benda-benda spt lemari, handle pintu, tmpt tissue berujung tajam sehingga sering melukai. Breakfast standard, kurang variatif. Lahan parkir sangaaaatt terbatas. Lokasi strategis ke pusat kota, di sekitar banyak jajanan;;;0
Kondisi di bawah wastafel sangat buruk kebersihannya. Handuk kasar seperti sudah bertahun-tahun. Pemasak air juga kotor dalamnya. Tidak ada teh dan gula di kamar hanya ada 2 bungkus kopi instant.;;;0
Suasana ok, lantai kamar agak lengket, mutu makanan mohon agak ditingkatkan, suara mesin air di toilet mengganggu karena sering bunyi & suara cukup keras;;;0
Overall baik. Namun selimut di kamar saya sangat tipis, jadi mungkin bisa jadi bahan pertimbangan untuk ke depannya nanti.;;;0
Begitu datang disana menunggu, bilangnya penuh, akhirnya dikasih ruangan yang lain dengan suasana yang pengap, kurang bersih. Kecewa juga sama pelayanannya, kurang sekali, melihat istri saya bawa barang lagi gendong anak tidak dibantu cuma diliatin saja.;;;0
Kamar luas, cuma pas pesen double bed ternyata single bed digabung, sedikit kecewa tapi yasudahlah. Menu sarapan kurang bervariasi, mungkin next bisa lebih bervariasi dan diisi ulang kalau sudah habis.;;;0
Cocok untuk liburan keluarga, tolong petugas cleaning servis stand by 24 jam. Pas ada kamar ac bocor cuma dipel dan disuruh nunggu besok pagi.;;;0
Kamar tidak ada jendela ya sebagai informasi, kecewanya pesan 2 kamar tapi dikasih beda lantai, kemudian pesan non smoking room dikasih yang smoking room. Awalnya tidak sadar tapi pas tiba keluar dari lift tercium aroma asap rokok dan di kamar ternyata tidak ada label non smoking, sedangkan kamar satunya ada. Setelah dikonfirmasi ternyata memang ruangan smoking room. Tapi bersikeras untuk Airyroom itu ruangan non smoking.;;;0
Kamar mandi bocor...lantai tergenang air...dan air panas tidak panas...makan kurang dan pelayanan kurang sigap... Cukup sekali saja...tdk recommended;;;0
Kamar kotor banyak debu dan sarang laba-laba, seprei kurang bersih. Namun lokasi strategis di tengah kota.;;;0
banyak yang bukan tamu dibiarkan memakai lahan parkir, untuk hotelnya oke, hanya bermasalah dengan parkirnya saja.dan untuk makanan biasa saja;;;0
Pas saya menginap listrik dikamar mati hidup mati hidup, karena kartu belum di update. setelah kunci kamar ditukar tidak mati-mati lagi.;;;0
Mungkin karena hotelnya sudah agak lama jadi dari sebersihannya pun kurang. Seperti seprai kurang putih, kamar mandi kurang wangi;;;0
Pada dasarnya pelayanan oke... Kebersihan oke... Hanya untuk perlengkapan kurang memadai. Sarung bantal sudah koyak koyak yang ada dipasang juga sudah sangat tua warnanya juga sudah putih abu abu. Juga untuk handuk dan bathrobe. Warnanya sudah kumal. Sayang sekali. Microwave juga tidak berfungsi menyala tapi tidak memanaskan apapun;;;0
