teks;;;label
demikian pak walau pendidikannya tentara tapi ayahnya seorang ekonom legendaris di Indonesia ya kali deh gak ngerti makro dan mikro makro dan mikro pelajaran semester   di fakultas ekonomi CMIIW ketauan jae baru belajar ekonomi kacaw;;;-1
mencontoh ekonomi china bukannya sujud seperti sekarang ini;;;-1
Berapa sih gaji presiden dan wakil presiden Berapa sih tunjangannya Kalau kalian mengatakan tdk akan ambil sepeserpun gaji dan tunjangan baru hebat Itu baru jualan klu hanya gaji itu namanya jualan basi;;;-1
Kami moslem kami menghormati dan menghargai umat agama Laen Kami cinta damai karena Islam mengajarkan utk berbuat baik kpd semua manusia tanpa terkecuali Dan kamipun pendukung  Bhineka tunggal Ika;;;-1
Gak perlu suudzon di samping umroh pak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan Arab Saudi Gak usah nyinyir bro urus tuh junjunganmu yg lagi ziarah kubur moga aja gak nyembah kuburan;;;-1
Mahal banget buat satu beginian untuk hasilkan  MW harganya bisa lebih mahal dari satu power plant yang bisa produksi  MW;;;-1
Prabowo Sandi Sepakat Ekonomi Indonesia Salah Arah pic twitter com UYuIsDrur;;;-1
Prabowo Sandi Sepakat Ekonomi Indonesia Salah Arah Via pic twitter com FQQVzcojs;;;-1
Ketika wanita lain cerewat pada suaminya kamu hanya cerewet sama tukang sayur yang harganya naik;;;-1
kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin  bakal menang tapi ya counter jokowi juga dengan rekrut MA ini bikin malah ga ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang;;;-1
namun adlh antara masyarakat banyak yg bekerja nyata membayar pajak namun dieksploitasi dirampok hak  hartanya dengan sedikit org yg menetapkan aturan meraup keuntungan serta ingin selalu mengeksploitasi merampok harta negara bangsa serta menghindari pajak;;;-1
Gak ngaruh jokowi mau ke kutub utara juga rakyat taunya barang dan harga harga murah berobat gampang percuma mau kemana aja kalau hutang negara malah nambah;;;-1
Ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg jgn fitnah presidenku sprti itu kl jokowi diberi jln itu krn beliau org baik pak dan presiden yg sangat dihargai ah sy curiga jgn anda mau blg ini cawapres anda;;;-1
Gaji mah ga seberapa Yg penting cegah dan berantas korupsi Mau ga cegah dan berantas korupsi kolusi nepotisme Ini yg jadi pertanyaan masyarakat Sekarang ini baru Jokowi dan Ahok yg sangat dipercaya masyarakat utk kemauan dan keberanian berantas Korupsi Kolusi Nepotisme;;;-1
Bukan ga ngerti n ga nyambung ttg pertanyaan ML tp emng ML ga nyambung dg tema DEBAT jd ga penting tuk djawab n dbahas Rakyat itu yg utama no  KESTABILAN HARGA PANGAN N KETERSEDIAANNYA dr petani sndr Negara Agraris ko sembrang IMPORT;;;-1
Kalau dihargai masa sudah satu periode bapak Jokowi tidak memberikan jabatan sama loe Pikirin itu;;;-1
bener juga sih kan kata bapak aja jelas Pak Jokowi dapat penghargaan dimana di luar negeri Jangan sampe segitu pak kalo mau menang kasihan rakyat;;;-1
KPU di bawah pemerintah rezim yg berkuasa skarang Kenapa yg salah prabowo Memangnya yg gaji KPU presiden prabowo ya;;;-1
Denny ini sementara menghinakan dirinya sendiri dihadapan publik Merasa hebat tapi sayangnya TOLOL kelihatan di ILC jadi ayam sayur Apalagi mau sok nyentil ttg agama sdh pasti otakmu gak bakalan sampai Den kamu belajar ngaji dulu lah sebelum sok mau nyentil UAH;;;-1
 Jokowi Naikkan Tax Ratio Drastis Bisa Guncang Ekonomi;;;-1
Yg dikritik infrastruktur karena pembiayaan ke China tapi mencontoh kemandirian china yg berhasil pasti tdk nyambung juga ya pak seperti koalisi dgn Demokrat tapi mengkritik kegagalan ekonomi karena kesalahan pemimpin sebelumnya;;;-1
Kalau yg difitnah ulama oposisi Polri diam walau mereka digaji uang negara coba pro langsung gaspol Tolong pak setelah terpilih buang semua petinggi polri era tito ke pedalaman ganti yg baik;;;-1
Ga laku semuan pernyataan mu mas masyarakat sudah cerdas kami sudah muak atas ketidak adilan ketidak pastian hukum ketidakpastian ekonomi orang kecil anti kritik dan pembatasan kebebasan berpendapat Semoga allah memberikan hidayah kepada kita semua Kami ingin perubahan;;;-1
Dolar udh lama turun tong kalo ga ngerti ekonomi jgn sok bicara ekonomi Belajar ekonomi dulu sana;;;-1
Kalo masalahnya bayar jalan biasa pun tetep bayar lho walau secara nda langsung lewat pajak Kalo gabayar darimana duit perawatannya;;;-1
Litah tk bertulng owo bilng mndiri di kaki sndiri tpi bljr dri cina pjk di hpus yg gji elit dn exsekutif siapa klo cuma omng sembako murh listrik murh jokowi juga bisa tpi negara ambruk murah setahun  thun negara nombok trus naik lgi harga;;;-1
Gw bertanding apa sampe kalah Gubernur Indonesia Anies B Wina ini jauh melompat pakar ekonomi kelola keuangan tp harga pada naik ekonomi masy tak meningkat Trus ajakannya cuma bisa suruh ikat pinggang yg kencang dan sabar Sorry yg terbiasa di jalan tak kenal sensi;;;-1
Sah gundulmu itu jokowi dalam rangka memperkuat hubungan ekonomi dengan arab Kalo ada kecurangan ya lapor dong ke bawaslu Anggota bawaslu dipilih dan di seleksi di dpr yang di dpr sendiri terdiri dari berbagai partai termasuk partai pengusung oposisi;;;-1
Digital itu penting tp swasembada pangan harga pangan murah itu jauh lebih dibutuhkan masyarakat Dasar gak tau prioritas Kayak gtu minta  periode;;;-1
Muslim kaffahnya termasuk gaji karyawannya gak dibayar jg itu to ngemplang pajak PANAMA papers jgn lupa Indonesia bubar maju jalan Jd ingat lucinta Luna suka batangan yg homo siapa ingaaaat;;;-1
kedaulatan negara ditentukan oleh kedaulatan ekonomi dan kesejahteraan Kita tak berdaulat secara ekonomi karena salah kelola di rezim orba JOKOWI lagi membenahi dari dasar PONDASI EKONOMI Analisanya kok begini;;;-1
Iya isi dompet gue kaya ekonomi Indonesia kalo kata Pak salah jalan Makanya sekarang dompet udah gue pasangin kompas Belum pake gps masih ngumpulin modalnya dulu;;;-1
Pemahaman tata negara Pemahaman akan peraturan Pemahaman akan kebijakan ekonomi Pemahaman kalau kursi mentri hrs diisi org yg kompeten walau tidak tepat  Ketimbang prabowo belum apa sudah bagi jatah kursi menteri untuk parpol pendukungnya;;;-1
Yg diserang ekonomi makro woooyyy Lu liat pengangkut sembako dulu belum ada tol dia dijalan mikir jam Sekarang tinggal bayar waktu terganti Gw pelakunya;;;-1
Udah gagal minta  priode Saat debat bukan fokus ekonomi malah bahas games mobile legend dll GAK BERFAEDAH yai pun menanyakan harta kekayaan prabowo apa urusan dngan negara dan gak fokus soal kebangsaan HARUS LENGSER;;;-1
Semua sudah ada NJOP nya jadi kalau ngeyel harga nya ditinggiin ya itu salah yg minta lah;;;-1
Kan katanya pak sandi lulusan amerika ipk nya  katanya jd khatam banget makro dan mikro ini Tapi kok kalah sama sarjana kehutanan Apakah p jokowi jurusan ekonomi kehutanan;;;-1
Salah arahnya Pembangunan Ekonomi Indonesia saat ini juga tak terlepas dari andil sebelum Saya tidak menyalahkan Bapak Ini kesalahan besar kesalahan besar presiden presiden sebelum Bapak Kita;;;-1
Lalu harga tiket pesawat kapan diturunkan pak saya sangat brharap besar dlm aspek ini trlbh dngan mahal ny harga tiket pswt terbang yg amat tinggi mahal tarif biaya expdisi antar kota pun ikut melonjak naik;;;-1
Paling parah malaysia mba bayangkan jt org hrs beetumpu di  tps apakah kita sebagai warga negara tdk blh kritik dan tdk blh marah kl liat para pelaksana swperti itu sedangkan mereka di gaji olh uang negara;;;-1
Kata die zaman jokowi ekonomi anjlok tapi punya gadget sebanyak itu Belum lagi bayar wifi Terus dia bilang anjlok n serba mahal itu apa;;;-1
Akui kekurangan ya Akui prabowo dulu kristen Sekarang mualaf Ibunya kristen Hashim kristen Gak bisa sholat Wudhu gerakan salah Gak bisa ngaji Dipecat dari TNI  dari elit bajingan;;;-1
Gaji karyawan yang terkatung katung apa kabar;;;-1
jokowi merakyat dibilang pencitraan jokowi baik dibilang akting jokowi sholat dicela prabowo gak bisa sholat ngaji dan wudhu salah kalian gak mau melek dari sini ajesih udeh ketaker sih ye otak kalian tu seberapa astaga;;;-1
Sampah ID yg Gajih km siapa loe mau mnang dngn cara begini;;;-1
Saiki PNS podo turu lemes Soale kerjoe bener diawasi Mangkane nangis dukung prabowo ben iso turu gaji gede Fakkk pahlawan minta jasa;;;-1
Rakyat ingin pekerjaan pekerjanya diimpor dari China Rakyat panen padi berasnya impor Rakyat ingin sembako murah suruh tanam sendiri Petani karet minta kenaikan harga suruh tanam jengkol Jokowi mmg tau kemauan rakyat Ya Rabb semoga otakku masih sehat;;;-1
Aduh bego nya kampret yankayak gini presidem sebelum Jokowi ya termasuk SBY aduh kampret otak nya maundi reparasi tetep goublok BBM itu sekarang ngikutin harga pasar jd kalo naek ya naek kalo turun ya turun BBM subsidi nga naek kampret ilmu cetek aja belagu;;;-1
Media asing yg mana Ayo tunjukkan yg mana Jgn cuma berangan angan lantas menabur Fitnah Aku udah jijik dgn kebohongan dan kesombongan kau Dibanding kau tidak ada apa apanya Sama sama makan Gaji dari pembayar pajak tapi Kau Banyak Tidurnya;;;-1
Kualitas obama sama wowo ya kayak langit sama comberan lah obama ngga pernah bermasalah dalam karier lah kalo wowo di pecat trus gaji karyawan ngga dibayar wowo sama lurah ada belum tentu lebih pinter Jokowi udah jd pejabat berpengalaman makanya bisa jd Presiden bangun pret;;;-1
Utang prabowo bwjibun bukan utng ln lho utang pribadinya puluhan triltun jd gaji ngk diambil busyeettt jngn utang bebas ngk dibayar jemarin sdh minta dipailitkan biar ngk bayar tp pemerintah ngk mau mk bwrambiai mengumbar janji;;;-1
Jangan berharap banyak terhadap prabowo untuk saling memahami ataupun menghargai sesama koalisi bahkan surat kesepakatan untuk menjadikan AHY sebagai cawapres diingkari apalagi terhadap rakyat tidak ada kawan dalam politik yang ada kepentingan sesaat;;;-1
Pakai uang pajak atw uang pribadi pak Kok anak bini diajak segala;;;-1
Masalahnya Pak janji bahwa ekonomi meroket eh malah nyungsep Itu MASALAH nya Link dibawah untuk ingatkan Pak atas janji Bpk Apa Pak mau akui gagal penuhi janji Cc twit;;;-1
Ini maksudnya apa ya pak Emangnya ngitung pertumbuhan ekonomi gmn menurut Anda pak;;;-1
Lahh dr games bisa beli mobil mewah Beli rumah Punya pendapatan Dapet penghargaan Kasih makan orng di rumah Lw bilang gak berbobot Lw balik aja k hidup jaman soeharto Orbaaaa Hiduppp cendana;;;-1
Ngapain holdang holding pake Istilah world class segala tapi duitnya parkir Di luar negeri Tak Ada pengaruh ekonomi ke ekonomi nasional;;;-1
Dipikirnya pengembangan esport itu main doang Aplikasi yg ada di smartphone itu byk yg mulainya dr main doang terus jd aplikasi yg byk manfaatnya Kata siapa pengangguran digaji Byk baca buka wawasan Jgn mpermalukan gen Z;;;-1
LOE katrok loe tekhnologi digital sekarang mampu meraih pendapatan ekonomi yang harus diperhatikan prabowo saja yg orang kuno taunya elus elus ekor kuda;;;-1
Memilukan kemiskinanlah yg membuat Hal ini terjadi Kalau para pendukung jokowi bilang ekonomi meningkat Hal seperti ini ga Kita temui di tiap acara jokowi;;;-1
Yuuk ikut amal hadiahnya dengan mencoblos Prabowo Sandi Jadi Presiden Wapres Tanpa Digaji itu Gila;;;-1
Bikin puisi tentang ekonomi  persen kayak nya;;;-1
Ada bukti harga barang di sana turun KARENA TOL;;;-1
Lah terus gaji karyawan yang masih belom dibayar oleh pak prabowo mau dibayar pake apa;;;-1
Trus yang bayar pajak siapa Udah dipikirin ngga sama jokowi;;;-1
Jl tol hanya utk kalangan menengah keatas menegah kebwh jgnkan lwt tol motor aja gk punya Dan warung di pinggir jln yg bkn tol pd tutup krn sbagian pembelinya lewat tol dan mkn belanja di rest area Gmn mau mempercepat pertumbuhan ekonomi;;;-1
mobile legend adalah permainan game online pak pak jokowi ingin merangkul para gamers moba online apakah itu penting dibahas pak wong kita kekurangan duit aja masih bisa main moba yang penting itu sembako murah harga pangan murah bner yg disampaikan bg sandi debat td malam;;;-1
EH BEGO LU TAU GA SEKARANG BANYAK PERUSAHAAN FINTECH BISA BELI COIN DIAMOND DLL LU TAU GA KALAU SEKARANG IKLAN LEBIH MILIH MASANG DI APLIKASI MILENIAL BUAT JARING KONSUMEN LU TAU GA PENDAPATAN NEGARA DARI PAJAK INTERNET LU LU SEKARANG PERUSAHAAN IT BERLOMBA BIKIN GAMES;;;-1
Dengan memprioritaskan perekonomian agraris bukan berarti pemerintah menghambat yg lain bung tapi ini masalah skala prioritas Duh gw jadi bolak balik ngomong ini susah bener pahamnga anda ya;;;-1
Artinya Anda Sudah Gagal pak  Tahun Ngapain aja kalo stagnan di  kenapa pas debat malah bahas mobile legend bukan ekonomi Indonesia;;;-1
Kalo prabowo terpilih ya benar ekonomi makin baik Karna infrastruktur udah dibangun besaran sama jokowi Jadii dia tinggal duduk manis aja;;;-1
sekali bahas jg dong masalah ekonomi jgn tiap detik infrastuktur terus jadi BORING nich;;;-1
Katanya anti china kok malah mau menggandeng cina padahal devisit neraca perdagangan dipengatuhi dr ekonomi dunia kok judilnya gara jokowi dasar kampret;;;-1
Kalau pernyataan bahwa dan tdk akan ambil gaji di beritakan juga lah;;;-1
Ngajarin ekonomi mikro sama makro ke pengusaha top kaya pak prabowo dan bang sandi ibarat ngajarin ikan berenang Padahal udah jago;;;-1
Yg suka bilang sebentar lagi ekonomi meroket siapa pak Katanya sih capres  itu;;;-1
Percuma infrastruktur bagus kalo roda perekonomian yg jalan cuman nguntungin asing ama aseng Saya pilih pemimpin yg pro rakyat pribumi aja deh yaaa;;;-1
Ngakunya ya ngakunya Prabowo perhatian pada rakyat kecil Ini baru HOAX yang sebenarnya Karyawannya di PT Kiani Kertas Nusantara terkatung katung tanpa gaji dan THR Selesaikan dulu masalahmu Bowok sebelum menyelesaian masalah rakyat kecil;;;-1
Amin Pelajaran berharga Fitnah kejam sepwrti ini telah di berikan kepada HRS tahun lalu Begitu mudah kan rezim ini acak Ulama dan umat Islam Siapa pelakunya Pelakunya Tdk jauh wereng coklat dipaksa jagal talangsari;;;-1
Katanya Prabowo gak mau terima gaji pasti ini exit plan untuk tidak memberi gaji karyawan PT Kiani Kertas yang sudah  tahun tidak menerima gaji Katanya perhatian pada rakyat kecil karyawannya sendiri tidak digaji MUNAFIKUN;;;-1
Kenapa ekonominya  bukannya target kalau idola elo bicara  digit itu gimana Terbukti kan ane bilang tegas ya seperti apa;;;-1
Eh bung tolong bedakan startup sebagai monetizing dan hobi yg di monetize startup jelas ada nilai keekonomian yg besar tapi hobi Hanya segelintir orang yg melakukannya dan bukan kebutuhan Ya Allah masa harus saya jelaskan seh bedanya panjang lebar bung;;;-1
Mas ari narang prabowo sandi itu horang kayah Yang tiap tahun setor pajak hingga ratusan juta Emang junjungan situ Pinternya ngambil duit haji saking kebanyakan utang;;;-1
klo ada yg percya gaji dan akn dsumbangkan jika jd presiden bearti FIX orang dungu;;;-1
Dampaknya ekonominya gimana  Otak mana otak plonga plongo doang si;;;-1
Yaa krn memang di mata gak dianggap berharga Ayoo pak tempeleng balik donkk;;;-1
Yang tanya yang bloon pertanyaan jebakan Ekonomi digital kok mobile legend Alhamdullilah prabowo nggak terjebak;;;-1
Pecatan gak ngerti ekonomi Ngerti nya di sawer lu wo pic twitter com ztfKwJTgj;;;-1
Gak butuh gaji disawer kok diterima Gaji katanya bisa meningkatkan kinerja dan tanggung jawab;;;-1
ORA SUDI PILIH JOKOWI LAGI KAPOK DAN NEG  PILIH BERHARAP JANJI JANJINYA SESUAI OMONGANNYA TAPI REALITANYA BIKIN KACAU BALAU EKONOMI NEGERI INI  KELUARGA BESAR KAMI SEPAKAT PILIH  PRABOWO SANDI UNTUK PERUBAHAN DAN HILANGNYA KEDHOLIMAN DAN KETIDAKADILAN;;;-1
Apakah jessnolimit itu seorang negarawan Apa urusannya game dgn kesejahteraan rakyat Ini yg jadi tema soal ekonomi jelas berdasarkan ekonomi negara yg mengurus kepentingan umum kepentingan pokok masyarakat bukan games;;;-1
Sangat aneh dan membingungkan kalau ada LetJen Pecatan yg seumur cuma di Militer tdk pernah jadi Menteri pun Tetapi Berkali Mengatakan dari DULU Ekonomi Salah Arah Pertanyaannya Salah ArahNya Dimana Dan Solusinya Apa Betul Ngawur;;;-1
Tampangnya pengangguran gitu mental pak ogah org dungu kaya gitu paling gampang di bodohin dijanjiin hidup senang jika prabowo menang udh pasti harga mati Emang jika wowo menang hidupnya bakal enak ngimpi;;;-1
Nah kan buanyak beeng yg nyinyirin ttg janji Pak dan Bang gak akan ambil gaji Miris liat kelakuan orang yg jempolnya loncer kek gini Gak tau ya nyinyirin orang shodaqoh itu ciri munafiqun Lihat At Tawbah ;;;-1
Inilah kelakuan para jongosnya si terus menebar kebencian sehingga akhirnya kini mayoritas rakyat dmn menginginkan ganti presiden dan itu harga mati Mo curang silahkan berarti siap di gulingkan;;;-1
Karena otakmu Gak bisa nalar dengan sehat Ya omongmu ngawur begini Emang ketimpangan ekonomi cuma akibat yg ditimbulkan  tahun;;;-1
Nah sekarang saya mau tanya apa ASN seperti itu yg mau dinaikin prabowo gaji nya dan Honorer seperti itu yg mau dijadiin ASN serius kamu gak sakit hati ma janji prabowo gitu;;;-1
klo gak paham ilmu ekonomi tentang variabel pertumbuhan ekonomi mending mingkem cuk;;;-1
Udah manusia kuper macam lu ga ngerti mobile legend jgn sok sok ngomong gituan ntar tol langit lu sangka jalan yol di atas langit Akum sampah jgn ngomong tinggi yg nga paham atinya Biasa main di goa trus di gaji buat jadi buzer ya mna ngerti bahasa lu;;;-1
Kata Wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak Termasuk presiden presiden sebelum Jokowi Lah ekonomi Indonesia masa Pak Jokowi baik baik aja tuh Malah ngehoaks dengan menyalahkan Presiden terdahulu;;;-1
Aduhhhh keadaan ekonomi dulu diposting tuan nilai tukar rupiah neraca perdagangan Indonesia di forum internasional;;;-1
Nonton debat g smalm Pak prabowo dgn tegas mengatakan trpuruknya ekonomi indonesia itu bkn slh presiden sblm y;;;-1
Ohh prabowo ikuti  karyawannya Yg tidak mengambil gajinya;;;-1
Hadeh susah sih kalo otaknya ketinggal di jaman batu Itu berarti pak Jokowi melek digital bukan yg jawabnya yang onlen onlen ya Tp lebih penting lagi sih bayar gaji pegawai Ngurus perusahaan aja gak bisa Gmb mau ngurus negara Wkwkwk;;;-1
kalau sampai nanti kalian ambil gaji itu apa yg kalian makan dari hasil gaji itu akan memakan tubuh anda dari dalam;;;-1
Sedih ya bro mudahan di akhir periode ke  pemerintahan Pak Jokowi nanti harga diri kampret bisa naik minimal jadi  ribu lah;;;-1
Mestinya dia liat dan datang Bahwa yg datang kesana org mukanya cling fasionable happy gak ada kelihatan org yg susah Kalo pun mrk ekonominya sederhana mrk dtg dgn rasa bahagia dan bangga Jd gak ada yg bayar krn cebong adalah org yg makmur lahir bathin;;;-1
MASALAHNYA DULU KAMU JANJI PERTUMBUHAN EKONOMI  MEROKET KATAMU JANJI STOP IMPORT JANJI STOP UTANG JANJI INI ITU KALO NGGAK MAMPU YA LAMBAIKAN TANGAN BIAR SAJA JANGAN KEBANYAKAN NGELES;;;-1
Kalau benar codot cuma dihargai rb murah benar Harga dirinya cuma rb rb Gua dibayar jt diminta datang ke kampanyenya Prabowo aja ogah;;;-1
Saham sdh dijual aset banyak berkurang sekarang tidak akan menerima gaji hmmmmm Mau korupsi yg g seberapa;;;-1
Penerimaan pajak itu bahasa kerennya tax ratio Tax ratio itu SUMBER penerimaan pajak jadi jelas yang ditambah itu SUMBERNYA bukan tarifnya Contohnya cukong konglomerat yang selama ini gak bayar pajak DIPAKSA untuk bayar Yang bilang kontradiksi berarti ketauan gak paham;;;-1
bu Ning dr Tengaran mengeluhkan harga kacang yg slalu terjepit harga susu yg kian menonjol dan harga kolor yg turun naik di mana pak;;;-1
pokonya ekonomi meroket lah hidup mobile legend;;;-1
Kalau lihat total program pasti tahu kualitas Jika membahas respon wacana perputaran ekonomi dari dunia game eSport itu juga bisa menjadikan ekonomi sedikit terangkat Ibu kenal ibu Mia ga yg dari tegal;;;-1
Kerjanya jokowi Bbm naik Listrik naik Bpjs defisit Hutang membengkak Harga sawit anjlok Harga karet anjolk Petani garam menjerit Semua susah Waktunya ganti presiden;;;-1
Pemimpin terbaik kok ekonominya gak sesuai goal Jangan berlebihan;;;-1
topik debat kan tentang ekonomi dan kesejahteraan sosial keuangan dan investasi serta perdagangan dan industri trs kenapa malah pk Jokowi membahas e sports game sprt mobile legend dota  sama pubg itu game yg membuat anak kita terlena;;;-1
Kasihan ya hari gini baru bicara harga;;;-1
Debat Prabowo Mau Belajar Ekonomi Ke Tiongkok Lupa Kalau Kampret Benci China;;;-1
Gimana mau main Mobile legend kalo paket aja nggak kebeli krn ekonomi lemah Jawaban Prabowo Cerdas dan kena tepat ke Jantung masalah kalo Jae kasih pertanyaan biar dianggap dia manusia millenial padahal dungu nggak ketulungan hehhehee;;;-1
Goblog aje ampe ada yg mempermasalahin Moba PUBG pak cmn ngikutin trend utk milenial utk lbih bisa dipahamin kan kalo liat full videonya dia lg bahas EKONOMI DIGITAL ESPORT itu salah satunya PUBG ama MOBA tuh bagian dri ESPORT wakkaakaka;;;-1
Setelah itu saya nyerocos tentang Profesor Sumitro Joyohadikusumo Ekonomi Benteng Orde Lama Orde Baru karier militer Pak Prabowo soal beliau jadi menantu Pak Harto dan semacamnya Tetangga kamar kaget saat saya bilang Pak Sumitro itu keturunan Tionghoa dan non muslim;;;-1
Anjing aja lebih punya harga diri dari pada kalia yg rela nyuri maling cm demi terlihat rame apa pak yg instruksikan kalian spy menghalalka segala cara;;;-1
Tetapi tetap tdk bisa kebijakan ekonomi nasional hanya di dasarkan pada   orang yg mengeluh harga mahal Mau di bawa ke mana ekonomi negara ini;;;-1
Masak kebijakan ekonomi nasional hanya di dasarkan pada keluhan   orang harga mahal Mau dibawa kemana ekonomi negara ini;;;-1
Ternyata omm wowo ga mahir ekonomi Sandi kan pengusaha masa ga tw begituan Mw dibawa kemana rakyat nanti hny diteriakin dg ilusi;;;-1
Sandi Uno bicara soal ekonomi global yg buat contoh Sample Ibu Murji ah sama Ibu Paijem dari Tegal hahahhahaha;;;-1
Sebetulnya Pak Prabowo mau bilang Lu jadi presiden   tahun ngapain aje Gitu lo mbak Polos banget Pertmbuhan ekonomi meroket Dari  jadi  Hebat ga tuh;;;-1
Jokowi ikut ikutan saya akan mewakafkan diri saya untuk negara Heleh wakaf tuh gak ambil gaji Jangan kan gak ambil gaji Wong kampanye aja masih minta di gaji negara;;;-1
M M M hhhhhh Oke deh gini prestasi bapak sandi dalam membangkitkan ekonomi secara signifikan apa Solusi bapak prabowo mengentaskan pendidikan orang orang bodoh seperti apa Kalau memang pemerintahan sekarang buruk sistem apa yang harus diubah Satu aja dan solusi;;;-1
Itu sama kayak Tentara dulu mbak Zaman firaun tentara itu ndak digaji hanya dikasih kekuasaan utk kelola sesuatu saja Bahkan kalau perang yang dipakai adalah para budak sebagai pasukan berani mati PROFESI itu dulu adalah pekerjaannya para BUDAK DUNIA BERKEMBANG;;;-1
Kalau ngga mampu ya jangan janji mas yg ngomong Dan bikin rencana kan anda sendiri ekonomi tumbuh  sekarang ko merong merong ngga tercapai kalah sama Malay Dan thailand;;;-1
Kata siapa mas Sesekalia jalan ke karawang sini Petani disini menjerit semenjak jokowi harga gabah turun drasti karena banyak impor saat panen raya;;;-1
Bego lu itu kan drama hoax kubu mas wowo Lagian partai demokrat sudah di lecehkan aja msh aja koar ga punya harga diri lu;;;-1
Tolol yng mengembangkan digital jangan yg busung lapar lah emang manusia indonesia cuma satu Pakai pendekatan ekonomi makro bukan pakai satu dua kasus Duit kan berputar dihasilkan di industri A kemudian diputar ke perbaikan busung lapar Paham gak ente;;;-1
Memang itu tdk memahami apapun tentang mengelola negara Termasuk org disekitarnya yg memberi masukan ekonomi kpd cawapres nya;;;-1
Edunnn Sekelas Menterinya pak Sekelas Pejabatnya PKB Bisanya nyebar hoax id digaji rakyat ngapain aja klo temen sendiri nyebar HOAX dibiarkan;;;-1
